combo,slice_family,slice_value,sample_races,hits,hit_rate_pct,stake_yen,return_yen,profit_yen,roi_pct,avg_hit_payout_yen,baseline_hit_rate_pct,baseline_roi_pct,baseline_avg_hit_payout_yen,roi_lift_pct,hit_rate_lift_pct,avg_payout_lift_yen,distortion_type
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-0.04-0.06 | some_other_pressure,88,27,30.68,8800,12540,3740,142.5,464.44,15.77,78.64,498.72,63.86,14.91,-34.28,probability_plus_price
1-3,other_b2_count_bucket,3,55,16,29.09,5500,7640,2140,138.91,477.5,15.77,78.64,498.72,60.27,13.32,-21.22,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,94,10,10.64,9400,13020,3620,138.51,1302.0,3.91,69.96,1787.33,68.55,6.73,-485.33,probability_plus_price
1-6,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.05_0.10 | target_faster_0.06+,346,24,6.94,34600,46070,11470,133.15,1919.58,3.91,69.96,1787.33,63.19,3.03,132.25,price_distortion
1-2,lane1_target_group_pair x other_a_count_bucket,A-B | 4,81,22,27.16,8100,10700,2600,132.1,486.36,18.99,80.04,421.45,52.06,8.17,64.91,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | some_other_pressure,121,15,12.4,12100,15970,3870,131.98,1064.67,3.91,69.96,1787.33,62.02,8.49,-722.66,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | low_other_pressure,42,20,47.62,4200,5530,1330,131.67,276.5,18.99,80.04,421.45,51.63,28.63,-144.95,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-0.04-0.06 | some_other_pressure,56,10,17.86,5600,7340,1740,131.07,734.0,6.57,78.41,1193.16,52.66,11.29,-459.16,probability_plus_price
1-5,lane1_target_group_pair x other_a_count_bucket,B-A | 3,185,17,9.19,18500,24160,5660,130.59,1421.18,6.57,78.41,1193.16,52.18,2.62,228.02,price_distortion
1-5,lane1_target_exhibition_st_rank_pair,1-2,511,54,10.57,51100,65860,14760,128.88,1219.63,6.57,78.41,1193.16,50.47,4.0,26.47,mixed_edge
1-5,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,511,54,10.57,51100,65860,14760,128.88,1219.63,6.57,78.41,1193.16,50.47,4.0,26.47,mixed_edge
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | high_other_pressure,308,90,29.22,30800,39440,8640,128.05,438.22,18.99,80.04,421.45,48.01,10.23,16.77,probability_plus_price
1-6,lane1_target_group_pair x target_outer_pressure_bucket,B-B | some_other_pressure,158,11,6.96,15800,20150,4350,127.53,1831.82,3.91,69.96,1787.33,57.57,3.05,44.49,mixed_edge
1-6,lane1_target_start_gap_pair,0.04-0.06-best,618,42,6.8,61800,78610,16810,127.2,1871.67,3.91,69.96,1787.33,57.24,2.89,84.34,price_distortion
1-6,target_lane x lane1_target_start_gap_pair,6 | 0.04-0.06-best,618,42,6.8,61800,78610,16810,127.2,1871.67,3.91,69.96,1787.33,57.24,2.89,84.34,price_distortion
1-6,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,0.04-0.06 | best,618,42,6.8,61800,78610,16810,127.2,1871.67,3.91,69.96,1787.33,57.24,2.89,84.34,price_distortion
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | low_other_pressure,66,25,37.88,6600,8360,1760,126.67,334.4,15.77,78.64,498.72,48.03,22.11,-164.32,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,695,61,8.78,69500,87500,18000,125.9,1434.43,6.57,78.41,1193.16,47.49,2.21,241.27,price_distortion
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-best | low_other_pressure,44,8,18.18,4400,5510,1110,125.23,688.75,6.57,78.41,1193.16,46.82,11.61,-504.41,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-<=0.03 | some_other_pressure,126,43,34.13,12600,15770,3170,125.16,366.74,15.77,78.64,498.72,46.52,18.36,-131.98,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-0.04-0.06 | some_other_pressure,66,9,13.64,6600,8240,1640,124.85,915.56,6.57,78.41,1193.16,46.44,7.07,-277.6,probability_plus_price
1-3,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,3 | 0,254,61,24.02,25400,31560,6160,124.25,517.38,15.77,78.64,498.72,45.61,8.25,18.66,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,>0.06-<=0.03 | low_other_pressure,38,4,10.53,3800,4720,920,124.21,1180.0,3.91,69.96,1787.33,54.25,6.62,-607.33,probability_plus_price
1-5,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,3 | 0,278,29,10.43,27800,34350,6550,123.56,1184.48,6.57,78.41,1193.16,45.15,3.86,-8.68,mixed_edge
1-2,lane1_target_start_gap_pair,best-best,406,126,31.03,40600,50000,9400,123.15,396.83,18.99,80.04,421.45,43.11,12.04,-24.62,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | best-best,406,126,31.03,40600,50000,9400,123.15,396.83,18.99,80.04,421.45,43.11,12.04,-24.62,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | best,406,126,31.03,40600,50000,9400,123.15,396.83,18.99,80.04,421.45,43.11,12.04,-24.62,probability_plus_price
1-5,target_exhibition_rank_bucket x other_exhibition_faster_than_target_count_bucket,3 | 0,244,23,9.43,24400,29890,5490,122.5,1299.57,6.57,78.41,1193.16,44.09,2.86,106.41,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,271,101,37.27,27100,33070,5970,122.03,327.43,18.99,80.04,421.45,41.99,18.28,-94.02,probability_plus_price
1-3,lane1_target_exhibition_st_rank_pair,1-2,1089,260,23.88,108900,132810,23910,121.96,510.81,15.77,78.64,498.72,43.32,8.11,12.09,probability_plus_price
1-3,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,1089,260,23.88,108900,132810,23910,121.96,510.81,15.77,78.64,498.72,43.32,8.11,12.09,probability_plus_price
1-6,lane1_target_exhibition_st_rank_pair,2-1,396,33,8.33,39600,48190,8590,121.69,1460.3,3.91,69.96,1787.33,51.73,4.42,-327.03,mixed_edge
1-6,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,2 | 1,396,33,8.33,39600,48190,8590,121.69,1460.3,3.91,69.96,1787.33,51.73,4.42,-327.03,mixed_edge
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,1008,209,20.73,100800,122120,21320,121.15,584.31,15.77,78.64,498.72,42.51,4.96,85.59,price_distortion
1-5,lane1_target_class_pair,B2-A1,57,7,12.28,5700,6840,1140,120.0,977.14,6.57,78.41,1193.16,41.59,5.71,-216.02,probability_plus_price
1-5,lane1_target_start_gap_pair,best-<=0.03,866,90,10.39,86600,103910,17310,119.99,1154.56,6.57,78.41,1193.16,41.58,3.82,-38.6,mixed_edge
1-5,target_lane x lane1_target_start_gap_pair,5 | best-<=0.03,866,90,10.39,86600,103910,17310,119.99,1154.56,6.57,78.41,1193.16,41.58,3.82,-38.6,mixed_edge
1-5,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,866,90,10.39,86600,103910,17310,119.99,1154.56,6.57,78.41,1193.16,41.58,3.82,-38.6,mixed_edge
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best->0.06 | low_other_pressure,117,17,14.53,11700,14010,2310,119.74,824.12,3.91,69.96,1787.33,49.78,10.62,-963.21,probability_plus_price
1-3,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.10+ | target_faster_0.03_0.06,113,13,11.5,11300,13490,2190,119.38,1037.69,15.77,78.64,498.72,40.74,-4.27,538.97,price_distortion
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | some_other_pressure,109,17,15.6,10900,13010,2110,119.36,765.29,6.57,78.41,1193.16,40.95,9.03,-427.87,probability_plus_price
1-6,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.10+ | target_faster_0.03_0.06,213,10,4.69,21300,25380,4080,119.15,2538.0,3.91,69.96,1787.33,49.19,0.78,750.67,price_distortion
1-5,lane1_target_start_gap_pair,0.04-0.06-0.04-0.06,554,46,8.3,55400,65530,10130,118.29,1424.57,6.57,78.41,1193.16,39.88,1.73,231.41,price_distortion
1-5,target_lane x lane1_target_start_gap_pair,5 | 0.04-0.06-0.04-0.06,554,46,8.3,55400,65530,10130,118.29,1424.57,6.57,78.41,1193.16,39.88,1.73,231.41,price_distortion
1-5,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,0.04-0.06 | 0.04-0.06,554,46,8.3,55400,65530,10130,118.29,1424.57,6.57,78.41,1193.16,39.88,1.73,231.41,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-<=0.03 | some_other_pressure,128,41,32.03,12800,15120,2320,118.12,368.78,18.99,80.04,421.45,38.08,13.04,-52.67,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,>0.06-best | high_other_pressure,981,44,4.49,98100,115670,17570,117.91,2628.86,3.91,69.96,1787.33,47.95,0.58,841.53,price_distortion
1-3,lane1_target_start_gap_pair,best-<=0.03,1286,298,23.17,128600,151480,22880,117.79,508.32,15.77,78.64,498.72,39.15,7.4,9.6,probability_plus_price
1-3,target_lane x lane1_target_start_gap_pair,3 | best-<=0.03,1286,298,23.17,128600,151480,22880,117.79,508.32,15.77,78.64,498.72,39.15,7.4,9.6,probability_plus_price
1-3,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,1286,298,23.17,128600,151480,22880,117.79,508.32,15.77,78.64,498.72,39.15,7.4,9.6,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-0.04-0.06 | high_other_pressure,478,34,7.11,47800,56190,8390,117.55,1652.65,6.57,78.41,1193.16,39.14,0.54,459.49,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-best | high_other_pressure,488,24,4.92,48800,57360,8560,117.54,2390.0,3.91,69.96,1787.33,47.58,1.01,602.67,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | low_other_pressure,92,34,36.96,9200,10790,1590,117.28,317.35,18.99,80.04,421.45,37.24,17.97,-104.1,probability_plus_price
1-5,stadium_code,21,597,53,8.88,59700,69480,9780,116.38,1310.94,6.57,78.41,1193.16,37.97,2.31,117.78,price_distortion
1-5,stadium_code x target_lane,21 | 5,597,53,8.88,59700,69480,9780,116.38,1310.94,6.57,78.41,1193.16,37.97,2.31,117.78,price_distortion
1-3,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,1354,315,23.26,135400,156790,21390,115.8,497.75,15.77,78.64,498.72,37.16,7.49,-0.97,probability_plus_price
1-2,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.10+ | near_equal,321,60,18.69,32100,37100,5000,115.58,618.33,18.99,80.04,421.45,35.54,-0.3,196.88,price_distortion
1-4,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.05_0.10 | lane1_faster_0.03_0.06,213,30,14.08,21300,24600,3300,115.49,820.0,10.08,74.47,738.96,41.02,4.0,81.04,price_distortion
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,766,103,13.45,76600,88450,11850,115.47,858.74,10.08,74.47,738.96,41.0,3.37,119.78,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,1049,261,24.88,104900,121090,16190,115.43,463.95,18.99,80.04,421.45,35.39,5.89,42.5,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,>0.06-<=0.03 | some_other_pressure,144,13,9.03,14400,16620,2220,115.42,1278.46,3.91,69.96,1787.33,45.46,5.12,-508.87,probability_plus_price
1-2,lane1_target_exhibition_st_rank_pair,1-2,1752,494,28.2,175200,201860,26660,115.22,408.62,18.99,80.04,421.45,35.18,9.21,-12.83,probability_plus_price
1-2,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,1752,494,28.2,175200,201860,26660,115.22,408.62,18.99,80.04,421.45,35.18,9.21,-12.83,probability_plus_price
1-2,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,1752,494,28.2,175200,201860,26660,115.22,408.62,18.99,80.04,421.45,35.18,9.21,-12.83,probability_plus_price
1-6,target_exhibition_st_rank_bucket,1,1837,111,6.04,183700,211630,27930,115.2,1906.58,3.91,69.96,1787.33,45.24,2.13,119.25,price_distortion
1-6,target_lane x target_exhibition_st_rank_bucket,6 | 1,1837,111,6.04,183700,211630,27930,115.2,1906.58,3.91,69.96,1787.33,45.24,2.13,119.25,price_distortion
1-6,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,1 | 0,1837,111,6.04,183700,211630,27930,115.2,1906.58,3.91,69.96,1787.33,45.24,2.13,119.25,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03->0.06 | low_other_pressure,39,14,35.9,3900,4480,580,114.87,320.0,18.99,80.04,421.45,34.83,16.91,-101.45,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,125,24,19.2,12500,14330,1830,114.64,597.08,6.57,78.41,1193.16,36.23,12.63,-596.08,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-<=0.03 | low_other_pressure,33,3,9.09,3300,3770,470,114.24,1256.67,3.91,69.96,1787.33,44.28,5.18,-530.66,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,202,65,32.18,20200,23000,2800,113.86,353.85,15.77,78.64,498.72,35.22,16.41,-144.87,probability_plus_price
1-5,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.05_0.10 | lane1_faster_0.03_0.06,200,29,14.5,20000,22760,2760,113.8,784.83,6.57,78.41,1193.16,35.39,7.93,-408.33,probability_plus_price
1-4,lane1_target_start_gap_pair,best-<=0.03,944,139,14.72,94400,107040,12640,113.39,770.07,10.08,74.47,738.96,38.92,4.64,31.11,mixed_edge
1-4,target_lane x lane1_target_start_gap_pair,4 | best-<=0.03,944,139,14.72,94400,107040,12640,113.39,770.07,10.08,74.47,738.96,38.92,4.64,31.11,mixed_edge
1-4,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,944,139,14.72,94400,107040,12640,113.39,770.07,10.08,74.47,738.96,38.92,4.64,31.11,mixed_edge
1-5,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.05_0.10 | lane1_faster_0.03_0.06,446,31,6.95,44600,50540,5940,113.32,1630.32,6.57,78.41,1193.16,34.91,0.38,437.16,price_distortion
1-2,lane1_target_start_gap_pair,best-<=0.03,1421,389,27.38,142100,160790,18690,113.15,413.34,18.99,80.04,421.45,33.11,8.39,-8.11,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | best-<=0.03,1421,389,27.38,142100,160790,18690,113.15,413.34,18.99,80.04,421.45,33.11,8.39,-8.11,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,1421,389,27.38,142100,160790,18690,113.15,413.34,18.99,80.04,421.45,33.11,8.39,-8.11,probability_plus_price
1-3,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.10+ | lane1_faster_0.03_0.06,327,69,21.1,32700,36910,4210,112.87,534.93,15.77,78.64,498.72,34.23,5.33,36.21,probability_plus_price
1-4,lane1_target_group_pair x target_outer_pressure_bucket,B-B | low_other_pressure,39,10,25.64,3900,4400,500,112.82,440.0,10.08,74.47,738.96,38.35,15.56,-298.96,probability_plus_price
1-4,lane1_target_group_pair x other_a_count_bucket,B-A | 3,171,13,7.6,17100,19140,2040,111.93,1472.31,10.08,74.47,738.96,37.46,-2.48,733.35,price_distortion
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | high_other_pressure,262,47,17.94,26200,29300,3100,111.83,623.4,15.77,78.64,498.72,33.19,2.17,124.68,price_distortion
1-6,lane1_target_group_pair x target_outer_pressure_bucket,B-A | low_other_pressure,292,35,11.99,29200,32650,3450,111.82,932.86,3.91,69.96,1787.33,41.86,8.08,-854.47,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-0.04-0.06 | low_other_pressure,35,14,40.0,3500,3910,410,111.71,279.29,18.99,80.04,421.45,31.67,21.01,-142.16,probability_plus_price
1-5,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,4+ | 0,42,6,14.29,4200,4690,490,111.67,781.67,6.57,78.41,1193.16,33.26,7.72,-411.49,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-<=0.03 | low_other_pressure,37,7,18.92,3700,4130,430,111.62,590.0,6.57,78.41,1193.16,33.21,12.35,-603.16,probability_plus_price
1-3,lane1_target_class_pair,A1-B2,99,15,15.15,9900,11040,1140,111.52,736.0,15.77,78.64,498.72,32.88,-0.62,237.28,price_distortion
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | low_other_pressure,46,10,21.74,4600,5130,530,111.52,513.0,6.57,78.41,1193.16,33.11,15.17,-680.16,probability_plus_price
1-5,other_group_pattern,A-B-B-A,915,73,7.98,91500,101770,10270,111.22,1394.11,6.57,78.41,1193.16,32.81,1.41,200.95,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-best | low_other_pressure,48,16,33.33,4800,5330,530,111.04,333.12,18.99,80.04,421.45,31.0,14.34,-88.33,probability_plus_price
1-6,stadium_code,19,680,36,5.29,68000,75350,7350,110.81,2093.06,3.91,69.96,1787.33,40.85,1.38,305.73,price_distortion
1-6,stadium_code x target_lane,19 | 6,680,36,5.29,68000,75350,7350,110.81,2093.06,3.91,69.96,1787.33,40.85,1.38,305.73,price_distortion
1-6,lane1_target_start_gap_pair,>0.06-best,1225,64,5.22,122500,134760,12260,110.01,2105.62,3.91,69.96,1787.33,40.05,1.31,318.29,price_distortion
1-6,target_lane x lane1_target_start_gap_pair,6 | >0.06-best,1225,64,5.22,122500,134760,12260,110.01,2105.62,3.91,69.96,1787.33,40.05,1.31,318.29,price_distortion
1-6,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,>0.06 | best,1225,64,5.22,122500,134760,12260,110.01,2105.62,3.91,69.96,1787.33,40.05,1.31,318.29,price_distortion
1-4,lane1_target_exhibition_st_rank_pair,3-1,487,70,14.37,48700,53550,4850,109.96,765.0,10.08,74.47,738.96,35.49,4.29,26.04,mixed_edge
1-4,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,3 | 1,487,70,14.37,48700,53550,4850,109.96,765.0,10.08,74.47,738.96,35.49,4.29,26.04,mixed_edge
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | high_other_pressure,548,47,8.58,54800,59970,5170,109.43,1275.96,6.57,78.41,1193.16,31.02,2.01,82.8,price_distortion
1-5,lane1_target_start_gap_pair,<=0.03-best,672,64,9.52,67200,73240,6040,108.99,1144.38,6.57,78.41,1193.16,30.58,2.95,-48.78,mixed_edge
1-5,target_lane x lane1_target_start_gap_pair,5 | <=0.03-best,672,64,9.52,67200,73240,6040,108.99,1144.38,6.57,78.41,1193.16,30.58,2.95,-48.78,mixed_edge
1-5,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,<=0.03 | best,672,64,9.52,67200,73240,6040,108.99,1144.38,6.57,78.41,1193.16,30.58,2.95,-48.78,mixed_edge
1-5,stadium_code,09,353,27,7.65,35300,38470,3170,108.98,1424.81,6.57,78.41,1193.16,30.57,1.08,231.65,price_distortion
1-5,stadium_code x target_lane,09 | 5,353,27,7.65,35300,38470,3170,108.98,1424.81,6.57,78.41,1193.16,30.57,1.08,231.65,price_distortion
1-6,lane1_target_national_rank_pair x target_outer_pressure_bucket,4+-1 | low_other_pressure,284,27,9.51,28400,30910,2510,108.84,1144.81,3.91,69.96,1787.33,38.88,5.6,-642.52,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | some_other_pressure,175,53,30.29,17500,19030,1530,108.74,359.06,18.99,80.04,421.45,28.7,11.3,-62.39,probability_plus_price
1-3,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.05_0.10 | lane1_faster_0.03_0.06,235,42,17.87,23500,25410,1910,108.13,605.0,15.77,78.64,498.72,29.49,2.1,106.28,price_distortion
1-5,stadium_code,12,575,46,8.0,57500,62100,4600,108.0,1350.0,6.57,78.41,1193.16,29.59,1.43,156.84,price_distortion
1-5,stadium_code x target_lane,12 | 5,575,46,8.0,57500,62100,4600,108.0,1350.0,6.57,78.41,1193.16,29.59,1.43,156.84,price_distortion
1-4,stadium_code,09,353,42,11.9,35300,38120,2820,107.99,907.62,10.08,74.47,738.96,33.52,1.82,168.66,price_distortion
1-4,stadium_code x target_lane,09 | 4,353,42,11.9,35300,38120,2820,107.99,907.62,10.08,74.47,738.96,33.52,1.82,168.66,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best->0.06 | low_other_pressure,101,35,34.65,10100,10870,770,107.62,310.57,18.99,80.04,421.45,27.58,15.66,-110.88,probability_plus_price
1-3,lane1_target_start_gap_pair,<=0.03-<=0.03,898,182,20.27,89800,96540,6740,107.51,530.44,15.77,78.64,498.72,28.87,4.5,31.72,mixed_edge
1-3,target_lane x lane1_target_start_gap_pair,3 | <=0.03-<=0.03,898,182,20.27,89800,96540,6740,107.51,530.44,15.77,78.64,498.72,28.87,4.5,31.72,mixed_edge
1-3,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,<=0.03 | <=0.03,898,182,20.27,89800,96540,6740,107.51,530.44,15.77,78.64,498.72,28.87,4.5,31.72,mixed_edge
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,126,24,19.05,12600,13510,910,107.22,562.92,10.08,74.47,738.96,32.75,8.97,-176.04,probability_plus_price
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | high_other_pressure,564,77,13.65,56400,60400,4000,107.09,784.42,10.08,74.47,738.96,32.62,3.57,45.46,mixed_edge
1-2,lane1_target_exhibition_st_rank_pair,1-3,977,255,26.1,97700,104380,6680,106.84,409.33,18.99,80.04,421.45,26.8,7.11,-12.12,probability_plus_price
1-2,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 3,977,255,26.1,97700,104380,6680,106.84,409.33,18.99,80.04,421.45,26.8,7.11,-12.12,probability_plus_price
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best->0.06 | some_other_pressure,250,48,19.2,25000,26710,1710,106.84,556.46,10.08,74.47,738.96,32.37,9.12,-182.5,probability_plus_price
1-5,target_national_win_rank_bucket x other_national_better_than_target_count_bucket,3 | 2,964,56,5.81,96400,102810,6410,106.65,1835.89,6.57,78.41,1193.16,28.24,-0.76,642.73,price_distortion
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-<=0.03 | high_other_pressure,722,126,17.45,72200,76990,4790,106.63,611.03,15.77,78.64,498.72,27.99,1.68,112.31,price_distortion
1-6,target_class_group x target_outer_pressure_bucket,B | some_other_pressure,397,28,7.05,39700,42320,2620,106.6,1511.43,3.91,69.96,1787.33,36.64,3.14,-275.9,mixed_edge
1-3,lane1_target_start_gap_pair,best-best,347,72,20.75,34700,36970,2270,106.54,513.47,15.77,78.64,498.72,27.9,4.98,14.75,mixed_edge
1-3,target_lane x lane1_target_start_gap_pair,3 | best-best,347,72,20.75,34700,36970,2270,106.54,513.47,15.77,78.64,498.72,27.9,4.98,14.75,mixed_edge
