combo,slice_family,slice_value,sample_races,hits,hit_rate_pct,stake_yen,return_yen,profit_yen,roi_pct,avg_hit_payout_yen,baseline_hit_rate_pct,baseline_roi_pct,baseline_avg_hit_payout_yen,roi_lift_pct,hit_rate_lift_pct,avg_payout_lift_yen,distortion_type
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,147,42,28.57,14700,19860,5160,135.1,472.86,10.33,75.47,730.61,59.63,18.24,-257.75,probability_plus_price
1-6,lane1_target_start_gap_pair,<=0.03-best,477,39,8.18,47700,64100,16400,134.38,1643.59,4.06,71.41,1760.27,62.97,4.12,-116.68,mixed_edge
1-6,target_lane x lane1_target_start_gap_pair,6 | <=0.03-best,477,39,8.18,47700,64100,16400,134.38,1643.59,4.06,71.41,1760.27,62.97,4.12,-116.68,mixed_edge
1-6,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,<=0.03 | best,477,39,8.18,47700,64100,16400,134.38,1643.59,4.06,71.41,1760.27,62.97,4.12,-116.68,mixed_edge
1-6,target_exhibition_st_rank_bucket,1,1442,105,7.28,144200,192040,47840,133.18,1828.95,4.06,71.41,1760.27,61.77,3.22,68.68,mixed_edge
1-6,target_lane x target_exhibition_st_rank_bucket,6 | 1,1442,105,7.28,144200,192040,47840,133.18,1828.95,4.06,71.41,1760.27,61.77,3.22,68.68,mixed_edge
1-6,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,1 | 0,1442,105,7.28,144200,192040,47840,133.18,1828.95,4.06,71.41,1760.27,61.77,3.22,68.68,mixed_edge
1-6,lane1_target_group_pair x target_outer_pressure_bucket,A-B | low_other_pressure,46,5,10.87,4600,6090,1490,132.39,1218.0,4.06,71.41,1760.27,60.98,6.81,-542.27,probability_plus_price
1-4,lane1_target_exhibition_st_rank_pair,1-3,806,154,19.11,80600,105890,25290,131.38,687.6,10.33,75.47,730.61,55.91,8.78,-43.01,probability_plus_price
1-4,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 3,806,154,19.11,80600,105890,25290,131.38,687.6,10.33,75.47,730.61,55.91,8.78,-43.01,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-0.04-0.06 | some_other_pressure,67,8,11.94,6700,8800,2100,131.34,1100.0,4.06,71.41,1760.27,59.93,7.88,-660.27,probability_plus_price
1-5,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.10+ | target_faster_0.03_0.06,213,14,6.57,21300,27900,6600,130.99,1992.86,6.72,77.68,1155.81,53.31,-0.15,837.05,price_distortion
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,1129,262,23.21,112900,147530,34630,130.67,563.09,15.92,79.12,497.05,51.55,7.29,66.04,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,325,132,40.62,32500,42410,9910,130.49,321.29,18.62,81.17,436.02,49.32,22.0,-114.73,probability_plus_price
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,754,121,16.05,75400,98090,22690,130.09,810.66,10.33,75.47,730.61,54.62,5.72,80.05,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | low_other_pressure,62,8,12.9,6200,8030,1830,129.52,1003.75,4.06,71.41,1760.27,58.11,8.84,-756.52,probability_plus_price
1-3,lane1_target_exhibition_st_rank_pair,1-3,1636,406,24.82,163600,211310,47710,129.16,520.47,15.92,79.12,497.05,50.04,8.9,23.42,probability_plus_price
1-3,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 3,1636,406,24.82,163600,211310,47710,129.16,520.47,15.92,79.12,497.05,50.04,8.9,23.42,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | low_other_pressure,73,27,36.99,7300,9300,2000,127.4,344.44,15.92,79.12,497.05,48.28,21.07,-152.61,probability_plus_price
1-3,lane1_target_exhibition_st_rank_pair,1-2,1132,310,27.39,113200,143850,30650,127.08,464.03,15.92,79.12,497.05,47.96,11.47,-33.02,probability_plus_price
1-3,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,1132,310,27.39,113200,143850,30650,127.08,464.03,15.92,79.12,497.05,47.96,11.47,-33.02,probability_plus_price
1-4,lane1_target_start_gap_pair,best-<=0.03,961,174,18.11,96100,122060,25960,127.01,701.49,10.33,75.47,730.61,51.54,7.78,-29.12,probability_plus_price
1-4,target_lane x lane1_target_start_gap_pair,4 | best-<=0.03,961,174,18.11,96100,122060,25960,127.01,701.49,10.33,75.47,730.61,51.54,7.78,-29.12,probability_plus_price
1-4,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,961,174,18.11,96100,122060,25960,127.01,701.49,10.33,75.47,730.61,51.54,7.78,-29.12,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best->0.06 | low_other_pressure,131,19,14.5,13100,16610,3510,126.79,874.21,4.06,71.41,1760.27,55.38,10.44,-886.06,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | high_other_pressure,266,72,27.07,26600,33710,7110,126.73,468.19,18.62,81.17,436.02,45.56,8.45,32.17,probability_plus_price
1-5,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.05_0.10 | near_equal,742,58,7.82,74200,93710,19510,126.29,1615.69,6.72,77.68,1155.81,48.61,1.1,459.88,price_distortion
1-6,target_class_group x target_outer_pressure_bucket,B | some_other_pressure,347,28,8.07,34700,43690,8990,125.91,1560.36,4.06,71.41,1760.27,54.5,4.01,-199.91,mixed_edge
1-4,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.10+ | near_equal,532,72,13.53,53200,66600,13400,125.19,925.0,10.33,75.47,730.61,49.72,3.2,194.39,price_distortion
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | some_other_pressure,129,25,19.38,12900,16150,3250,125.19,646.0,6.72,77.68,1155.81,47.51,12.66,-509.81,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | high_other_pressure,372,22,5.91,37200,46530,9330,125.08,2115.0,4.06,71.41,1760.27,53.67,1.85,354.73,price_distortion
1-5,grade_group,SG,72,6,8.33,7200,8970,1770,124.58,1495.0,6.72,77.68,1155.81,46.9,1.61,339.19,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-0.04-0.06 | some_other_pressure,116,36,31.03,11600,14440,2840,124.48,401.11,18.62,81.17,436.02,43.31,12.41,-34.91,probability_plus_price
1-5,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,3 | 0,219,29,13.24,21900,27260,5360,124.47,940.0,6.72,77.68,1155.81,46.79,6.52,-215.81,probability_plus_price
1-3,lane1_target_start_gap_pair,best-<=0.03,1432,356,24.86,143200,177980,34780,124.29,499.94,15.92,79.12,497.05,45.17,8.94,2.89,probability_plus_price
1-3,target_lane x lane1_target_start_gap_pair,3 | best-<=0.03,1432,356,24.86,143200,177980,34780,124.29,499.94,15.92,79.12,497.05,45.17,8.94,2.89,probability_plus_price
1-3,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,1432,356,24.86,143200,177980,34780,124.29,499.94,15.92,79.12,497.05,45.17,8.94,2.89,probability_plus_price
1-6,lane1_target_start_gap_pair,best-<=0.03,661,55,8.32,66100,81950,15850,123.98,1490.0,4.06,71.41,1760.27,52.57,4.26,-270.27,mixed_edge
1-6,target_lane x lane1_target_start_gap_pair,6 | best-<=0.03,661,55,8.32,66100,81950,15850,123.98,1490.0,4.06,71.41,1760.27,52.57,4.26,-270.27,mixed_edge
1-6,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,661,55,8.32,66100,81950,15850,123.98,1490.0,4.06,71.41,1760.27,52.57,4.26,-270.27,mixed_edge
1-2,lane1_target_exhibition_st_rank_pair,1-2,2032,604,29.72,203200,251470,48270,123.75,416.34,18.62,81.17,436.02,42.58,11.1,-19.68,probability_plus_price
1-2,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,2032,604,29.72,203200,251470,48270,123.75,416.34,18.62,81.17,436.02,42.58,11.1,-19.68,probability_plus_price
1-2,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,2032,604,29.72,203200,251470,48270,123.75,416.34,18.62,81.17,436.02,42.58,11.1,-19.68,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | high_other_pressure,230,50,21.74,23000,28460,5460,123.74,569.2,15.92,79.12,497.05,44.62,5.82,72.15,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | some_other_pressure,219,79,36.07,21900,27070,5170,123.61,342.66,18.62,81.17,436.02,42.44,17.45,-93.36,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,1220,310,25.41,122000,150260,28260,123.16,484.71,18.62,81.17,436.02,41.99,6.79,48.69,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best->0.06 | some_other_pressure,196,65,33.16,19600,24070,4470,122.81,370.31,15.92,79.12,497.05,43.69,17.24,-126.74,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | some_other_pressure,222,74,33.33,22200,27200,5000,122.52,367.57,15.92,79.12,497.05,43.4,17.41,-129.48,probability_plus_price
1-3,lane1_target_exhibition_st_rank_pair,2-1,568,151,26.58,56800,69490,12690,122.34,460.2,15.92,79.12,497.05,43.22,10.66,-36.85,probability_plus_price
1-3,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,2 | 1,568,151,26.58,56800,69490,12690,122.34,460.2,15.92,79.12,497.05,43.22,10.66,-36.85,probability_plus_price
1-6,lane1_target_exhibition_st_rank_pair,2-3,224,17,7.59,22400,27200,4800,121.43,1600.0,4.06,71.41,1760.27,50.02,3.53,-160.27,mixed_edge
1-6,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,2 | 3,224,17,7.59,22400,27200,4800,121.43,1600.0,4.06,71.41,1760.27,50.02,3.53,-160.27,mixed_edge
1-2,lane1_target_start_gap_pair,best-<=0.03,1678,482,28.72,167800,203220,35420,121.11,421.62,18.62,81.17,436.02,39.94,10.1,-14.4,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | best-<=0.03,1678,482,28.72,167800,203220,35420,121.11,421.62,18.62,81.17,436.02,39.94,10.1,-14.4,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,1678,482,28.72,167800,203220,35420,121.11,421.62,18.62,81.17,436.02,39.94,10.1,-14.4,probability_plus_price
1-4,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,4+ | 1,404,63,15.59,40400,48900,8500,121.04,776.19,10.33,75.47,730.61,45.57,5.26,45.58,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | high_other_pressure,702,161,22.93,70200,84910,14710,120.95,527.39,15.92,79.12,497.05,41.83,7.01,30.34,probability_plus_price
1-3,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,1330,347,26.09,133000,160730,27730,120.85,463.2,15.92,79.12,497.05,41.73,10.17,-33.85,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,533,38,7.13,53300,64340,11040,120.71,1693.16,4.06,71.41,1760.27,49.3,3.07,-67.11,mixed_edge
1-6,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,3 | 0,224,14,6.25,22400,27000,4600,120.54,1928.57,4.06,71.41,1760.27,49.13,2.19,168.3,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06->0.06 | low_other_pressure,40,3,7.5,4000,4810,810,120.25,1603.33,4.06,71.41,1760.27,48.84,3.44,-156.94,mixed_edge
1-2,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.10+ | lane1_faster_0.03_0.06,159,38,23.9,15900,19110,3210,120.19,502.89,18.62,81.17,436.02,39.02,5.28,66.87,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | some_other_pressure,157,43,27.39,15700,18870,3170,120.19,438.84,15.92,79.12,497.05,41.07,11.47,-58.21,probability_plus_price
1-2,lane1_target_start_gap_pair,best-best,381,110,28.87,38100,45690,7590,119.92,415.36,18.62,81.17,436.02,38.75,10.25,-20.66,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | best-best,381,110,28.87,38100,45690,7590,119.92,415.36,18.62,81.17,436.02,38.75,10.25,-20.66,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | best,381,110,28.87,38100,45690,7590,119.92,415.36,18.62,81.17,436.02,38.75,10.25,-20.66,probability_plus_price
1-6,other_st_faster_than_target_count_bucket,0,2659,187,7.03,265900,317340,51440,119.35,1697.01,4.06,71.41,1760.27,47.94,2.97,-63.26,mixed_edge
1-3,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,3 | 0,337,84,24.93,33700,40220,6520,119.35,478.81,15.92,79.12,497.05,40.23,9.01,-18.24,probability_plus_price
1-6,target_start_exhibition_gap_bucket,best,2012,137,6.81,201200,239870,38670,119.22,1750.88,4.06,71.41,1760.27,47.81,2.75,-9.39,mixed_edge
1-6,target_lane x target_start_exhibition_gap_bucket,6 | best,2012,137,6.81,201200,239870,38670,119.22,1750.88,4.06,71.41,1760.27,47.81,2.75,-9.39,mixed_edge
1-5,target_class_group x target_outer_pressure_bucket,B | low_other_pressure,76,17,22.37,7600,9050,1450,119.08,532.35,6.72,77.68,1155.81,41.4,15.65,-623.46,probability_plus_price
1-4,lane1_target_group_pair x other_a_count_bucket,A-B | 4,134,14,10.45,13400,15890,2490,118.58,1135.0,10.33,75.47,730.61,43.11,0.12,404.39,price_distortion
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-0.04-0.06 | low_other_pressure,32,8,25.0,3200,3790,590,118.44,473.75,10.33,75.47,730.61,42.97,14.67,-256.86,probability_plus_price
1-4,lane1_target_start_gap_pair,0.04-0.06-<=0.03,651,81,12.44,65100,77020,11920,118.31,950.86,10.33,75.47,730.61,42.84,2.11,220.25,price_distortion
1-4,target_lane x lane1_target_start_gap_pair,4 | 0.04-0.06-<=0.03,651,81,12.44,65100,77020,11920,118.31,950.86,10.33,75.47,730.61,42.84,2.11,220.25,price_distortion
1-4,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,0.04-0.06 | <=0.03,651,81,12.44,65100,77020,11920,118.31,950.86,10.33,75.47,730.61,42.84,2.11,220.25,price_distortion
1-3,lane1_target_start_gap_pair,best-0.04-0.06,1390,329,23.67,139000,163770,24770,117.82,497.78,15.92,79.12,497.05,38.7,7.75,0.73,probability_plus_price
1-3,target_lane x lane1_target_start_gap_pair,3 | best-0.04-0.06,1390,329,23.67,139000,163770,24770,117.82,497.78,15.92,79.12,497.05,38.7,7.75,0.73,probability_plus_price
1-3,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | 0.04-0.06,1390,329,23.67,139000,163770,24770,117.82,497.78,15.92,79.12,497.05,38.7,7.75,0.73,probability_plus_price
1-3,lane1_target_start_gap_pair,<=0.03-best,927,222,23.95,92700,109180,16480,117.78,491.8,15.92,79.12,497.05,38.66,8.03,-5.25,probability_plus_price
1-3,target_lane x lane1_target_start_gap_pair,3 | <=0.03-best,927,222,23.95,92700,109180,16480,117.78,491.8,15.92,79.12,497.05,38.66,8.03,-5.25,probability_plus_price
1-3,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,<=0.03 | best,927,222,23.95,92700,109180,16480,117.78,491.8,15.92,79.12,497.05,38.66,8.03,-5.25,probability_plus_price
1-2,lane1_target_exhibition_st_rank_pair,1-3,1047,275,26.27,104700,123210,18510,117.68,448.04,18.62,81.17,436.02,36.51,7.65,12.02,probability_plus_price
1-2,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 3,1047,275,26.27,104700,123210,18510,117.68,448.04,18.62,81.17,436.02,36.51,7.65,12.02,probability_plus_price
1-5,lane1_target_exhibition_st_rank_pair,2-1,343,36,10.5,34300,40360,6060,117.67,1121.11,6.72,77.68,1155.81,39.99,3.78,-34.7,mixed_edge
1-5,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,2 | 1,343,36,10.5,34300,40360,6060,117.67,1121.11,6.72,77.68,1155.81,39.99,3.78,-34.7,mixed_edge
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-<=0.03 | low_other_pressure,51,16,31.37,5100,5990,890,117.45,374.38,18.62,81.17,436.02,36.28,12.75,-61.64,probability_plus_price
1-3,lane1_target_start_gap_pair,best-best,312,76,24.36,31200,36520,5320,117.05,480.53,15.92,79.12,497.05,37.93,8.44,-16.52,probability_plus_price
1-3,target_lane x lane1_target_start_gap_pair,3 | best-best,312,76,24.36,31200,36520,5320,117.05,480.53,15.92,79.12,497.05,37.93,8.44,-16.52,probability_plus_price
1-3,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | best,312,76,24.36,31200,36520,5320,117.05,480.53,15.92,79.12,497.05,37.93,8.44,-16.52,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,94,8,8.51,9400,10990,1590,116.91,1373.75,4.06,71.41,1760.27,45.5,4.45,-386.52,mixed_edge
1-3,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.05_0.10 | lane1_faster_0.06+,289,58,20.07,28900,33690,4790,116.57,580.86,15.92,79.12,497.05,37.45,4.15,83.81,price_distortion
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | high_other_pressure,1095,228,20.82,109500,127270,17770,116.23,558.2,15.92,79.12,497.05,37.11,4.9,61.15,mixed_edge
1-6,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 1,760,40,5.26,76000,87910,11910,115.67,2197.75,4.06,71.41,1760.27,44.26,1.2,437.48,price_distortion
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-<=0.03 | high_other_pressure,525,54,10.29,52500,60710,8210,115.64,1124.26,10.33,75.47,730.61,40.17,-0.04,393.65,price_distortion
