combo,slice_family,slice_value,sample_races,hits,hit_rate_pct,stake_yen,return_yen,profit_yen,roi_pct,avg_hit_payout_yen,baseline_hit_rate_pct,baseline_roi_pct,baseline_avg_hit_payout_yen,roi_lift_pct,hit_rate_lift_pct,avg_payout_lift_yen,distortion_type
1-6,lane1_target_exhibition_st_rank_pair,2-3,243,20,8.23,24300,38340,14040,157.78,1917.0,3.84,68.07,1771.89,89.71,4.39,145.11,price_distortion
1-6,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,2 | 3,243,20,8.23,24300,38340,14040,157.78,1917.0,3.84,68.07,1771.89,89.71,4.39,145.11,price_distortion
1-6,lane1_target_exhibition_st_rank_pair,2-1,332,34,10.24,33200,51980,18780,156.57,1528.82,3.84,68.07,1771.89,88.5,6.4,-243.07,probability_plus_price
1-6,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,2 | 1,332,34,10.24,33200,51980,18780,156.57,1528.82,3.84,68.07,1771.89,88.5,6.4,-243.07,probability_plus_price
1-6,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.10+ | target_faster_0.03_0.06,215,8,3.72,21500,33080,11580,153.86,4135.0,3.84,68.07,1771.89,85.79,-0.12,2363.11,price_distortion
1-5,lane1_target_class_pair,B2-B1,186,11,5.91,18600,27380,8780,147.2,2489.09,6.59,79.52,1205.92,67.68,-0.68,1283.17,price_distortion
1-6,lane1_target_group_pair x target_outer_pressure_bucket,B-B | some_other_pressure,149,12,8.05,14900,21840,6940,146.58,1820.0,3.84,68.07,1771.89,78.51,4.21,48.11,mixed_edge
1-6,target_class_group x target_outer_pressure_bucket,B | low_other_pressure,78,9,11.54,7800,11430,3630,146.54,1270.0,3.84,68.07,1771.89,78.47,7.7,-501.89,probability_plus_price
1-2,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.10+ | lane1_faster_0.03_0.06,158,44,27.85,15800,23150,7350,146.52,526.14,18.62,80.28,431.15,66.24,9.23,94.99,price_distortion
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | high_other_pressure,136,16,11.76,13600,19630,6030,144.34,1226.88,6.59,79.52,1205.92,64.82,5.17,20.96,probability_plus_price
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,159,44,27.67,15900,22400,6500,140.88,509.09,10.12,74.92,740.24,65.96,17.55,-231.15,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | high_other_pressure,245,62,25.31,24500,34500,10000,140.82,556.45,15.88,78.55,494.65,62.27,9.43,61.8,probability_plus_price
1-5,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.10+ | lane1_faster_0.03_0.06,94,13,13.83,9400,13200,3800,140.43,1015.38,6.59,79.52,1205.92,60.91,7.24,-190.54,probability_plus_price
1-4,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.05_0.10 | lane1_faster_0.03_0.06,250,48,19.2,25000,34750,9750,139.0,723.96,10.12,74.92,740.24,64.08,9.08,-16.28,probability_plus_price
1-5,lane1_target_exhibition_st_rank_pair,1-2,460,68,14.78,46000,63900,17900,138.91,939.71,6.59,79.52,1205.92,59.39,8.19,-266.21,probability_plus_price
1-5,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,460,68,14.78,46000,63900,17900,138.91,939.71,6.59,79.52,1205.92,59.39,8.19,-266.21,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-<=0.03 | low_other_pressure,48,14,29.17,4800,6560,1760,136.67,468.57,18.62,80.28,431.15,56.39,10.55,37.42,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | low_other_pressure,76,10,13.16,7600,10370,2770,136.45,1037.0,3.84,68.07,1771.89,68.38,9.32,-734.89,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-0.04-0.06 | low_other_pressure,42,17,40.48,4200,5710,1510,135.95,335.88,18.62,80.28,431.15,55.67,21.86,-95.27,probability_plus_price
1-5,lane1_target_exhibition_st_rank_pair,3-1,334,39,11.68,33400,45350,11950,135.78,1162.82,6.59,79.52,1205.92,56.26,5.09,-43.1,probability_plus_price
1-5,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,3 | 1,334,39,11.68,33400,45350,11950,135.78,1162.82,6.59,79.52,1205.92,56.26,5.09,-43.1,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | high_other_pressure,270,77,28.52,27000,36590,9590,135.52,475.19,18.62,80.28,431.15,55.24,9.9,44.04,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-best | some_other_pressure,97,15,15.46,9700,12940,3240,133.4,862.67,6.59,79.52,1205.92,53.88,8.87,-343.25,probability_plus_price
1-6,lane1_target_national_rank_pair x target_outer_pressure_bucket,3-1 | low_other_pressure,166,26,15.66,16600,22050,5450,132.83,848.08,3.84,68.07,1771.89,64.76,11.82,-923.81,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | low_other_pressure,58,15,25.86,5800,7700,1900,132.76,513.33,6.59,79.52,1205.92,53.24,19.27,-692.59,probability_plus_price
1-6,lane1_target_start_gap_pair,<=0.03-best,517,43,8.32,51700,68570,16870,132.63,1594.65,3.84,68.07,1771.89,64.56,4.48,-177.24,mixed_edge
1-6,target_lane x lane1_target_start_gap_pair,6 | <=0.03-best,517,43,8.32,51700,68570,16870,132.63,1594.65,3.84,68.07,1771.89,64.56,4.48,-177.24,mixed_edge
1-6,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,<=0.03 | best,517,43,8.32,51700,68570,16870,132.63,1594.65,3.84,68.07,1771.89,64.56,4.48,-177.24,mixed_edge
1-3,lane1_target_group_pair x other_a_count_bucket,B-A | 4,37,6,16.22,3700,4900,1200,132.43,816.67,15.88,78.55,494.65,53.88,0.34,322.02,price_distortion
1-5,lane1_class,B2,363,20,5.51,36300,47730,11430,131.49,2386.5,6.59,79.52,1205.92,51.97,-1.08,1180.58,price_distortion
1-5,lane1_target_exhibition_st_rank_pair,2-1,367,44,11.99,36700,47810,11110,130.27,1086.59,6.59,79.52,1205.92,50.75,5.4,-119.33,probability_plus_price
1-5,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,2 | 1,367,44,11.99,36700,47810,11110,130.27,1086.59,6.59,79.52,1205.92,50.75,5.4,-119.33,probability_plus_price
1-5,lane1_target_group_pair x other_a_count_bucket,B-A | 3,285,24,8.42,28500,36850,8350,129.3,1535.42,6.59,79.52,1205.92,49.78,1.83,329.5,price_distortion
1-3,lane1_target_start_gap_pair,best-best,324,86,26.54,32400,41850,9450,129.17,486.63,15.88,78.55,494.65,50.62,10.66,-8.02,probability_plus_price
1-3,target_lane x lane1_target_start_gap_pair,3 | best-best,324,86,26.54,32400,41850,9450,129.17,486.63,15.88,78.55,494.65,50.62,10.66,-8.02,probability_plus_price
1-3,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | best,324,86,26.54,32400,41850,9450,129.17,486.63,15.88,78.55,494.65,50.62,10.66,-8.02,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | some_other_pressure,158,43,27.22,15800,20220,4420,127.97,470.23,15.88,78.55,494.65,49.42,11.34,-24.42,probability_plus_price
1-2,grade_group,SG,144,42,29.17,14400,18400,4000,127.78,438.1,18.62,80.28,431.15,47.5,10.55,6.95,probability_plus_price
1-4,lane1_target_exhibition_st_rank_pair,1-3,871,156,17.91,87100,110940,23840,127.37,711.15,10.12,74.92,740.24,52.45,7.79,-29.09,probability_plus_price
1-4,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 3,871,156,17.91,87100,110940,23840,127.37,711.15,10.12,74.92,740.24,52.45,7.79,-29.09,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | low_other_pressure,45,9,20.0,4500,5730,1230,127.33,636.67,3.84,68.07,1771.89,59.26,16.16,-1135.22,probability_plus_price
1-3,lane1_target_exhibition_st_rank_pair,1-3,1729,416,24.06,172900,219180,46280,126.77,526.88,15.88,78.55,494.65,48.22,8.18,32.23,probability_plus_price
1-3,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 3,1729,416,24.06,172900,219180,46280,126.77,526.88,15.88,78.55,494.65,48.22,8.18,32.23,probability_plus_price
1-2,lane1_target_exhibition_st_rank_pair,1-2,2130,637,29.91,213000,269820,56820,126.68,423.58,18.62,80.28,431.15,46.4,11.29,-7.57,probability_plus_price
1-2,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,2130,637,29.91,213000,269820,56820,126.68,423.58,18.62,80.28,431.15,46.4,11.29,-7.57,probability_plus_price
1-2,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,2130,637,29.91,213000,269820,56820,126.68,423.58,18.62,80.28,431.15,46.4,11.29,-7.57,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,338,126,37.28,33800,42810,9010,126.66,339.76,18.62,80.28,431.15,46.38,18.66,-91.39,probability_plus_price
1-5,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.05_0.10 | near_equal,772,57,7.38,77200,97760,20560,126.63,1715.09,6.59,79.52,1205.92,47.11,0.79,509.17,price_distortion
1-5,lane1_target_start_gap_pair,<=0.03-best,674,79,11.72,67400,85010,17610,126.13,1076.08,6.59,79.52,1205.92,46.61,5.13,-129.84,probability_plus_price
1-5,target_lane x lane1_target_start_gap_pair,5 | <=0.03-best,674,79,11.72,67400,85010,17610,126.13,1076.08,6.59,79.52,1205.92,46.61,5.13,-129.84,probability_plus_price
1-5,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,<=0.03 | best,674,79,11.72,67400,85010,17610,126.13,1076.08,6.59,79.52,1205.92,46.61,5.13,-129.84,probability_plus_price
1-6,target_class_group x target_outer_pressure_bucket,B | some_other_pressure,356,28,7.87,35600,44710,9110,125.59,1596.79,3.84,68.07,1771.89,57.52,4.03,-175.1,mixed_edge
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-0.04-0.06 | some_other_pressure,86,14,16.28,8600,10800,2200,125.58,771.43,6.59,79.52,1205.92,46.06,9.69,-434.49,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | high_other_pressure,510,54,10.59,51000,63730,12730,124.96,1180.19,6.59,79.52,1205.92,45.44,4.0,-25.73,mixed_edge
1-6,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,734,61,8.31,73400,91660,18260,124.88,1502.62,3.84,68.07,1771.89,56.81,4.47,-269.27,mixed_edge
1-6,lane1_target_exhibition_st_rank_pair,1-3,476,31,6.51,47600,59400,11800,124.79,1916.13,3.84,68.07,1771.89,56.72,2.67,144.24,price_distortion
1-6,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 3,476,31,6.51,47600,59400,11800,124.79,1916.13,3.84,68.07,1771.89,56.72,2.67,144.24,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-0.04-0.06 | some_other_pressure,130,41,31.54,13000,16210,3210,124.69,395.37,18.62,80.28,431.15,44.41,12.92,-35.78,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | some_other_pressure,241,78,32.37,24100,29940,5840,124.23,383.85,15.88,78.55,494.65,45.68,16.49,-110.8,probability_plus_price
1-3,lane1_target_exhibition_st_rank_pair,1-2,1201,320,26.64,120100,148500,28400,123.65,464.06,15.88,78.55,494.65,45.1,10.76,-30.59,probability_plus_price
1-3,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,1201,320,26.64,120100,148500,28400,123.65,464.06,15.88,78.55,494.65,45.1,10.76,-30.59,probability_plus_price
1-2,lane1_target_start_gap_pair,best-best,383,113,29.5,38300,47330,9030,123.58,418.85,18.62,80.28,431.15,43.3,10.88,-12.3,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | best-best,383,113,29.5,38300,47330,9030,123.58,418.85,18.62,80.28,431.15,43.3,10.88,-12.3,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | best,383,113,29.5,38300,47330,9030,123.58,418.85,18.62,80.28,431.15,43.3,10.88,-12.3,probability_plus_price
1-5,lane1_target_start_gap_pair,best-best,178,19,10.67,17800,21950,4150,123.31,1155.26,6.59,79.52,1205.92,43.79,4.08,-50.66,mixed_edge
1-5,target_lane x lane1_target_start_gap_pair,5 | best-best,178,19,10.67,17800,21950,4150,123.31,1155.26,6.59,79.52,1205.92,43.79,4.08,-50.66,mixed_edge
1-5,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | best,178,19,10.67,17800,21950,4150,123.31,1155.26,6.59,79.52,1205.92,43.79,4.08,-50.66,mixed_edge
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,668,63,9.43,66800,82310,15510,123.22,1306.51,6.59,79.52,1205.92,43.7,2.84,100.59,price_distortion
1-6,stadium_code,16,228,13,5.7,22800,27950,5150,122.59,2150.0,3.84,68.07,1771.89,54.52,1.86,378.11,price_distortion
1-6,stadium_code x target_lane,16 | 6,228,13,5.7,22800,27950,5150,122.59,2150.0,3.84,68.07,1771.89,54.52,1.86,378.11,price_distortion
1-3,lane1_target_start_gap_pair,best-0.04-0.06,1459,347,23.78,145900,176230,30330,120.79,507.87,15.88,78.55,494.65,42.24,7.9,13.22,probability_plus_price
1-3,target_lane x lane1_target_start_gap_pair,3 | best-0.04-0.06,1459,347,23.78,145900,176230,30330,120.79,507.87,15.88,78.55,494.65,42.24,7.9,13.22,probability_plus_price
1-3,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | 0.04-0.06,1459,347,23.78,145900,176230,30330,120.79,507.87,15.88,78.55,494.65,42.24,7.9,13.22,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,560,39,6.96,56000,67640,11640,120.79,1734.36,3.84,68.07,1771.89,52.72,3.12,-37.53,mixed_edge
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | high_other_pressure,1143,242,21.17,114300,137810,23510,120.57,569.46,15.88,78.55,494.65,42.02,5.29,74.81,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,1290,317,24.57,129000,154570,25570,119.82,487.6,18.62,80.28,431.15,39.54,5.95,56.45,probability_plus_price
1-5,stadium_code,11,552,41,7.43,55200,66050,10850,119.66,1610.98,6.59,79.52,1205.92,40.14,0.84,405.06,price_distortion
1-5,stadium_code x target_lane,11 | 5,552,41,7.43,55200,66050,10850,119.66,1610.98,6.59,79.52,1205.92,40.14,0.84,405.06,price_distortion
1-4,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.10+ | near_equal,567,75,13.23,56700,67750,11050,119.49,903.33,10.12,74.92,740.24,44.57,3.11,163.09,price_distortion
1-3,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.05_0.10 | lane1_faster_0.06+,297,60,20.2,29700,35440,5740,119.33,590.67,15.88,78.55,494.65,40.78,4.32,96.02,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | some_other_pressure,231,82,35.5,23100,27440,4340,118.79,334.63,18.62,80.28,431.15,38.51,16.88,-96.52,probability_plus_price
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,804,119,14.8,80400,95500,15100,118.78,802.52,10.12,74.92,740.24,43.86,4.68,62.28,mixed_edge
1-2,lane1_target_start_gap_pair,best-<=0.03,1784,496,27.8,178400,211490,33090,118.55,426.39,18.62,80.28,431.15,38.27,9.18,-4.76,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | best-<=0.03,1784,496,27.8,178400,211490,33090,118.55,426.39,18.62,80.28,431.15,38.27,9.18,-4.76,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,1784,496,27.8,178400,211490,33090,118.55,426.39,18.62,80.28,431.15,38.27,9.18,-4.76,probability_plus_price
1-6,stadium_code,09,741,35,4.72,74100,87710,13610,118.37,2506.0,3.84,68.07,1771.89,50.3,0.88,734.11,price_distortion
1-6,stadium_code x target_lane,09 | 6,741,35,4.72,74100,87710,13610,118.37,2506.0,3.84,68.07,1771.89,50.3,0.88,734.11,price_distortion
1-4,lane1_target_start_gap_pair,best-<=0.03,1027,171,16.65,102700,121470,18770,118.28,710.35,10.12,74.92,740.24,43.36,6.53,-29.89,probability_plus_price
1-4,target_lane x lane1_target_start_gap_pair,4 | best-<=0.03,1027,171,16.65,102700,121470,18770,118.28,710.35,10.12,74.92,740.24,43.36,6.53,-29.89,probability_plus_price
1-4,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,1027,171,16.65,102700,121470,18770,118.28,710.35,10.12,74.92,740.24,43.36,6.53,-29.89,probability_plus_price
1-4,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.05_0.10 | lane1_faster_0.06+,424,51,12.03,42400,50130,7730,118.23,982.94,10.12,74.92,740.24,43.31,1.91,242.7,price_distortion
1-6,lane1_target_national_rank_pair x target_outer_pressure_bucket,4+-1 | some_other_pressure,221,15,6.79,22100,26030,3930,117.78,1735.33,3.84,68.07,1771.89,49.71,2.95,-36.56,mixed_edge
1-4,lane1_target_exhibition_st_rank_pair,1-2,680,132,19.41,68000,79800,11800,117.35,604.55,10.12,74.92,740.24,42.43,9.29,-135.69,probability_plus_price
1-4,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,680,132,19.41,68000,79800,11800,117.35,604.55,10.12,74.92,740.24,42.43,9.29,-135.69,probability_plus_price
1-3,stadium_code,23,300,62,20.67,30000,35110,5110,117.03,566.29,15.88,78.55,494.65,38.48,4.79,71.64,mixed_edge
1-3,stadium_code x target_lane,23 | 3,300,62,20.67,30000,35110,5110,117.03,566.29,15.88,78.55,494.65,38.48,4.79,71.64,mixed_edge
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best->0.06 | some_other_pressure,202,64,31.68,20200,23590,3390,116.78,368.59,15.88,78.55,494.65,38.23,15.8,-126.06,probability_plus_price
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-<=0.03 | high_other_pressure,551,57,10.34,55100,64340,9240,116.77,1128.77,10.12,74.92,740.24,41.85,0.22,388.53,price_distortion
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | some_other_pressure,167,38,22.75,16700,19500,2800,116.77,513.16,10.12,74.92,740.24,41.85,12.63,-227.08,probability_plus_price
1-3,lane1_target_start_gap_pair,<=0.03-best,996,232,23.29,99600,116000,16400,116.47,500.0,15.88,78.55,494.65,37.92,7.41,5.35,probability_plus_price
1-3,target_lane x lane1_target_start_gap_pair,3 | <=0.03-best,996,232,23.29,99600,116000,16400,116.47,500.0,15.88,78.55,494.65,37.92,7.41,5.35,probability_plus_price
1-3,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,<=0.03 | best,996,232,23.29,99600,116000,16400,116.47,500.0,15.88,78.55,494.65,37.92,7.41,5.35,probability_plus_price
1-6,lane1_target_start_gap_pair,best-best,117,11,9.4,11700,13600,1900,116.24,1236.36,3.84,68.07,1771.89,48.17,5.56,-535.53,probability_plus_price
1-6,target_lane x lane1_target_start_gap_pair,6 | best-best,117,11,9.4,11700,13600,1900,116.24,1236.36,3.84,68.07,1771.89,48.17,5.56,-535.53,probability_plus_price
1-6,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | best,117,11,9.4,11700,13600,1900,116.24,1236.36,3.84,68.07,1771.89,48.17,5.56,-535.53,probability_plus_price
1-2,lane1_target_exhibition_st_rank_pair,1-3,1110,273,24.59,111000,128780,17780,116.02,471.72,18.62,80.28,431.15,35.74,5.97,40.57,probability_plus_price
1-2,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 3,1110,273,24.59,111000,128780,17780,116.02,471.72,18.62,80.28,431.15,35.74,5.97,40.57,probability_plus_price
1-6,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,3 | 1,889,52,5.85,88900,102960,14060,115.82,1980.0,3.84,68.07,1771.89,47.75,2.01,208.11,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | low_other_pressure,90,37,41.11,9000,10420,1420,115.78,281.62,18.62,80.28,431.15,35.5,22.49,-149.53,probability_plus_price
1-3,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,1428,356,24.93,142800,165290,22490,115.75,464.3,15.88,78.55,494.65,37.2,9.05,-30.35,probability_plus_price
1-4,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,4+ | 1,427,68,15.93,42700,49350,6650,115.57,725.74,10.12,74.92,740.24,40.65,5.81,-14.5,probability_plus_price
1-4,lane1_target_start_gap_pair,0.04-0.06-<=0.03,680,84,12.35,68000,78530,10530,115.49,934.88,10.12,74.92,740.24,40.57,2.23,194.64,price_distortion
1-4,target_lane x lane1_target_start_gap_pair,4 | 0.04-0.06-<=0.03,680,84,12.35,68000,78530,10530,115.49,934.88,10.12,74.92,740.24,40.57,2.23,194.64,price_distortion
1-4,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,0.04-0.06 | <=0.03,680,84,12.35,68000,78530,10530,115.49,934.88,10.12,74.92,740.24,40.57,2.23,194.64,price_distortion
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | high_other_pressure,765,168,21.96,76500,88300,11800,115.42,525.6,15.88,78.55,494.65,36.87,6.08,30.95,probability_plus_price
1-5,other_group_pattern,B-B-A-A,666,39,5.86,66600,76860,10260,115.41,1970.77,6.59,79.52,1205.92,35.89,-0.73,764.85,price_distortion
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,230,73,31.74,23000,26520,3520,115.3,363.29,15.88,78.55,494.65,36.75,15.86,-131.36,probability_plus_price
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | some_other_pressure,34,7,20.59,3400,3920,520,115.29,560.0,10.12,74.92,740.24,40.37,10.47,-180.24,probability_plus_price
1-5,lane1_target_exhibition_st_rank_pair,3-2,466,42,9.01,46600,53660,7060,115.15,1277.62,6.59,79.52,1205.92,35.63,2.42,71.7,mixed_edge
1-5,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,3 | 2,466,42,9.01,46600,53660,7060,115.15,1277.62,6.59,79.52,1205.92,35.63,2.42,71.7,mixed_edge
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | some_other_pressure,137,23,16.79,13700,15770,2070,115.11,685.65,6.59,79.52,1205.92,35.59,10.2,-520.27,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,1210,259,21.4,121000,139200,18200,115.04,537.45,15.88,78.55,494.65,36.49,5.52,42.8,probability_plus_price
1-2,lane1_target_exhibition_st_rank_pair,2-1,696,207,29.74,69600,80070,10470,115.04,386.81,18.62,80.28,431.15,34.76,11.12,-44.34,probability_plus_price
1-2,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,2 | 1,696,207,29.74,69600,80070,10470,115.04,386.81,18.62,80.28,431.15,34.76,11.12,-44.34,probability_plus_price
1-6,lane1_target_start_gap_pair,best-<=0.03,698,54,7.74,69800,80160,10360,114.84,1484.44,3.84,68.07,1771.89,46.77,3.9,-287.45,mixed_edge
