combo,slice_family,slice_value,sample_races,hits,hit_rate_pct,stake_yen,return_yen,profit_yen,roi_pct,avg_hit_payout_yen,baseline_hit_rate_pct,baseline_roi_pct,baseline_avg_hit_payout_yen,roi_lift_pct,hit_rate_lift_pct,avg_payout_lift_yen,distortion_type
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | low_other_pressure,51,11,21.57,5100,8470,3370,166.08,770.0,6.24,75.2,1204.95,90.88,15.33,-434.95,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-best | high_other_pressure,385,25,6.49,38500,63520,25020,164.99,2540.8,3.97,71.01,1787.19,93.98,2.52,753.61,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-best | low_other_pressure,45,9,20.0,4500,7390,2890,164.22,821.11,3.97,71.01,1787.19,93.21,16.03,-966.08,probability_plus_price
1-3,lane1_target_class_pair,B1-B2,228,24,10.53,22800,37260,14460,163.42,1552.5,15.4,76.1,494.33,87.32,-4.87,1058.17,price_distortion
1-5,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,839,108,12.87,83900,137100,53200,163.41,1269.44,6.24,75.2,1204.95,88.21,6.63,64.49,probability_plus_price
1-6,lane1_target_exhibition_st_rank_pair,3-2,300,29,9.67,30000,48410,18410,161.37,1669.31,3.97,71.01,1787.19,90.36,5.7,-117.88,probability_plus_price
1-6,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,3 | 2,300,29,9.67,30000,48410,18410,161.37,1669.31,3.97,71.01,1787.19,90.36,5.7,-117.88,probability_plus_price
1-6,wave_bucket,10+,119,7,5.88,11900,18770,6870,157.73,2681.43,3.97,71.01,1787.19,86.72,1.91,894.24,price_distortion
1-6,target_exhibition_rank_bucket x other_exhibition_faster_than_target_count_bucket,3 | 0,310,18,5.81,31000,48280,17280,155.74,2682.22,3.97,71.01,1787.19,84.73,1.84,895.03,price_distortion
1-5,lane1_target_exhibition_st_rank_pair,3-2,429,40,9.32,42900,65980,23080,153.8,1649.5,6.24,75.2,1204.95,78.6,3.08,444.55,price_distortion
1-5,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,3 | 2,429,40,9.32,42900,65980,23080,153.8,1649.5,6.24,75.2,1204.95,78.6,3.08,444.55,price_distortion
1-6,lane1_target_start_gap_pair,0.04-0.06-best,498,39,7.83,49800,75450,25650,151.51,1934.62,3.97,71.01,1787.19,80.5,3.86,147.43,price_distortion
1-6,target_lane x lane1_target_start_gap_pair,6 | 0.04-0.06-best,498,39,7.83,49800,75450,25650,151.51,1934.62,3.97,71.01,1787.19,80.5,3.86,147.43,price_distortion
1-6,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,0.04-0.06 | best,498,39,7.83,49800,75450,25650,151.51,1934.62,3.97,71.01,1787.19,80.5,3.86,147.43,price_distortion
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,673,80,11.89,67300,100430,33130,149.23,1255.38,6.24,75.2,1204.95,74.03,5.65,50.43,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best->0.06 | low_other_pressure,59,26,44.07,5900,8720,2820,147.8,335.38,19.07,83.03,435.36,64.77,25.0,-99.98,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-<=0.03 | low_other_pressure,36,7,19.44,3600,5290,1690,146.94,755.71,3.97,71.01,1787.19,75.93,15.47,-1031.48,probability_plus_price
1-6,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.10+ | near_equal,155,14,9.03,15500,22700,7200,146.45,1621.43,3.97,71.01,1787.19,75.44,5.06,-165.76,probability_plus_price
1-5,lane1_target_start_gap_pair,best-<=0.03,847,113,13.34,84700,124030,39330,146.43,1097.61,6.24,75.2,1204.95,71.23,7.1,-107.34,probability_plus_price
1-5,target_lane x lane1_target_start_gap_pair,5 | best-<=0.03,847,113,13.34,84700,124030,39330,146.43,1097.61,6.24,75.2,1204.95,71.23,7.1,-107.34,probability_plus_price
1-5,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,847,113,13.34,84700,124030,39330,146.43,1097.61,6.24,75.2,1204.95,71.23,7.1,-107.34,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,114,13,11.4,11400,16570,5170,145.35,1274.62,3.97,71.01,1787.19,74.34,7.43,-512.57,probability_plus_price
1-5,lane1_target_exhibition_st_rank_pair,2-3,361,34,9.42,36100,52060,15960,144.21,1531.18,6.24,75.2,1204.95,69.01,3.18,326.23,price_distortion
1-5,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,2 | 3,361,34,9.42,36100,52060,15960,144.21,1531.18,6.24,75.2,1204.95,69.01,3.18,326.23,price_distortion
1-6,lane1_target_exhibition_st_rank_pair,2-1,315,33,10.48,31500,45050,13550,143.02,1365.15,3.97,71.01,1787.19,72.01,6.51,-422.04,probability_plus_price
1-6,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,2 | 1,315,33,10.48,31500,45050,13550,143.02,1365.15,3.97,71.01,1787.19,72.01,6.51,-422.04,probability_plus_price
1-6,lane1_target_class_pair,B2-B2,61,1,1.64,6100,8720,2620,142.95,8720.0,3.97,71.01,1787.19,71.94,-2.33,6932.81,price_distortion
1-6,lane1_target_exhibition_st_rank_pair,2-3,228,17,7.46,22800,32180,9380,141.14,1892.94,3.97,71.01,1787.19,70.13,3.49,105.75,price_distortion
1-6,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,2 | 3,228,17,7.46,22800,32180,9380,141.14,1892.94,3.97,71.01,1787.19,70.13,3.49,105.75,price_distortion
1-2,lane1_target_class_pair,A1-B2,97,28,28.87,9700,13640,3940,140.62,487.14,19.07,83.03,435.36,57.59,9.8,51.78,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | low_other_pressure,126,63,50.0,12600,17690,5090,140.4,280.79,19.07,83.03,435.36,57.37,30.93,-154.57,probability_plus_price
1-6,lane1_target_exhibition_st_rank_pair,3-1,261,24,9.2,26100,36520,10420,139.92,1521.67,3.97,71.01,1787.19,68.91,5.23,-265.52,probability_plus_price
1-6,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,3 | 1,261,24,9.2,26100,36520,10420,139.92,1521.67,3.97,71.01,1787.19,68.91,5.23,-265.52,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,315,119,37.78,31500,43670,12170,138.63,366.97,19.07,83.03,435.36,55.6,18.71,-68.39,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | some_other_pressure,104,19,18.27,10400,14390,3990,138.37,757.37,6.24,75.2,1204.95,63.17,12.03,-447.58,probability_plus_price
1-6,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,near_equal | target_faster_0.03_0.06,649,49,7.55,64900,89070,24170,137.24,1817.76,3.97,71.01,1787.19,66.23,3.58,30.57,mixed_edge
1-6,stadium_code,06,573,26,4.54,57300,78340,21040,136.72,3013.08,3.97,71.01,1787.19,65.71,0.57,1225.89,price_distortion
1-6,stadium_code x target_lane,06 | 6,573,26,4.54,57300,78340,21040,136.72,3013.08,3.97,71.01,1787.19,65.71,0.57,1225.89,price_distortion
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | high_other_pressure,255,66,25.88,25500,34860,9360,136.71,528.18,15.4,76.1,494.33,60.61,10.48,33.85,probability_plus_price
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,136,35,25.74,13600,18420,4820,135.44,526.29,10.41,72.84,699.99,62.6,15.33,-173.7,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | some_other_pressure,228,85,37.28,22800,30630,7830,134.34,360.35,19.07,83.03,435.36,51.31,18.21,-75.01,probability_plus_price
1-3,lane1_target_class_pair,A1-B2,80,18,22.5,8000,10720,2720,134.0,595.56,15.4,76.1,494.33,57.9,7.1,101.23,price_distortion
1-5,lane1_target_group_pair x other_a_count_bucket,B-B | 4,43,2,4.65,4300,5730,1430,133.26,2865.0,6.24,75.2,1204.95,58.06,-1.59,1660.05,price_distortion
1-6,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,near_equal | lane1_faster_0.03_0.06,972,52,5.35,97200,129460,32260,133.19,2489.62,3.97,71.01,1787.19,62.18,1.38,702.43,price_distortion
1-5,lane1_target_exhibition_st_rank_pair,2-1,344,42,12.21,34400,45670,11270,132.76,1087.38,6.24,75.2,1204.95,57.56,5.97,-117.57,probability_plus_price
1-5,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,2 | 1,344,42,12.21,34400,45670,11270,132.76,1087.38,6.24,75.2,1204.95,57.56,5.97,-117.57,probability_plus_price
1-2,lane1_target_exhibition_st_rank_pair,1-2,2006,620,30.91,200600,266220,65620,132.71,429.39,19.07,83.03,435.36,49.68,11.84,-5.97,probability_plus_price
1-2,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,2006,620,30.91,200600,266220,65620,132.71,429.39,19.07,83.03,435.36,49.68,11.84,-5.97,probability_plus_price
1-2,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,2006,620,30.91,200600,266220,65620,132.71,429.39,19.07,83.03,435.36,49.68,11.84,-5.97,probability_plus_price
1-3,target_class,B2,475,60,12.63,47500,62860,15360,132.34,1047.67,15.4,76.1,494.33,56.24,-2.77,553.34,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-<=0.03 | low_other_pressure,40,18,45.0,4000,5290,1290,132.25,293.89,19.07,83.03,435.36,49.22,25.93,-141.47,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,>0.06-<=0.03 | some_other_pressure,86,7,8.14,8600,11300,2700,131.4,1614.29,3.97,71.01,1787.19,60.39,4.17,-172.9,mixed_edge
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | high_other_pressure,116,11,9.48,11600,15220,3620,131.21,1383.64,6.24,75.2,1204.95,56.01,3.24,178.69,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03->0.06 | low_other_pressure,47,5,10.64,4700,6130,1430,130.43,1226.0,3.97,71.01,1787.19,59.42,6.67,-561.19,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-<=0.03 | high_other_pressure,412,77,18.69,41200,53560,12360,130.0,695.58,19.07,83.03,435.36,46.97,-0.38,260.22,price_distortion
1-5,lane1_target_exhibition_st_rank_pair,1-3,607,72,11.86,60700,78680,17980,129.62,1092.78,6.24,75.2,1204.95,54.42,5.62,-112.17,probability_plus_price
1-5,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 3,607,72,11.86,60700,78680,17980,129.62,1092.78,6.24,75.2,1204.95,54.42,5.62,-112.17,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-0.04-0.06 | low_other_pressure,48,6,12.5,4800,6220,1420,129.58,1036.67,3.97,71.01,1787.19,58.57,8.53,-750.52,probability_plus_price
1-3,lane1_target_start_gap_pair,best-best,336,91,27.08,33600,43480,9880,129.4,477.8,15.4,76.1,494.33,53.3,11.68,-16.53,probability_plus_price
1-3,target_lane x lane1_target_start_gap_pair,3 | best-best,336,91,27.08,33600,43480,9880,129.4,477.8,15.4,76.1,494.33,53.3,11.68,-16.53,probability_plus_price
1-3,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | best,336,91,27.08,33600,43480,9880,129.4,477.8,15.4,76.1,494.33,53.3,11.68,-16.53,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | low_other_pressure,55,8,14.55,5500,7110,1610,129.27,888.75,3.97,71.01,1787.19,58.26,10.58,-898.44,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | high_other_pressure,677,170,25.11,67700,87240,19540,128.86,513.18,19.07,83.03,435.36,45.83,6.04,77.82,probability_plus_price
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | high_other_pressure,143,24,16.78,14300,18350,4050,128.32,764.58,10.41,72.84,699.99,55.48,6.37,64.59,probability_plus_price
1-3,lane1_target_exhibition_st_rank_pair,1-2,1183,321,27.13,118300,151370,33070,127.95,471.56,15.4,76.1,494.33,51.85,11.73,-22.77,probability_plus_price
1-3,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,1183,321,27.13,118300,151370,33070,127.95,471.56,15.4,76.1,494.33,51.85,11.73,-22.77,probability_plus_price
1-5,lane1_target_start_gap_pair,best-best,148,16,10.81,14800,18860,4060,127.43,1178.75,6.24,75.2,1204.95,52.23,4.57,-26.2,mixed_edge
1-5,target_lane x lane1_target_start_gap_pair,5 | best-best,148,16,10.81,14800,18860,4060,127.43,1178.75,6.24,75.2,1204.95,52.23,4.57,-26.2,mixed_edge
1-5,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | best,148,16,10.81,14800,18860,4060,127.43,1178.75,6.24,75.2,1204.95,52.23,4.57,-26.2,mixed_edge
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-best | high_other_pressure,458,45,9.83,45800,58240,12440,127.16,1294.22,6.24,75.2,1204.95,51.96,3.59,89.27,price_distortion
1-2,lane1_target_start_gap_pair,best-<=0.03,1729,508,29.38,172900,218550,45650,126.4,430.22,19.07,83.03,435.36,43.37,10.31,-5.14,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | best-<=0.03,1729,508,29.38,172900,218550,45650,126.4,430.22,19.07,83.03,435.36,43.37,10.31,-5.14,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,1729,508,29.38,172900,218550,45650,126.4,430.22,19.07,83.03,435.36,43.37,10.31,-5.14,probability_plus_price
1-3,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.10+ | lane1_faster_0.06+,118,22,18.64,11800,14800,3000,125.42,672.73,15.4,76.1,494.33,49.32,3.24,178.4,price_distortion
1-6,target_exhibition_st_rank_bucket,1,1490,106,7.11,149000,185920,36920,124.78,1753.96,3.97,71.01,1787.19,53.77,3.14,-33.23,mixed_edge
1-6,target_lane x target_exhibition_st_rank_bucket,6 | 1,1490,106,7.11,149000,185920,36920,124.78,1753.96,3.97,71.01,1787.19,53.77,3.14,-33.23,mixed_edge
1-6,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,1 | 0,1490,106,7.11,149000,185920,36920,124.78,1753.96,3.97,71.01,1787.19,53.77,3.14,-33.23,mixed_edge
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-0.04-0.06 | some_other_pressure,69,5,7.25,6900,8600,1700,124.64,1720.0,6.24,75.2,1204.95,49.44,1.01,515.05,price_distortion
1-5,grade_group,G1,72,6,8.33,7200,8940,1740,124.17,1490.0,6.24,75.2,1204.95,48.97,2.09,285.05,price_distortion
1-6,target_exhibition_rank_bucket x other_exhibition_faster_than_target_count_bucket,4+ | 0,81,4,4.94,8100,10050,1950,124.07,2512.5,3.97,71.01,1787.19,53.06,0.97,725.31,price_distortion
1-6,other_group_pattern,B-B-A-A,495,21,4.24,49500,61250,11750,123.74,2916.67,3.97,71.01,1787.19,52.73,0.27,1129.48,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | high_other_pressure,113,9,7.96,11300,13980,2680,123.72,1553.33,3.97,71.01,1787.19,52.71,3.99,-233.86,mixed_edge
1-6,lane1_target_start_gap_pair,<=0.03-best,519,46,8.86,51900,63870,11970,123.06,1388.48,3.97,71.01,1787.19,52.05,4.89,-398.71,mixed_edge
1-6,target_lane x lane1_target_start_gap_pair,6 | <=0.03-best,519,46,8.86,51900,63870,11970,123.06,1388.48,3.97,71.01,1787.19,52.05,4.89,-398.71,mixed_edge
1-6,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,<=0.03 | best,519,46,8.86,51900,63870,11970,123.06,1388.48,3.97,71.01,1787.19,52.05,4.89,-398.71,mixed_edge
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,123,22,17.89,12300,15130,2830,123.01,687.73,6.24,75.2,1204.95,47.81,11.65,-517.22,probability_plus_price
1-2,lane1_target_start_gap_pair,0.04-0.06-<=0.03,549,116,21.13,54900,67090,12190,122.2,578.36,19.07,83.03,435.36,39.17,2.06,143.0,price_distortion
1-2,target_lane x lane1_target_start_gap_pair,2 | 0.04-0.06-<=0.03,549,116,21.13,54900,67090,12190,122.2,578.36,19.07,83.03,435.36,39.17,2.06,143.0,price_distortion
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,0.04-0.06 | <=0.03,549,116,21.13,54900,67090,12190,122.2,578.36,19.07,83.03,435.36,39.17,2.06,143.0,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,1288,326,25.31,128800,157190,28390,122.04,482.18,19.07,83.03,435.36,39.01,6.24,46.82,probability_plus_price
1-2,lane1_target_start_gap_pair,<=0.03-best,981,269,27.42,98100,119310,21210,121.62,443.53,19.07,83.03,435.36,38.59,8.35,8.17,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | <=0.03-best,981,269,27.42,98100,119310,21210,121.62,443.53,19.07,83.03,435.36,38.59,8.35,8.17,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,<=0.03 | best,981,269,27.42,98100,119310,21210,121.62,443.53,19.07,83.03,435.36,38.59,8.35,8.17,probability_plus_price
1-5,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.05_0.10 | near_equal,343,36,10.5,34300,41530,7230,121.08,1153.61,6.24,75.2,1204.95,45.88,4.26,-51.34,mixed_edge
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-best | high_other_pressure,500,94,18.8,50000,60400,10400,120.8,642.55,15.4,76.1,494.33,44.7,3.4,148.22,price_distortion
1-6,target_start_exhibition_gap_bucket,best,2101,147,7.0,210100,253770,43670,120.79,1726.33,3.97,71.01,1787.19,49.78,3.03,-60.86,mixed_edge
1-6,target_lane x target_start_exhibition_gap_bucket,6 | best,2101,147,7.0,210100,253770,43670,120.79,1726.33,3.97,71.01,1787.19,49.78,3.03,-60.86,mixed_edge
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,>0.06-best | some_other_pressure,152,14,9.21,15200,18310,3110,120.46,1307.86,3.97,71.01,1787.19,49.45,5.24,-479.33,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | high_other_pressure,712,31,4.35,71200,85620,14420,120.25,2761.94,3.97,71.01,1787.19,49.24,0.38,974.75,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-<=0.03 | high_other_pressure,543,31,5.71,54300,65130,10830,119.94,2100.97,3.97,71.01,1787.19,48.93,1.74,313.78,price_distortion
1-5,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,4+ | 1,485,50,10.31,48500,58080,9580,119.75,1161.6,6.24,75.2,1204.95,44.55,4.07,-43.35,mixed_edge
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03->0.06 | some_other_pressure,99,15,15.15,9900,11840,1940,119.6,789.33,6.24,75.2,1204.95,44.4,8.91,-415.62,probability_plus_price
1-4,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,3 | 0,245,44,17.96,24500,29300,4800,119.59,665.91,10.41,72.84,699.99,46.75,7.55,-34.08,probability_plus_price
1-4,lane1_target_start_gap_pair,best-best,202,34,16.83,20200,24140,3940,119.5,710.0,10.41,72.84,699.99,46.66,6.42,10.01,probability_plus_price
1-4,target_lane x lane1_target_start_gap_pair,4 | best-best,202,34,16.83,20200,24140,3940,119.5,710.0,10.41,72.84,699.99,46.66,6.42,10.01,probability_plus_price
1-4,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | best,202,34,16.83,20200,24140,3940,119.5,710.0,10.41,72.84,699.99,46.66,6.42,10.01,probability_plus_price
1-3,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,1381,343,24.84,138100,164990,26890,119.47,481.02,15.4,76.1,494.33,43.37,9.44,-13.31,probability_plus_price
1-3,lane1_target_exhibition_st_rank_pair,1-3,1566,372,23.75,156600,187050,30450,119.44,502.82,15.4,76.1,494.33,43.34,8.35,8.49,probability_plus_price
1-3,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 3,1566,372,23.75,156600,187050,30450,119.44,502.82,15.4,76.1,494.33,43.34,8.35,8.49,probability_plus_price
1-5,lane1_target_start_gap_pair,0.04-0.06-best,581,64,11.02,58100,68970,10870,118.71,1077.66,6.24,75.2,1204.95,43.51,4.78,-127.29,mixed_edge
1-5,target_lane x lane1_target_start_gap_pair,5 | 0.04-0.06-best,581,64,11.02,58100,68970,10870,118.71,1077.66,6.24,75.2,1204.95,43.51,4.78,-127.29,mixed_edge
1-5,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,0.04-0.06 | best,581,64,11.02,58100,68970,10870,118.71,1077.66,6.24,75.2,1204.95,43.51,4.78,-127.29,mixed_edge
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | low_other_pressure,80,33,41.25,8000,9480,1480,118.5,287.27,15.4,76.1,494.33,42.4,25.85,-207.06,probability_plus_price
1-3,lane1_target_group_pair x other_a_count_bucket,B-B | 4,38,4,10.53,3800,4500,700,118.42,1125.0,15.4,76.1,494.33,42.32,-4.87,630.67,price_distortion
1-6,lane1_target_start_gap_pair,<=0.03-<=0.03,665,47,7.07,66500,78710,12210,118.36,1674.68,3.97,71.01,1787.19,47.35,3.1,-112.51,mixed_edge
1-6,target_lane x lane1_target_start_gap_pair,6 | <=0.03-<=0.03,665,47,7.07,66500,78710,12210,118.36,1674.68,3.97,71.01,1787.19,47.35,3.1,-112.51,mixed_edge
1-6,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,<=0.03 | <=0.03,665,47,7.07,66500,78710,12210,118.36,1674.68,3.97,71.01,1787.19,47.35,3.1,-112.51,mixed_edge
1-2,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.10+ | near_equal,308,55,17.86,30800,36400,5600,118.18,661.82,19.07,83.03,435.36,35.15,-1.21,226.46,price_distortion
1-3,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,3 | 0,306,70,22.88,30600,36150,5550,118.14,516.43,15.4,76.1,494.33,42.04,7.48,22.1,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | high_other_pressure,1090,242,22.2,109000,128600,19600,117.98,531.4,15.4,76.1,494.33,41.88,6.8,37.07,probability_plus_price
1-2,lane1_target_exhibition_st_rank_pair,2-1,701,189,26.96,70100,81790,11690,116.68,432.75,19.07,83.03,435.36,33.65,7.89,-2.61,probability_plus_price
1-2,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,2 | 1,701,189,26.96,70100,81790,11690,116.68,432.75,19.07,83.03,435.36,33.65,7.89,-2.61,probability_plus_price
1-6,lane1_target_national_rank_pair x target_outer_pressure_bucket,1-3 | some_other_pressure,240,19,7.92,24000,27950,3950,116.46,1471.05,3.97,71.01,1787.19,45.45,3.95,-316.14,mixed_edge
1-6,lane1_class,B2,323,11,3.41,32300,37610,5310,116.44,3419.09,3.97,71.01,1787.19,45.43,-0.56,1631.9,price_distortion
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | some_other_pressure,42,8,19.05,4200,4890,690,116.43,611.25,10.41,72.84,699.99,43.59,8.64,-88.74,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-0.04-0.06 | some_other_pressure,95,15,15.79,9500,11040,1540,116.21,736.0,6.24,75.2,1204.95,41.01,9.55,-468.95,probability_plus_price
1-6,lane1_target_exhibition_st_rank_pair,4+-1,898,49,5.46,89800,104350,14550,116.2,2129.59,3.97,71.01,1787.19,45.19,1.49,342.4,price_distortion
1-6,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,4+ | 1,898,49,5.46,89800,104350,14550,116.2,2129.59,3.97,71.01,1787.19,45.19,1.49,342.4,price_distortion
1-6,lane1_target_start_gap_pair,best-best,144,11,7.64,14400,16730,2330,116.18,1520.91,3.97,71.01,1787.19,45.17,3.67,-266.28,mixed_edge
