combo,slice_family,slice_value,sample_races,hits,hit_rate_pct,stake_yen,return_yen,profit_yen,roi_pct,avg_hit_payout_yen,baseline_hit_rate_pct,baseline_roi_pct,baseline_avg_hit_payout_yen,roi_lift_pct,hit_rate_lift_pct,avg_payout_lift_yen,distortion_type
1-5,lane1_target_group_pair x other_a_count_bucket,B-B | 4,42,3,7.14,4200,10940,6740,260.48,3646.67,6.36,75.45,1186.29,185.03,0.78,2460.38,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-best | low_other_pressure,42,12,28.57,4200,9710,5510,231.19,809.17,3.98,73.03,1832.72,158.16,24.59,-1023.55,probability_plus_price
1-6,lane1_target_exhibition_st_rank_pair,1-2,360,40,11.11,36000,81330,45330,225.92,2033.25,3.98,73.03,1832.72,152.89,7.13,200.53,price_distortion
1-6,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,360,40,11.11,36000,81330,45330,225.92,2033.25,3.98,73.03,1832.72,152.89,7.13,200.53,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | high_other_pressure,118,9,7.63,11800,26180,14380,221.86,2908.89,3.98,73.03,1832.72,148.83,3.65,1076.17,price_distortion
1-6,lane1_target_start_gap_pair,best-best,144,11,7.64,14400,29640,15240,205.83,2694.55,3.98,73.03,1832.72,132.8,3.66,861.83,price_distortion
1-6,target_lane x lane1_target_start_gap_pair,6 | best-best,144,11,7.64,14400,29640,15240,205.83,2694.55,3.98,73.03,1832.72,132.8,3.66,861.83,price_distortion
1-6,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | best,144,11,7.64,14400,29640,15240,205.83,2694.55,3.98,73.03,1832.72,132.8,3.66,861.83,price_distortion
1-6,lane1_target_class_pair,B2-B1,137,6,4.38,13700,26200,12500,191.24,4366.67,3.98,73.03,1832.72,118.21,0.4,2533.95,price_distortion
1-6,lane1_target_group_pair x target_outer_pressure_bucket,B-B | some_other_pressure,127,6,4.72,12700,23360,10660,183.94,3893.33,3.98,73.03,1832.72,110.91,0.74,2060.61,price_distortion
1-4,lane1_target_group_pair x other_a_count_bucket,B-B | 4,37,2,5.41,3700,6710,3010,181.35,3355.0,10.48,75.82,723.82,105.53,-5.07,2631.18,price_distortion
1-6,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.05_0.10 | near_equal,352,25,7.1,35200,63270,28070,179.74,2530.8,3.98,73.03,1832.72,106.71,3.12,698.08,price_distortion
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | low_other_pressure,52,9,17.31,5200,9210,4010,177.12,1023.33,6.36,75.45,1186.29,101.67,10.95,-162.96,probability_plus_price
1-6,lane1_target_exhibition_st_rank_pair,3-1,293,29,9.9,29300,50860,21560,173.58,1753.79,3.98,73.03,1832.72,100.55,5.92,-78.93,probability_plus_price
1-6,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,3 | 1,293,29,9.9,29300,50860,21560,173.58,1753.79,3.98,73.03,1832.72,100.55,5.92,-78.93,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-<=0.03 | some_other_pressure,94,10,10.64,9400,16250,6850,172.87,1625.0,3.98,73.03,1832.72,99.84,6.66,-207.72,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,106,17,16.04,10600,18250,7650,172.17,1073.53,3.98,73.03,1832.72,99.14,12.06,-759.19,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | low_other_pressure,49,9,18.37,4900,8210,3310,167.55,912.22,3.98,73.03,1832.72,94.52,14.39,-920.5,probability_plus_price
1-6,lane1_target_national_rank_pair x target_outer_pressure_bucket,3-2 | some_other_pressure,209,23,11.0,20900,34390,13490,164.55,1495.22,3.98,73.03,1832.72,91.52,7.02,-337.5,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | some_other_pressure,80,8,10.0,8000,13060,5060,163.25,1632.5,3.98,73.03,1832.72,90.22,6.02,-200.22,probability_plus_price
1-6,target_exhibition_rank_bucket x other_exhibition_faster_than_target_count_bucket,4+ | 0,56,4,7.14,5600,9130,3530,163.04,2282.5,3.98,73.03,1832.72,90.01,3.16,449.78,price_distortion
1-6,target_exhibition_rank_bucket x other_exhibition_faster_than_target_count_bucket,3 | 0,303,18,5.94,30300,49360,19060,162.9,2742.22,3.98,73.03,1832.72,89.87,1.96,909.5,price_distortion
1-6,target_class_group x target_outer_pressure_bucket,B | some_other_pressure,353,24,6.8,35300,56600,21300,160.34,2358.33,3.98,73.03,1832.72,87.31,2.82,525.61,price_distortion
1-6,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,730,61,8.36,73000,114110,41110,156.32,1870.66,3.98,73.03,1832.72,83.29,4.38,37.94,mixed_edge
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | some_other_pressure,44,10,22.73,4400,6800,2400,154.55,680.0,10.48,75.82,723.82,78.73,12.25,-43.82,probability_plus_price
1-4,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.10+ | lane1_faster_0.03_0.06,106,13,12.26,10600,15750,5150,148.58,1211.54,10.48,75.82,723.82,72.76,1.78,487.72,price_distortion
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-best | low_other_pressure,40,10,25.0,4000,5930,1930,148.25,593.0,6.36,75.45,1186.29,72.8,18.64,-593.29,probability_plus_price
1-6,lane1_target_group_pair x target_outer_pressure_bucket,A-B | some_other_pressure,226,18,7.96,22600,33240,10640,147.08,1846.67,3.98,73.03,1832.72,74.05,3.98,13.95,mixed_edge
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-<=0.03 | high_other_pressure,369,17,4.61,36900,53310,16410,144.47,3135.88,3.98,73.03,1832.72,71.44,0.63,1303.16,price_distortion
1-6,lane1_target_class_pair,B2-A2,46,1,2.17,4600,6640,2040,144.35,6640.0,3.98,73.03,1832.72,71.32,-1.81,4807.28,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | some_other_pressure,255,92,36.08,25500,36680,11180,143.84,398.7,19.48,83.11,426.57,60.73,16.6,-27.87,probability_plus_price
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-0.04-0.06 | some_other_pressure,84,21,25.0,8400,12030,3630,143.21,572.86,10.48,75.82,723.82,67.39,14.52,-150.96,probability_plus_price
1-6,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.05_0.10 | lane1_faster_0.03_0.06,206,14,6.8,20600,29500,8900,143.2,2107.14,3.98,73.03,1832.72,70.17,2.82,274.42,price_distortion
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-<=0.03 | some_other_pressure,115,33,28.7,11500,16340,4840,142.09,495.15,10.48,75.82,723.82,66.27,18.22,-228.67,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03->0.06 | some_other_pressure,131,9,6.87,13100,18600,5500,141.98,2066.67,3.98,73.03,1832.72,68.95,2.89,233.95,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-best | some_other_pressure,78,11,14.1,7800,11000,3200,141.03,1000.0,3.98,73.03,1832.72,68.0,10.12,-832.72,probability_plus_price
1-6,wave_bucket,10+,268,13,4.85,26800,37770,10970,140.93,2905.38,3.98,73.03,1832.72,67.9,0.87,1072.66,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,>0.06-<=0.03 | some_other_pressure,85,10,11.76,8500,11940,3440,140.47,1194.0,3.98,73.03,1832.72,67.44,7.78,-638.72,probability_plus_price
1-6,lane1_target_start_gap_pair,0.04-0.06-<=0.03,462,30,6.49,46200,64730,18530,140.11,2157.67,3.98,73.03,1832.72,67.08,2.51,324.95,price_distortion
1-6,target_lane x lane1_target_start_gap_pair,6 | 0.04-0.06-<=0.03,462,30,6.49,46200,64730,18530,140.11,2157.67,3.98,73.03,1832.72,67.08,2.51,324.95,price_distortion
1-6,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,0.04-0.06 | <=0.03,462,30,6.49,46200,64730,18530,140.11,2157.67,3.98,73.03,1832.72,67.08,2.51,324.95,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | some_other_pressure,75,26,34.67,7500,10420,2920,138.93,400.77,19.48,83.11,426.57,55.82,15.19,-25.8,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best->0.06 | low_other_pressure,46,18,39.13,4600,6390,1790,138.91,355.0,19.48,83.11,426.57,55.8,19.65,-71.57,probability_plus_price
1-6,lane1_target_start_gap_pair,0.04-0.06-best,486,43,8.85,48600,66680,18080,137.2,1550.7,3.98,73.03,1832.72,64.17,4.87,-282.02,mixed_edge
1-6,target_lane x lane1_target_start_gap_pair,6 | 0.04-0.06-best,486,43,8.85,48600,66680,18080,137.2,1550.7,3.98,73.03,1832.72,64.17,4.87,-282.02,mixed_edge
1-6,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,0.04-0.06 | best,486,43,8.85,48600,66680,18080,137.2,1550.7,3.98,73.03,1832.72,64.17,4.87,-282.02,mixed_edge
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | high_other_pressure,312,93,29.81,31200,42690,11490,136.83,459.03,19.48,83.11,426.57,53.72,10.33,32.46,probability_plus_price
1-5,lane1_target_exhibition_st_rank_pair,1-2,442,67,15.16,44200,59980,15780,135.7,895.22,6.36,75.45,1186.29,60.25,8.8,-291.07,probability_plus_price
1-5,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,442,67,15.16,44200,59980,15780,135.7,895.22,6.36,75.45,1186.29,60.25,8.8,-291.07,probability_plus_price
1-6,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,near_equal | target_faster_0.03_0.06,614,40,6.51,61400,83020,21620,135.21,2075.5,3.98,73.03,1832.72,62.18,2.53,242.78,price_distortion
1-6,lane1_target_group_pair x other_a_count_bucket,B-B | 4,45,1,2.22,4500,6080,1580,135.11,6080.0,3.98,73.03,1832.72,62.08,-1.76,4247.28,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | some_other_pressure,207,75,36.23,20700,27900,7200,134.78,372.0,19.48,83.11,426.57,51.67,16.75,-54.57,probability_plus_price
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | high_other_pressure,545,85,15.6,54500,73280,18780,134.46,862.12,10.48,75.82,723.82,58.64,5.12,138.3,price_distortion
1-2,lane1_target_start_gap_pair,best-best,408,126,30.88,40800,54580,13780,133.77,433.17,19.48,83.11,426.57,50.66,11.4,6.6,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | best-best,408,126,30.88,40800,54580,13780,133.77,433.17,19.48,83.11,426.57,50.66,11.4,6.6,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | best,408,126,30.88,40800,54580,13780,133.77,433.17,19.48,83.11,426.57,50.66,11.4,6.6,probability_plus_price
1-6,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.05_0.10 | target_faster_0.03_0.06,278,16,5.76,27800,37100,9300,133.45,2318.75,3.98,73.03,1832.72,60.42,1.78,486.03,price_distortion
1-6,lane1_target_national_rank_pair,3-2,441,38,8.62,44100,58660,14560,133.02,1543.68,3.98,73.03,1832.72,59.99,4.64,-289.04,mixed_edge
1-6,target_lane x lane1_target_national_rank_pair,6 | 3-2,441,38,8.62,44100,58660,14560,133.02,1543.68,3.98,73.03,1832.72,59.99,4.64,-289.04,mixed_edge
