combo,slice_family,slice_value,sample_races,hits,hit_rate_pct,stake_yen,return_yen,profit_yen,roi_pct,avg_hit_payout_yen,baseline_hit_rate_pct,baseline_roi_pct,baseline_avg_hit_payout_yen,roi_lift_pct,hit_rate_lift_pct,avg_payout_lift_yen,distortion_type
1-4,lane1_target_national_rank_pair x target_outer_pressure_bucket,3-2 | high_other_pressure,266,44,16.54,26600,34750,8150,130.64,789.77,10.76,80.23,745.87,50.41,5.78,43.9,probability_plus_price
1-6,target_exhibition_rank_bucket x other_exhibition_faster_than_target_count_bucket,4+ | 0,49,2,4.08,4900,6370,1470,130.0,3185.0,3.77,72.04,1909.69,57.96,0.31,1275.31,price_distortion
1-6,lane1_target_start_gap_pair,best-<=0.03,675,44,6.52,67500,87510,20010,129.64,1988.86,3.77,72.04,1909.69,57.6,2.75,79.17,mixed_edge
1-6,target_lane x lane1_target_start_gap_pair,6 | best-<=0.03,675,44,6.52,67500,87510,20010,129.64,1988.86,3.77,72.04,1909.69,57.6,2.75,79.17,mixed_edge
1-6,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,675,44,6.52,67500,87510,20010,129.64,1988.86,3.77,72.04,1909.69,57.6,2.75,79.17,mixed_edge
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best->0.06 | low_other_pressure,94,10,10.64,9400,12140,2740,129.15,1214.0,3.77,72.04,1909.69,57.11,6.87,-695.69,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,112,13,11.61,11200,14230,3030,127.05,1094.62,3.77,72.04,1909.69,55.01,7.84,-815.07,probability_plus_price
1-6,lane1_target_exhibition_st_rank_pair,1-2,398,27,6.78,39800,50490,10690,126.86,1870.0,3.77,72.04,1909.69,54.82,3.01,-39.69,mixed_edge
1-6,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,398,27,6.78,39800,50490,10690,126.86,1870.0,3.77,72.04,1909.69,54.82,3.01,-39.69,mixed_edge
1-6,wave_bucket,10+,220,11,5.0,22000,27650,5650,125.68,2513.64,3.77,72.04,1909.69,53.64,1.23,603.95,price_distortion
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | some_other_pressure,79,13,16.46,7900,9910,2010,125.44,762.31,5.96,68.83,1154.96,56.61,10.5,-392.65,probability_plus_price
1-6,target_class_group x target_outer_pressure_bucket,B | some_other_pressure,367,21,5.72,36700,45290,8590,123.41,2156.67,3.77,72.04,1909.69,51.37,1.95,246.98,price_distortion
1-6,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.05_0.10 | near_equal,718,30,4.18,71800,88570,16770,123.36,2952.33,3.77,72.04,1909.69,51.32,0.41,1042.64,price_distortion
1-4,lane1_target_class_pair,B2-A2,83,9,10.84,8300,10220,1920,123.13,1135.56,10.76,80.23,745.87,42.9,0.08,389.69,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,>0.06-best | low_other_pressure,91,14,15.38,9100,11180,2080,122.86,798.57,3.77,72.04,1909.69,50.82,11.61,-1111.12,probability_plus_price
1-4,stadium_code,16,408,60,14.71,40800,50070,9270,122.72,834.5,10.76,80.23,745.87,42.49,3.95,88.63,price_distortion
1-4,stadium_code x target_lane,16 | 4,408,60,14.71,40800,50070,9270,122.72,834.5,10.76,80.23,745.87,42.49,3.95,88.63,price_distortion
1-4,lane1_target_group_pair x other_a_count_bucket,B-B | 3,740,30,4.05,74000,90760,16760,122.65,3025.33,10.76,80.23,745.87,42.42,-6.71,2279.46,price_distortion
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,>0.06->0.06 | low_other_pressure,48,10,20.83,4800,5850,1050,121.88,585.0,5.96,68.83,1154.96,53.05,14.87,-569.96,probability_plus_price
1-3,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.10+ | lane1_faster_0.03_0.06,87,14,16.09,8700,10560,1860,121.38,754.29,15.44,77.73,503.5,43.65,0.65,250.79,price_distortion
1-6,lane1_target_group_pair x target_outer_pressure_bucket,B-A | low_other_pressure,300,30,10.0,30000,36210,6210,120.7,1207.0,3.77,72.04,1909.69,48.66,6.23,-702.69,probability_plus_price
1-6,lane1_target_national_rank_pair x target_outer_pressure_bucket,3-2 | some_other_pressure,198,19,9.6,19800,23840,4040,120.4,1254.74,3.77,72.04,1909.69,48.36,5.83,-654.95,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best->0.06 | low_other_pressure,74,24,32.43,7400,8850,1450,119.59,368.75,15.44,77.73,503.5,41.86,16.99,-134.75,probability_plus_price
1-4,lane1_target_start_gap_pair,<=0.03-best,690,112,16.23,69000,82510,13510,119.58,736.7,10.76,80.23,745.87,39.35,5.47,-9.17,probability_plus_price
1-4,target_lane x lane1_target_start_gap_pair,4 | <=0.03-best,690,112,16.23,69000,82510,13510,119.58,736.7,10.76,80.23,745.87,39.35,5.47,-9.17,probability_plus_price
1-4,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,<=0.03 | best,690,112,16.23,69000,82510,13510,119.58,736.7,10.76,80.23,745.87,39.35,5.47,-9.17,probability_plus_price
1-6,stadium_code,09,588,25,4.25,58800,70260,11460,119.49,2810.4,3.77,72.04,1909.69,47.45,0.48,900.71,price_distortion
1-6,stadium_code x target_lane,09 | 6,588,25,4.25,58800,70260,11460,119.49,2810.4,3.77,72.04,1909.69,47.45,0.48,900.71,price_distortion
1-6,stadium_code,05,563,28,4.97,56300,67070,10770,119.13,2395.36,3.77,72.04,1909.69,47.09,1.2,485.67,price_distortion
1-6,stadium_code x target_lane,05 | 6,563,28,4.97,56300,67070,10770,119.13,2395.36,3.77,72.04,1909.69,47.09,1.2,485.67,price_distortion
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | high_other_pressure,711,100,14.06,71100,84570,13470,118.95,845.7,10.76,80.23,745.87,38.72,3.3,99.83,price_distortion
1-5,stadium_code,05,563,44,7.82,56300,66460,10160,118.05,1510.45,5.96,68.83,1154.96,49.22,1.86,355.49,price_distortion
1-5,stadium_code x target_lane,05 | 5,563,44,7.82,56300,66460,10160,118.05,1510.45,5.96,68.83,1154.96,49.22,1.86,355.49,price_distortion
1-4,target_national_win_rank_bucket x other_national_better_than_target_count_bucket,3 | 2,990,103,10.4,99000,116670,17670,117.85,1132.72,10.76,80.23,745.87,37.62,-0.36,386.85,price_distortion
1-4,lane1_target_national_rank_pair,4+-3,998,104,10.42,99800,117470,17670,117.71,1129.52,10.76,80.23,745.87,37.48,-0.34,383.65,price_distortion
1-4,target_lane x lane1_target_national_rank_pair,4 | 4+-3,998,104,10.42,99800,117470,17670,117.71,1129.52,10.76,80.23,745.87,37.48,-0.34,383.65,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-best | high_other_pressure,408,19,4.66,40800,47970,7170,117.57,2524.74,3.77,72.04,1909.69,45.53,0.89,615.05,price_distortion
1-4,lane1_target_national_rank_pair x target_outer_pressure_bucket,4+-3 | high_other_pressure,995,103,10.35,99500,116670,17170,117.26,1132.72,10.76,80.23,745.87,37.03,-0.41,386.85,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | low_other_pressure,46,7,15.22,4600,5390,790,117.17,770.0,3.77,72.04,1909.69,45.13,11.45,-1139.69,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,905,230,25.41,90500,105910,15410,117.03,460.48,19.02,81.75,429.79,35.28,6.39,30.69,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06->0.06 | some_other_pressure,76,8,10.53,7600,8850,1250,116.45,1106.25,5.96,68.83,1154.96,47.62,4.57,-48.71,mixed_edge
1-2,lane1_target_exhibition_st_rank_pair,1-3,822,222,27.01,82200,95690,13490,116.41,431.04,19.02,81.75,429.79,34.66,7.99,1.25,probability_plus_price
1-2,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 3,822,222,27.01,82200,95690,13490,116.41,431.04,19.02,81.75,429.79,34.66,7.99,1.25,probability_plus_price
1-4,lane1_target_start_gap_pair,best-0.04-0.06,915,147,16.07,91500,105900,14400,115.74,720.41,10.76,80.23,745.87,35.51,5.31,-25.46,probability_plus_price
1-4,target_lane x lane1_target_start_gap_pair,4 | best-0.04-0.06,915,147,16.07,91500,105900,14400,115.74,720.41,10.76,80.23,745.87,35.51,5.31,-25.46,probability_plus_price
1-4,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | 0.04-0.06,915,147,16.07,91500,105900,14400,115.74,720.41,10.76,80.23,745.87,35.51,5.31,-25.46,probability_plus_price
1-4,target_exhibition_rank_bucket x other_exhibition_faster_than_target_count_bucket,4+ | 1,362,53,14.64,36200,41510,5310,114.67,783.21,10.76,80.23,745.87,34.44,3.88,37.34,mixed_edge
1-2,lane1_target_exhibition_st_rank_pair,1-2,1518,439,28.92,151800,173440,21640,114.26,395.08,19.02,81.75,429.79,32.51,9.9,-34.71,probability_plus_price
1-2,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,1518,439,28.92,151800,173440,21640,114.26,395.08,19.02,81.75,429.79,32.51,9.9,-34.71,probability_plus_price
1-2,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,1518,439,28.92,151800,173440,21640,114.26,395.08,19.02,81.75,429.79,32.51,9.9,-34.71,probability_plus_price
1-2,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.10+ | near_equal,237,57,24.05,23700,27060,3360,114.18,474.74,19.02,81.75,429.79,32.43,5.03,44.95,probability_plus_price
1-4,lane1_target_exhibition_st_rank_pair,3-2,388,62,15.98,38800,44110,5310,113.69,711.45,10.76,80.23,745.87,33.46,5.22,-34.42,probability_plus_price
1-4,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,3 | 2,388,62,15.98,38800,44110,5310,113.69,711.45,10.76,80.23,745.87,33.46,5.22,-34.42,probability_plus_price
1-6,stadium_code,14,312,14,4.49,31200,35460,4260,113.65,2532.86,3.77,72.04,1909.69,41.61,0.72,623.17,price_distortion
1-6,stadium_code x target_lane,14 | 6,312,14,4.49,31200,35460,4260,113.65,2532.86,3.77,72.04,1909.69,41.61,0.72,623.17,price_distortion
1-6,lane1_start_exhibition_gap_bucket,0.04-0.06,2365,113,4.78,236500,268590,32090,113.57,2376.9,3.77,72.04,1909.69,41.53,1.01,467.21,price_distortion
1-6,lane1_target_national_rank_pair,3-2,433,35,8.08,43300,49130,5830,113.46,1403.71,3.77,72.04,1909.69,41.42,4.31,-505.98,mixed_edge
1-6,target_lane x lane1_target_national_rank_pair,6 | 3-2,433,35,8.08,43300,49130,5830,113.46,1403.71,3.77,72.04,1909.69,41.42,4.31,-505.98,mixed_edge
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | high_other_pressure,588,141,23.98,58800,66440,7640,112.99,471.21,19.02,81.75,429.79,31.24,4.96,41.42,mixed_edge
1-6,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,899,56,6.23,89900,101400,11500,112.79,1810.71,3.77,72.04,1909.69,40.75,2.46,-98.98,mixed_edge
1-2,lane1_target_start_gap_pair,best-<=0.03,1225,340,27.76,122500,137630,15130,112.35,404.79,19.02,81.75,429.79,30.6,8.74,-25.0,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | best-<=0.03,1225,340,27.76,122500,137630,15130,112.35,404.79,19.02,81.75,429.79,30.6,8.74,-25.0,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,1225,340,27.76,122500,137630,15130,112.35,404.79,19.02,81.75,429.79,30.6,8.74,-25.0,probability_plus_price
1-4,lane1_target_exhibition_st_rank_pair,1-2,565,95,16.81,56500,63100,6600,111.68,664.21,10.76,80.23,745.87,31.45,6.05,-81.66,probability_plus_price
1-4,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,565,95,16.81,56500,63100,6600,111.68,664.21,10.76,80.23,745.87,31.45,6.05,-81.66,probability_plus_price
1-6,lane1_target_group_pair x other_a_count_bucket,B-B | 2,1298,15,1.16,129800,144730,14930,111.5,9648.67,3.77,72.04,1909.69,39.46,-2.61,7738.98,price_distortion
1-6,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,3 | 1,955,49,5.13,95500,106140,10640,111.14,2166.12,3.77,72.04,1909.69,39.1,1.36,256.43,price_distortion
1-6,lane1_target_exhibition_st_rank_pair,3-2,387,24,6.2,38700,42980,4280,111.06,1790.83,3.77,72.04,1909.69,39.02,2.43,-118.86,mixed_edge
1-6,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,3 | 2,387,24,6.2,38700,42980,4280,111.06,1790.83,3.77,72.04,1909.69,39.02,2.43,-118.86,mixed_edge
1-6,lane1_target_group_pair x other_a_count_bucket,B-B | 3,706,12,1.7,70600,78380,7780,111.02,6531.67,3.77,72.04,1909.69,38.98,-2.07,4621.98,price_distortion
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-best | some_other_pressure,106,23,21.7,10600,11750,1150,110.85,510.87,10.76,80.23,745.87,30.62,10.94,-235.0,probability_plus_price
1-6,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.10+ | lane1_faster_0.03_0.06,252,14,5.56,25200,27900,2700,110.71,1992.86,3.77,72.04,1909.69,38.67,1.79,83.17,price_distortion
1-4,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,858,138,16.08,85800,94780,8980,110.47,686.81,10.76,80.23,745.87,30.24,5.32,-59.06,probability_plus_price
1-4,other_group_pattern,A-B-A-A,464,43,9.27,46400,51240,4840,110.43,1191.63,10.76,80.23,745.87,30.2,-1.49,445.76,price_distortion
1-4,lane1_target_exhibition_st_rank_pair,2-1,452,75,16.59,45200,49890,4690,110.38,665.2,10.76,80.23,745.87,30.15,5.83,-80.67,probability_plus_price
1-4,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,2 | 1,452,75,16.59,45200,49890,4690,110.38,665.2,10.76,80.23,745.87,30.15,5.83,-80.67,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-0.04-0.06 | low_other_pressure,38,13,34.21,3800,4160,360,109.47,320.0,19.02,81.75,429.79,27.72,15.19,-109.79,probability_plus_price
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | some_other_pressure,153,33,21.57,15300,16740,1440,109.41,507.27,10.76,80.23,745.87,29.18,10.81,-238.6,probability_plus_price
1-2,lane1_target_start_gap_pair,<=0.03-best,824,210,25.49,82400,90060,7660,109.3,428.86,19.02,81.75,429.79,27.55,6.47,-0.93,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | <=0.03-best,824,210,25.49,82400,90060,7660,109.3,428.86,19.02,81.75,429.79,27.55,6.47,-0.93,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,<=0.03 | best,824,210,25.49,82400,90060,7660,109.3,428.86,19.02,81.75,429.79,27.55,6.47,-0.93,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | low_other_pressure,66,27,40.91,6600,7210,610,109.24,267.04,19.02,81.75,429.79,27.49,21.89,-162.75,probability_plus_price
1-2,grade_group,G1,192,48,25.0,19200,20970,1770,109.22,436.88,19.02,81.75,429.79,27.47,5.98,7.09,probability_plus_price
1-4,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.10+ | near_equal,458,48,10.48,45800,49880,4080,108.91,1039.17,10.76,80.23,745.87,28.68,-0.28,293.3,price_distortion
1-4,lane1_target_exhibition_st_rank_pair,2-3,430,60,13.95,43000,46750,3750,108.72,779.17,10.76,80.23,745.87,28.49,3.19,33.3,mixed_edge
1-4,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,2 | 3,430,60,13.95,43000,46750,3750,108.72,779.17,10.76,80.23,745.87,28.49,3.19,33.3,mixed_edge
1-6,lane1_target_national_rank_pair x target_outer_pressure_bucket,3-2 | high_other_pressure,233,16,6.87,23300,25290,1990,108.54,1580.62,3.77,72.04,1909.69,36.5,3.1,-329.07,mixed_edge
1-5,lane1_target_national_rank_pair x target_outer_pressure_bucket,4+-1 | high_other_pressure,474,50,10.55,47400,51400,4000,108.44,1028.0,5.96,68.83,1154.96,39.61,4.59,-126.96,mixed_edge
1-6,other_group_pattern,A-B-A-A,485,16,3.3,48500,52290,3790,107.81,3268.12,3.77,72.04,1909.69,35.77,-0.47,1358.43,price_distortion
1-5,lane1_target_group_pair x other_a_count_bucket,B-A | 0,181,31,17.13,18100,19500,1400,107.73,629.03,5.96,68.83,1154.96,38.9,11.17,-525.93,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-<=0.03 | high_other_pressure,583,131,22.47,58300,62740,4440,107.62,478.93,19.02,81.75,429.79,25.87,3.45,49.14,mixed_edge
1-4,lane1_target_group_pair x target_outer_pressure_bucket,B-A | high_other_pressure,1344,141,10.49,134400,144000,9600,107.14,1021.28,10.76,80.23,745.87,26.91,-0.27,275.41,price_distortion
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03->0.06 | some_other_pressure,104,13,12.5,10400,11140,740,107.12,856.92,5.96,68.83,1154.96,38.29,6.54,-298.04,probability_plus_price
1-6,lane1_target_exhibition_time_diff_bucket,target_faster_0.05_0.10,1549,78,5.04,154900,164910,10010,106.46,2114.23,3.77,72.04,1909.69,34.42,1.27,204.54,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,>0.06-<=0.03 | some_other_pressure,97,22,22.68,9700,10320,620,106.39,469.09,19.02,81.75,429.79,24.64,3.66,39.3,mixed_edge
1-4,lane1_target_exhibition_st_rank_pair,3-1,420,64,15.24,42000,44560,2560,106.1,696.25,10.76,80.23,745.87,25.87,4.48,-49.62,mixed_edge
1-4,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,3 | 1,420,64,15.24,42000,44560,2560,106.1,696.25,10.76,80.23,745.87,25.87,4.48,-49.62,mixed_edge
1-2,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,3 | 1,1448,347,23.96,144800,153540,8740,106.04,442.48,19.02,81.75,429.79,24.29,4.94,12.69,mixed_edge
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | some_other_pressure,166,48,28.92,16600,17460,860,105.18,363.75,19.02,81.75,429.79,23.43,9.9,-66.04,mixed_edge
1-4,other_group_pattern,B-A-A-B,772,82,10.62,77200,81010,3810,104.94,987.93,10.76,80.23,745.87,24.71,-0.14,242.06,mixed_edge
