race_id,race_date,stadium_code,race_no,exacta_combo_norm,exacta_payout,logic_id,combo,is_hit,return_yen
202506171610,2025-06-17,16,10,3-2,870,L01,1-2,0,0
202506172001,2025-06-17,20,1,1-6,3770,L01,1-2,0,0
202506172106,2025-06-17,21,6,2-1,600,L01,1-2,0,0
202506172108,2025-06-17,21,8,1-2,620,L01,1-2,1,620
202506180103,2025-06-18,01,3,2-1,1010,L01,1-2,0,0
202506180601,2025-06-18,06,1,1-2,380,L01,1-2,1,380
202506180805,2025-06-18,08,5,1-2,460,L01,1-2,1,460
202506180809,2025-06-18,08,9,3-1,430,L01,1-2,0,0
202506180904,2025-06-18,09,4,2-1,420,L01,1-2,0,0
202506190107,2025-06-19,01,7,1-4,1150,L01,1-2,0,0
202506190409,2025-06-19,04,9,1-6,760,L01,1-2,0,0
202506190511,2025-06-19,05,11,1-6,1400,L01,1-2,0,0
202506191012,2025-06-19,10,12,1-4,200,L01,1-2,0,0
202506192011,2025-06-19,20,11,1-2,570,L01,1-2,1,570
202506192108,2025-06-19,21,8,1-6,2150,L01,1-2,0,0
202506192112,2025-06-19,21,12,1-4,560,L01,1-2,0,0
202506192201,2025-06-19,22,1,1-2,520,L01,1-2,1,520
202506192208,2025-06-19,22,8,2-1,310,L01,1-2,0,0
202506192211,2025-06-19,22,11,4-6,2310,L01,1-2,0,0
202506201307,2025-06-20,13,7,1-2,340,L01,1-2,1,340
202506202101,2025-06-20,21,1,1-2,340,L01,1-2,1,340
202506202103,2025-06-20,21,3,1-2,310,L01,1-2,1,310
202506202202,2025-06-20,22,2,1-3,640,L01,1-2,0,0
202506202206,2025-06-20,22,6,1-3,1540,L01,1-2,0,0
202506210304,2025-06-21,03,4,1-3,550,L01,1-2,0,0
202506210310,2025-06-21,03,10,1-2,480,L01,1-2,1,480
202506210710,2025-06-21,07,10,1-2,510,L01,1-2,1,510
202506211009,2025-06-21,10,9,5-2,14080,L01,1-2,0,0
202506211104,2025-06-21,11,4,1-4,2960,L01,1-2,0,0
202506211804,2025-06-21,18,4,1-2,210,L01,1-2,1,210
202506211807,2025-06-21,18,7,2-1,470,L01,1-2,0,0
202506211809,2025-06-21,18,9,1-3,1730,L01,1-2,0,0
202506211812,2025-06-21,18,12,1-2,490,L01,1-2,1,490
202506212208,2025-06-21,22,8,2-4,4960,L01,1-2,0,0
202506212303,2025-06-21,23,3,1-4,1100,L01,1-2,0,0
202506220710,2025-06-22,07,10,2-4,3720,L01,1-2,0,0
202506220902,2025-06-22,09,2,1-3,430,L01,1-2,0,0
202506221705,2025-06-22,17,5,1-4,270,L01,1-2,0,0
202506221710,2025-06-22,17,10,2-1,1080,L01,1-2,0,0
202506231110,2025-06-23,11,10,2-1,800,L01,1-2,0,0
202506231611,2025-06-23,16,11,2-1,1140,L01,1-2,0,0
202506231801,2025-06-23,18,1,2-1,1850,L01,1-2,0,0
202506231903,2025-06-23,19,3,1-2,370,L01,1-2,1,370
202506241505,2025-06-24,15,5,1-6,610,L01,1-2,0,0
202506241908,2025-06-24,19,8,1-2,250,L01,1-2,1,250
202506242308,2025-06-24,23,8,3-1,950,L01,1-2,0,0
202506251110,2025-06-25,11,10,1-3,330,L01,1-2,0,0
202506251111,2025-06-25,11,11,1-3,270,L01,1-2,0,0
202506251207,2025-06-25,12,7,2-1,680,L01,1-2,0,0
202506251606,2025-06-25,16,6,2-1,1380,L01,1-2,0,0
202506252311,2025-06-25,23,11,1-2,350,L01,1-2,1,350
202506260110,2025-06-26,01,10,1-2,320,L01,1-2,1,320
202506260203,2025-06-26,02,3,2-3,780,L01,1-2,0,0
202506260304,2025-06-26,03,4,2-1,550,L01,1-2,0,0
202506260310,2025-06-26,03,10,1-2,380,L01,1-2,1,380
202506261005,2025-06-26,10,5,1-2,370,L01,1-2,1,370
202506261301,2025-06-26,13,1,1-3,360,L01,1-2,0,0
202506261510,2025-06-26,15,10,1-3,230,L01,1-2,0,0
202506271201,2025-06-27,12,1,1-2,520,L01,1-2,1,520
202506271411,2025-06-27,14,11,4-3,4100,L01,1-2,0,0
202506271902,2025-06-27,19,2,1-4,1240,L01,1-2,0,0
202506271909,2025-06-27,19,9,3-1,730,L01,1-2,0,0
202506280110,2025-06-28,01,10,5-1,2470,L01,1-2,0,0
202506280203,2025-06-28,02,3,1-3,430,L01,1-2,0,0
202506280612,2025-06-28,06,12,5-1,3190,L01,1-2,0,0
202506281202,2025-06-28,12,2,1-4,380,L01,1-2,0,0
202506281310,2025-06-28,13,10,1-2,860,L01,1-2,1,860
202506281410,2025-06-28,14,10,5-1,3810,L01,1-2,0,0
202506290206,2025-06-29,02,6,2-4,6780,L01,1-2,0,0
202506290210,2025-06-29,02,10,1-2,640,L01,1-2,1,640
202506290501,2025-06-29,05,1,1-2,590,L01,1-2,1,590
202506290801,2025-06-29,08,1,1-4,280,L01,1-2,0,0
202506291109,2025-06-29,11,9,1-2,420,L01,1-2,1,420
202506291209,2025-06-29,12,9,1-3,290,L01,1-2,0,0
202506291504,2025-06-29,15,4,2-1,1450,L01,1-2,0,0
202506291505,2025-06-29,15,5,1-2,220,L01,1-2,1,220
202506292403,2025-06-29,24,3,2-1,3050,L01,1-2,0,0
202506292404,2025-06-29,24,4,4-1,960,L01,1-2,0,0
202506292405,2025-06-29,24,5,3-6,2420,L01,1-2,0,0
202506301104,2025-06-30,11,4,3-1,900,L01,1-2,0,0
202506301211,2025-06-30,12,11,1-2,250,L01,1-2,1,250
202506301212,2025-06-30,12,12,1-3,490,L01,1-2,0,0
202506302407,2025-06-30,24,7,3-1,430,L01,1-2,0,0
202507010512,2025-07-01,05,12,1-3,300,L01,1-2,0,0
202507010708,2025-07-01,07,8,3-5,2640,L01,1-2,0,0
202507011602,2025-07-01,16,2,1-3,480,L01,1-2,0,0
202507011603,2025-07-01,16,3,2-1,710,L01,1-2,0,0
202507012408,2025-07-01,24,8,1-3,280,L01,1-2,0,0
202507020406,2025-07-02,04,6,1-3,860,L01,1-2,0,0
202507020507,2025-07-02,05,7,5-1,830,L01,1-2,0,0
202507020509,2025-07-02,05,9,3-1,980,L01,1-2,0,0
202507020612,2025-07-02,06,12,1-3,240,L01,1-2,0,0
202507020712,2025-07-02,07,12,1-4,630,L01,1-2,0,0
202507020802,2025-07-02,08,2,2-3,3190,L01,1-2,0,0
202507020806,2025-07-02,08,6,1-6,630,L01,1-2,0,0
202507021810,2025-07-02,18,10,2-4,1040,L01,1-2,0,0
202507021811,2025-07-02,18,11,1-3,480,L01,1-2,0,0
202507022004,2025-07-02,20,4,1-5,1150,L01,1-2,0,0
202507022011,2025-07-02,20,11,1-4,570,L01,1-2,0,0
202507022410,2025-07-02,24,10,1-3,220,L01,1-2,0,0
202507030405,2025-07-03,04,5,2-1,720,L01,1-2,0,0
202507030501,2025-07-03,05,1,1-5,8450,L01,1-2,0,0
202507030905,2025-07-03,09,5,1-2,310,L01,1-2,1,310
202507031206,2025-07-03,12,6,2-4,320,L01,1-2,0,0
202507032003,2025-07-03,20,3,1-2,450,L01,1-2,1,450
202507032012,2025-07-03,20,12,4-2,5080,L01,1-2,0,0
202507032209,2025-07-03,22,9,1-2,520,L01,1-2,1,520
202507032311,2025-07-03,23,11,1-4,820,L01,1-2,0,0
202507040111,2025-07-04,01,11,1-6,830,L01,1-2,0,0
202507040401,2025-07-04,04,1,1-4,1280,L01,1-2,0,0
202507040901,2025-07-04,09,1,1-2,240,L01,1-2,1,240
202507042407,2025-07-04,24,7,1-3,220,L01,1-2,0,0
202507050107,2025-07-05,01,7,1-3,220,L01,1-2,0,0
202507050904,2025-07-05,09,4,1-5,10130,L01,1-2,0,0
202507051908,2025-07-05,19,8,1-6,410,L01,1-2,0,0
202507052106,2025-07-05,21,6,1-2,1150,L01,1-2,1,1150
202507052402,2025-07-05,24,2,2-3,2100,L01,1-2,0,0
202507052410,2025-07-05,24,10,1-3,210,L01,1-2,0,0
202507060108,2025-07-06,01,8,3-1,1870,L01,1-2,0,0
202507060303,2025-07-06,03,3,1-4,240,L01,1-2,0,0
202507060708,2025-07-06,07,8,4-1,2580,L01,1-2,0,0
202507060803,2025-07-06,08,3,4-2,1650,L01,1-2,0,0
202507061206,2025-07-06,12,6,1-2,240,L01,1-2,1,240
202507061304,2025-07-06,13,4,1-2,330,L01,1-2,1,330
202507061604,2025-07-06,16,4,1-2,270,L01,1-2,1,270
202507062105,2025-07-06,21,5,1-2,200,L01,1-2,1,200
202507070210,2025-07-07,02,10,1-3,1610,L01,1-2,0,0
202507070310,2025-07-07,03,10,1-4,380,L01,1-2,0,0
202507070411,2025-07-07,04,11,1-4,1160,L01,1-2,0,0
202507070802,2025-07-07,08,2,2-5,450,L01,1-2,0,0
202507070910,2025-07-07,09,10,3-5,3860,L01,1-2,0,0
202507072010,2025-07-07,20,10,2-1,660,L01,1-2,0,0
202507072203,2025-07-07,22,3,1-2,360,L01,1-2,1,360
202507072209,2025-07-07,22,9,1-2,350,L01,1-2,1,350
202507072409,2025-07-07,24,9,1-6,1040,L01,1-2,0,0
202507080504,2025-07-08,05,4,1-3,810,L01,1-2,0,0
202507081003,2025-07-08,10,3,1-2,440,L01,1-2,1,440
202507081005,2025-07-08,10,5,5-1,690,L01,1-2,0,0
202507081209,2025-07-08,12,9,1-2,250,L01,1-2,1,250
202507081711,2025-07-08,17,11,2-1,1380,L01,1-2,0,0
202507082307,2025-07-08,23,7,2-1,540,L01,1-2,0,0
202507082308,2025-07-08,23,8,1-6,650,L01,1-2,0,0
202507090709,2025-07-09,07,9,1-3,330,L01,1-2,0,0
202507090711,2025-07-09,07,11,1-5,1450,L01,1-2,0,0
202507091005,2025-07-09,10,5,3-1,600,L01,1-2,0,0
202507091007,2025-07-09,10,7,1-2,180,L01,1-2,1,180
202507091008,2025-07-09,10,8,1-2,390,L01,1-2,1,390
202507091308,2025-07-09,13,8,1-4,380,L01,1-2,0,0
202507092309,2025-07-09,23,9,2-4,450,L01,1-2,0,0
202507100304,2025-07-10,03,4,1-4,430,L01,1-2,0,0
202507100306,2025-07-10,03,6,2-1,1050,L01,1-2,0,0
202507100503,2025-07-10,05,3,1-5,1530,L01,1-2,0,0
202507100512,2025-07-10,05,12,1-4,650,L01,1-2,0,0
202507100809,2025-07-10,08,9,5-2,1830,L01,1-2,0,0
202507101107,2025-07-10,11,7,5-1,1920,L01,1-2,0,0
202507101109,2025-07-10,11,9,1-3,250,L01,1-2,0,0
202507101112,2025-07-10,11,12,1-3,1280,L01,1-2,0,0
202507101309,2025-07-10,13,9,2-4,1150,L01,1-2,0,0
202507101411,2025-07-10,14,11,1-4,1870,L01,1-2,0,0
202507101703,2025-07-10,17,3,1-4,300,L01,1-2,0,0
202507101708,2025-07-10,17,8,1-4,560,L01,1-2,0,0
202507101912,2025-07-10,19,12,1-3,350,L01,1-2,0,0
202507102005,2025-07-10,20,5,1-4,570,L01,1-2,0,0
