race_id,race_date,bet_amount,payout,profit,cumulative_profit,drawdown,profit_100yen,cumulative_profit_100yen,logic,variant,source_note
202504280310,2025-04-28,200,0,-200,-3270,-3800,-100.0,-1635.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202504280401,2025-04-28,200,0,-200,-3470,-4000,-100.0,-1735.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202504280408,2025-04-28,200,0,-200,-3670,-4200,-100.0,-1835.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202504280506,2025-04-28,200,0,-200,-3870,-4400,-100.0,-1935.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202504290504,2025-04-29,200,0,-200,-4070,-4600,-100.0,-2035.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202504291807,2025-04-29,200,0,-200,-4270,-4800,-100.0,-2135.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202504291808,2025-04-29,200,0,-200,-4470,-5000,-100.0,-2235.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202504292301,2025-04-29,200,0,-200,-4670,-5200,-100.0,-2335.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202504292308,2025-04-29,200,0,-200,-4870,-5400,-100.0,-2435.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505011110,2025-05-01,200,0,-200,-5070,-5600,-100.0,-2535.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505012307,2025-05-01,200,0,-200,-5270,-5800,-100.0,-2635.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505020612,2025-05-02,200,0,-200,-5470,-6000,-100.0,-2735.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505021003,2025-05-02,200,0,-200,-5670,-6200,-100.0,-2835.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505032201,2025-05-03,200,0,-200,-5870,-6400,-100.0,-2935.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505032303,2025-05-03,200,0,-200,-6070,-6600,-100.0,-3035.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505040610,2025-05-04,200,0,-200,-6270,-6800,-100.0,-3135.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505040904,2025-05-04,200,0,-200,-6470,-7000,-100.0,-3235.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505041306,2025-05-04,200,0,-200,-6670,-7200,-100.0,-3335.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505041604,2025-05-04,200,0,-200,-6870,-7400,-100.0,-3435.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505050107,2025-05-05,200,0,-200,-7070,-7600,-100.0,-3535.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505050108,2025-05-05,200,0,-200,-7270,-7800,-100.0,-3635.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505050412,2025-05-05,200,0,-200,-7470,-8000,-100.0,-3735.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505052110,2025-05-05,200,0,-200,-7670,-8200,-100.0,-3835.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505071403,2025-05-07,200,0,-200,-7870,-8400,-100.0,-3935.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505071405,2025-05-07,200,0,-200,-8070,-8600,-100.0,-4035.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505071906,2025-05-07,200,0,-200,-8270,-8800,-100.0,-4135.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505080308,2025-05-08,200,0,-200,-8470,-9000,-100.0,-4235.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505082007,2025-05-08,200,0,-200,-8670,-9200,-100.0,-4335.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505082009,2025-05-08,200,0,-200,-8870,-9400,-100.0,-4435.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505090904,2025-05-09,200,0,-200,-9070,-9600,-100.0,-4535.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505090908,2025-05-09,200,0,-200,-9270,-9800,-100.0,-4635.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505100305,2025-05-10,200,0,-200,-9470,-10000,-100.0,-4735.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505100309,2025-05-10,200,0,-200,-9670,-10200,-100.0,-4835.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505100310,2025-05-10,200,0,-200,-9870,-10400,-100.0,-4935.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505101311,2025-05-10,200,0,-200,-10070,-10600,-100.0,-5035.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505101611,2025-05-10,200,0,-200,-10270,-10800,-100.0,-5135.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505101809,2025-05-10,200,0,-200,-10470,-11000,-100.0,-5235.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505102307,2025-05-10,200,0,-200,-10670,-11200,-100.0,-5335.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505110109,2025-05-11,200,0,-200,-10870,-11400,-100.0,-5435.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505111308,2025-05-11,200,0,-200,-11070,-11600,-100.0,-5535.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505121308,2025-05-12,200,0,-200,-11270,-11800,-100.0,-5635.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505121311,2025-05-12,200,0,-200,-11470,-12000,-100.0,-5735.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505131706,2025-05-13,200,0,-200,-11670,-12200,-100.0,-5835.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505141005,2025-05-14,200,0,-200,-11870,-12400,-100.0,-5935.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505150407,2025-05-15,200,0,-200,-12070,-12600,-100.0,-6035.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505150412,2025-05-15,200,0,-200,-12270,-12800,-100.0,-6135.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505161904,2025-05-16,200,0,-200,-12470,-13000,-100.0,-6235.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505161905,2025-05-16,200,0,-200,-12670,-13200,-100.0,-6335.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505181305,2025-05-18,200,0,-200,-12870,-13400,-100.0,-6435.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505190308,2025-05-19,200,0,-200,-13070,-13600,-100.0,-6535.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505192305,2025-05-19,200,0,-200,-13270,-13800,-100.0,-6635.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505192308,2025-05-19,200,0,-200,-13470,-14000,-100.0,-6735.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505200404,2025-05-20,200,0,-200,-13670,-14200,-100.0,-6835.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505201305,2025-05-20,200,0,-200,-13870,-14400,-100.0,-6935.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505201312,2025-05-20,200,0,-200,-14070,-14600,-100.0,-7035.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505202307,2025-05-20,200,0,-200,-14270,-14800,-100.0,-7135.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505220406,2025-05-22,200,0,-200,-14470,-15000,-100.0,-7235.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505221709,2025-05-22,200,0,-200,-14670,-15200,-100.0,-7335.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505230304,2025-05-23,200,0,-200,-14870,-15400,-100.0,-7435.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505232307,2025-05-23,200,0,-200,-15070,-15600,-100.0,-7535.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505240309,2025-05-24,200,0,-200,-15270,-15800,-100.0,-7635.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505241908,2025-05-24,200,0,-200,-15470,-16000,-100.0,-7735.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505251310,2025-05-25,200,0,-200,-15670,-16200,-100.0,-7835.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505251605,2025-05-25,200,0,-200,-15870,-16400,-100.0,-7935.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505270303,2025-05-27,200,0,-200,-16070,-16600,-100.0,-8035.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505272311,2025-05-27,200,0,-200,-16270,-16800,-100.0,-8135.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505281307,2025-05-28,200,0,-200,-16470,-17000,-100.0,-8235.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505281309,2025-05-28,200,0,-200,-16670,-17200,-100.0,-8335.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505292301,2025-05-29,200,0,-200,-16870,-17400,-100.0,-8435.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505301902,2025-05-30,200,0,-200,-17070,-17600,-100.0,-8535.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505310202,2025-05-31,200,0,-200,-17270,-17800,-100.0,-8635.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505310806,2025-05-31,200,0,-200,-17470,-18000,-100.0,-8735.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505310808,2025-05-31,200,0,-200,-17670,-18200,-100.0,-8835.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505310809,2025-05-31,200,0,-200,-17870,-18400,-100.0,-8935.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505311405,2025-05-31,200,0,-200,-18070,-18600,-100.0,-9035.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202505311704,2025-05-31,200,0,-200,-18270,-18800,-100.0,-9135.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506011410,2025-06-01,200,0,-200,-18470,-19000,-100.0,-9235.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506011411,2025-06-01,200,0,-200,-18670,-19200,-100.0,-9335.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506021303,2025-06-02,200,0,-200,-18870,-19400,-100.0,-9435.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506041106,2025-06-04,200,0,-200,-19070,-19600,-100.0,-9535.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506041303,2025-06-04,200,0,-200,-19270,-19800,-100.0,-9635.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506041310,2025-06-04,200,0,-200,-19470,-20000,-100.0,-9735.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506042109,2025-06-04,200,0,-200,-19670,-20200,-100.0,-9835.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506042111,2025-06-04,200,0,-200,-19870,-20400,-100.0,-9935.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506082305,2025-06-08,200,0,-200,-20070,-20600,-100.0,-10035.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506090307,2025-06-09,200,0,-200,-20270,-20800,-100.0,-10135.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506090309,2025-06-09,200,0,-200,-20470,-21000,-100.0,-10235.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506151301,2025-06-15,200,0,-200,-20670,-21200,-100.0,-10335.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506151308,2025-06-15,200,0,-200,-20870,-21400,-100.0,-10435.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506152301,2025-06-15,200,0,-200,-21070,-21600,-100.0,-10535.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506152302,2025-06-15,200,0,-200,-21270,-21800,-100.0,-10635.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506152305,2025-06-15,200,0,-200,-21470,-22000,-100.0,-10735.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506170606,2025-06-17,200,0,-200,-21670,-22200,-100.0,-10835.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506171608,2025-06-17,200,0,-200,-21870,-22400,-100.0,-10935.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506172301,2025-06-17,200,0,-200,-22070,-22600,-100.0,-11035.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506181312,2025-06-18,200,0,-200,-22270,-22800,-100.0,-11135.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506200803,2025-06-20,200,0,-200,-22470,-23000,-100.0,-11235.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506201304,2025-06-20,200,3640,3440,-19030,-19560,1720.0,-9515.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506210904,2025-06-21,200,0,-200,-19230,-19760,-100.0,-9615.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506210909,2025-06-21,200,0,-200,-19430,-19960,-100.0,-9715.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506211306,2025-06-21,200,2310,2110,-17320,-17850,1055.0,-8660.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506212007,2025-06-21,200,670,470,-16850,-17380,235.0,-8425.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506221312,2025-06-22,200,0,-200,-17050,-17580,-100.0,-8525.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506222307,2025-06-22,200,0,-200,-17250,-17780,-100.0,-8625.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506230407,2025-06-23,200,0,-200,-17450,-17980,-100.0,-8725.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506240301,2025-06-24,200,0,-200,-17650,-18180,-100.0,-8825.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506240302,2025-06-24,200,0,-200,-17850,-18380,-100.0,-8925.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506240304,2025-06-24,200,0,-200,-18050,-18580,-100.0,-9025.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506240312,2025-06-24,200,0,-200,-18250,-18780,-100.0,-9125.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506260409,2025-06-26,200,1500,1300,-16950,-17480,650.0,-8475.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506291306,2025-06-29,200,0,-200,-17150,-17680,-100.0,-8575.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506292308,2025-06-29,200,460,260,-16890,-17420,130.0,-8445.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506292311,2025-06-29,200,1480,1280,-15610,-16140,640.0,-7805.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506292312,2025-06-29,200,0,-200,-15810,-16340,-100.0,-7905.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202506301304,2025-06-30,200,0,-200,-16010,-16540,-100.0,-8005.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507021603,2025-07-02,200,0,-200,-16210,-16740,-100.0,-8105.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507041306,2025-07-04,200,1830,1630,-14580,-15110,815.0,-7290.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507051308,2025-07-05,200,860,660,-13920,-14450,330.0,-6960.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507052109,2025-07-05,200,0,-200,-14120,-14650,-100.0,-7060.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507060212,2025-07-06,200,0,-200,-14320,-14850,-100.0,-7160.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507060307,2025-07-06,200,0,-200,-14520,-15050,-100.0,-7260.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507060312,2025-07-06,200,0,-200,-14720,-15250,-100.0,-7360.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507070309,2025-07-07,200,0,-200,-14920,-15450,-100.0,-7460.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507081112,2025-07-08,200,0,-200,-15120,-15650,-100.0,-7560.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507082011,2025-07-08,200,0,-200,-15320,-15850,-100.0,-7660.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507100302,2025-07-10,200,0,-200,-15520,-16050,-100.0,-7760.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507101903,2025-07-10,200,0,-200,-15720,-16250,-100.0,-7860.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507102303,2025-07-10,200,0,-200,-15920,-16450,-100.0,-7960.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507110606,2025-07-11,200,1350,1150,-14770,-15300,575.0,-7385.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507122309,2025-07-12,200,2290,2090,-12680,-13210,1045.0,-6340.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507130908,2025-07-13,200,0,-200,-12880,-13410,-100.0,-6440.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507141006,2025-07-14,200,6900,6700,-6180,-6710,3350.0,-3090.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507141602,2025-07-14,200,0,-200,-6380,-6910,-100.0,-3190.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507141803,2025-07-14,200,0,-200,-6580,-7110,-100.0,-3290.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507150108,2025-07-15,200,0,-200,-6780,-7310,-100.0,-3390.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507150203,2025-07-15,200,0,-200,-6980,-7510,-100.0,-3490.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507150409,2025-07-15,200,0,-200,-7180,-7710,-100.0,-3590.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507150808,2025-07-15,200,0,-200,-7380,-7910,-100.0,-3690.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507152001,2025-07-15,200,0,-200,-7580,-8110,-100.0,-3790.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507160812,2025-07-16,200,0,-200,-7780,-8310,-100.0,-3890.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507161710,2025-07-16,200,0,-200,-7980,-8510,-100.0,-3990.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507162311,2025-07-16,200,0,-200,-8180,-8710,-100.0,-4090.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507170805,2025-07-17,200,880,680,-7500,-8030,340.0,-3750.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507171803,2025-07-17,200,0,-200,-7700,-8230,-100.0,-3850.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507172005,2025-07-17,200,950,750,-6950,-7480,375.0,-3475.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202507180803,2025-07-18,200,0,-200,-7150,-7680,-100.0,-3575.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
