combo,slice_family,slice_value,sample_races,hits,hit_rate_pct,stake_yen,return_yen,profit_yen,roi_pct,avg_hit_payout_yen,baseline_hit_rate_pct,baseline_roi_pct,baseline_avg_hit_payout_yen,roi_lift_pct,hit_rate_lift_pct,avg_payout_lift_yen,distortion_type
1-4,target_class_group x target_outer_pressure_bucket,B | low_other_pressure,92,31,33.7,9200,11880,2680,129.13,383.23,10.1,74.54,737.82,54.59,23.6,-354.59,probability_plus_price
1-3,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.10+ | target_faster_0.03_0.06,101,12,11.88,10100,13040,2940,129.11,1086.67,15.74,79.36,504.05,49.75,-3.86,582.62,price_distortion
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | low_other_pressure,46,14,30.43,4600,5870,1270,127.61,419.29,10.1,74.54,737.82,53.07,20.33,-318.53,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-best | some_other_pressure,82,7,8.54,8200,10460,2260,127.56,1494.29,3.47,62.6,1801.77,64.96,5.07,-307.48,probability_plus_price
1-4,lane1_target_group_pair x other_a_count_bucket,B-A | 3,135,11,8.15,13500,17110,3610,126.74,1555.45,10.1,74.54,737.82,52.2,-1.95,817.63,price_distortion
1-6,stadium_code,23,606,27,4.46,60600,76770,16170,126.68,2843.33,3.47,62.6,1801.77,64.08,0.99,1041.56,price_distortion
1-6,stadium_code x target_lane,23 | 6,606,27,4.46,60600,76770,16170,126.68,2843.33,3.47,62.6,1801.77,64.08,0.99,1041.56,price_distortion
1-5,target_exhibition_rank_bucket x other_exhibition_faster_than_target_count_bucket,3 | 0,191,19,9.95,19100,23990,4890,125.6,1262.63,6.7,79.3,1184.0,46.3,3.25,78.63,mixed_edge
1-5,stadium_code,09,276,28,10.14,27600,34420,6820,124.71,1229.29,6.7,79.3,1184.0,45.41,3.44,45.29,mixed_edge
1-5,stadium_code x target_lane,09 | 5,276,28,10.14,27600,34420,6820,124.71,1229.29,6.7,79.3,1184.0,45.41,3.44,45.29,mixed_edge
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | low_other_pressure,37,10,27.03,3700,4600,900,124.32,460.0,10.1,74.54,737.82,49.78,16.93,-277.82,probability_plus_price
1-2,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.10+ | near_equal,219,42,19.18,21900,26500,4600,121.0,630.95,19.34,80.47,416.08,40.53,-0.16,214.87,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03->0.06 | low_other_pressure,49,19,38.78,4900,5890,990,120.2,310.0,19.34,80.47,416.08,39.73,19.44,-106.08,probability_plus_price
1-4,lane1_target_group_pair x target_outer_pressure_bucket,B-B | low_other_pressure,39,11,28.21,3900,4680,780,120.0,425.45,10.1,74.54,737.82,45.46,18.11,-312.37,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | some_other_pressure,86,12,13.95,8600,10310,1710,119.88,859.17,6.7,79.3,1184.0,40.58,7.25,-324.83,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | some_other_pressure,72,8,11.11,7200,8590,1390,119.31,1073.75,3.47,62.6,1801.77,56.71,7.64,-728.02,probability_plus_price
1-3,lane1_target_class_pair,A1-B2,95,15,15.79,9500,11250,1750,118.42,750.0,15.74,79.36,504.05,39.06,0.05,245.95,price_distortion
1-5,grade_group,G3,618,52,8.41,61800,71820,10020,116.21,1381.15,6.7,79.3,1184.0,36.91,1.71,197.15,price_distortion
1-6,stadium_code,19,440,23,5.23,44000,50600,6600,115.0,2200.0,3.47,62.6,1801.77,52.4,1.76,398.23,price_distortion
1-6,stadium_code x target_lane,19 | 6,440,23,5.23,44000,50600,6600,115.0,2200.0,3.47,62.6,1801.77,52.4,1.76,398.23,price_distortion
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best->0.06 | some_other_pressure,198,40,20.2,19800,22730,2930,114.8,568.25,10.1,74.54,737.82,40.26,10.1,-169.57,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-<=0.03 | some_other_pressure,103,33,32.04,10300,11810,1510,114.66,357.88,19.34,80.47,416.08,34.19,12.7,-58.2,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | high_other_pressure,254,71,27.95,25400,29060,3660,114.41,409.3,19.34,80.47,416.08,33.94,8.61,-6.78,probability_plus_price
1-3,lane1_target_exhibition_st_rank_pair,1-2,830,187,22.53,83000,94810,11810,114.23,507.01,15.74,79.36,504.05,34.87,6.79,2.96,probability_plus_price
1-3,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,830,187,22.53,83000,94810,11810,114.23,507.01,15.74,79.36,504.05,34.87,6.79,2.96,probability_plus_price
1-3,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.10+ | lane1_faster_0.03_0.06,242,50,20.66,24200,27600,3400,114.05,552.0,15.74,79.36,504.05,34.69,4.92,47.95,mixed_edge
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-best | low_other_pressure,43,8,18.6,4300,4900,600,113.95,612.5,6.7,79.3,1184.0,34.65,11.9,-571.5,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-<=0.03 | some_other_pressure,97,27,27.84,9700,11010,1310,113.51,407.78,15.74,79.36,504.05,34.15,12.1,-96.27,probability_plus_price
1-4,lane1_target_group_pair x other_a_count_bucket,B-A | 4,33,4,12.12,3300,3740,440,113.33,935.0,10.1,74.54,737.82,38.79,2.02,197.18,price_distortion
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,605,49,8.1,60500,68450,7950,113.14,1396.94,6.7,79.3,1184.0,33.84,1.4,212.94,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,747,173,23.16,74700,84510,9810,113.13,488.5,19.34,80.47,416.08,32.66,3.82,72.42,mixed_edge
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,708,136,19.21,70800,79860,9060,112.8,587.21,15.74,79.36,504.05,33.44,3.47,83.16,price_distortion
1-6,lane1_target_class_pair,B2-A1,63,6,9.52,6300,7070,770,112.22,1178.33,3.47,62.6,1801.77,49.62,6.05,-623.44,probability_plus_price
1-5,lane1_target_class_pair,B1-A1,687,79,11.5,68700,76900,8200,111.94,973.42,6.7,79.3,1184.0,32.64,4.8,-210.58,mixed_edge
1-5,lane1_target_national_rank_pair x target_outer_pressure_bucket,4+-2 | some_other_pressure,421,42,9.98,42100,47000,4900,111.64,1119.05,6.7,79.3,1184.0,32.34,3.28,-64.95,mixed_edge
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,628,75,11.94,62800,69820,7020,111.18,930.93,10.1,74.54,737.82,36.64,1.84,193.11,price_distortion
1-6,lane1_target_group_pair x target_outer_pressure_bucket,A-B | low_other_pressure,45,6,13.33,4500,5000,500,111.11,833.33,3.47,62.6,1801.77,48.51,9.86,-968.44,probability_plus_price
1-2,stadium_code,07,622,141,22.67,62200,68550,6350,110.21,486.17,19.34,80.47,416.08,29.74,3.33,70.09,mixed_edge
1-2,stadium_code x target_lane,07 | 2,622,141,22.67,62200,68550,6350,110.21,486.17,19.34,80.47,416.08,29.74,3.33,70.09,mixed_edge
1-6,target_class_group x target_outer_pressure_bucket,B | low_other_pressure,79,9,11.39,7900,8700,800,110.13,966.67,3.47,62.6,1801.77,47.53,7.92,-835.1,probability_plus_price
1-3,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,1081,239,22.11,108100,118940,10840,110.03,497.66,15.74,79.36,504.05,30.67,6.37,-6.39,probability_plus_price
1-4,lane1_target_exhibition_st_rank_pair,3-1,418,61,14.59,41800,45970,4170,109.98,753.61,10.1,74.54,737.82,35.44,4.49,15.79,mixed_edge
1-4,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,3 | 1,418,61,14.59,41800,45970,4170,109.98,753.61,10.1,74.54,737.82,35.44,4.49,15.79,mixed_edge
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-<=0.03 | some_other_pressure,78,11,14.1,7800,8570,770,109.87,779.09,6.7,79.3,1184.0,30.57,7.4,-404.91,probability_plus_price
1-6,lane1_target_national_rank_pair x target_outer_pressure_bucket,1-2 | some_other_pressure,107,12,11.21,10700,11720,1020,109.53,976.67,3.47,62.6,1801.77,46.93,7.74,-825.1,probability_plus_price
1-6,lane1_target_group_pair x target_outer_pressure_bucket,A-B | some_other_pressure,219,16,7.31,21900,23880,1980,109.04,1492.5,3.47,62.6,1801.77,46.44,3.84,-309.27,mixed_edge
1-4,lane1_target_start_gap_pair,best-<=0.03,775,103,13.29,77500,84350,6850,108.84,818.93,10.1,74.54,737.82,34.3,3.19,81.11,price_distortion
1-4,target_lane x lane1_target_start_gap_pair,4 | best-<=0.03,775,103,13.29,77500,84350,6850,108.84,818.93,10.1,74.54,737.82,34.3,3.19,81.11,price_distortion
1-4,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,775,103,13.29,77500,84350,6850,108.84,818.93,10.1,74.54,737.82,34.3,3.19,81.11,price_distortion
1-6,lane1_target_group_pair x target_outer_pressure_bucket,B-B | low_other_pressure,34,3,8.82,3400,3700,300,108.82,1233.33,3.47,62.6,1801.77,46.22,5.35,-568.44,probability_plus_price
1-2,lane1_target_start_gap_pair,best-<=0.03,1002,248,24.75,100200,108490,8290,108.27,437.46,19.34,80.47,416.08,27.8,5.41,21.38,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | best-<=0.03,1002,248,24.75,100200,108490,8290,108.27,437.46,19.34,80.47,416.08,27.8,5.41,21.38,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,1002,248,24.75,100200,108490,8290,108.27,437.46,19.34,80.47,416.08,27.8,5.41,21.38,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-<=0.03 | some_other_pressure,72,7,9.72,7200,7780,580,108.06,1111.43,3.47,62.6,1801.77,45.46,6.25,-690.34,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | some_other_pressure,150,47,31.33,15000,16150,1150,107.67,343.62,19.34,80.47,416.08,27.2,11.99,-72.46,probability_plus_price
1-3,lane1_target_start_gap_pair,best-<=0.03,914,195,21.33,91400,98380,6980,107.64,504.51,15.74,79.36,504.05,28.28,5.59,0.46,probability_plus_price
1-3,target_lane x lane1_target_start_gap_pair,3 | best-<=0.03,914,195,21.33,91400,98380,6980,107.64,504.51,15.74,79.36,504.05,28.28,5.59,0.46,probability_plus_price
1-3,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,914,195,21.33,91400,98380,6980,107.64,504.51,15.74,79.36,504.05,28.28,5.59,0.46,probability_plus_price
1-5,other_group_pattern,A-A-A-B,452,25,5.53,45200,48520,3320,107.35,1940.8,6.7,79.3,1184.0,28.05,-1.17,756.8,price_distortion
1-3,lane1_target_class_pair,A2-B2,150,17,11.33,15000,16060,1060,107.07,944.71,15.74,79.36,504.05,27.71,-4.41,440.66,price_distortion
1-3,lane1_target_group_pair x target_outer_pressure_bucket,B-B | some_other_pressure,217,48,22.12,21700,23220,1520,107.0,483.75,15.74,79.36,504.05,27.64,6.38,-20.3,probability_plus_price
1-4,lane1_target_class_pair,A1-B2,107,12,11.21,10700,11420,720,106.73,951.67,10.1,74.54,737.82,32.19,1.11,213.85,price_distortion
1-5,lane1_target_start_gap_pair,best-<=0.03,739,67,9.07,73900,78840,4940,106.68,1176.72,6.7,79.3,1184.0,27.38,2.37,-7.28,mixed_edge
1-5,target_lane x lane1_target_start_gap_pair,5 | best-<=0.03,739,67,9.07,73900,78840,4940,106.68,1176.72,6.7,79.3,1184.0,27.38,2.37,-7.28,mixed_edge
1-5,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,739,67,9.07,73900,78840,4940,106.68,1176.72,6.7,79.3,1184.0,27.38,2.37,-7.28,mixed_edge
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best->0.06 | low_other_pressure,87,11,12.64,8700,9280,580,106.67,843.64,3.47,62.6,1801.77,44.07,9.17,-958.13,probability_plus_price
1-4,grade_group,SG,70,11,15.71,7000,7450,450,106.43,677.27,10.1,74.54,737.82,31.89,5.61,-60.55,probability_plus_price
1-5,lane1_target_exhibition_st_rank_pair,1-2,485,44,9.07,48500,51360,2860,105.9,1167.27,6.7,79.3,1184.0,26.6,2.37,-16.73,mixed_edge
1-5,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,485,44,9.07,48500,51360,2860,105.9,1167.27,6.7,79.3,1184.0,26.6,2.37,-16.73,mixed_edge
1-3,other_b2_count_bucket,3,51,13,25.49,5100,5400,300,105.88,415.38,15.74,79.36,504.05,26.52,9.75,-88.67,probability_plus_price
1-4,lane1_target_national_rank_pair x target_outer_pressure_bucket,4+-1 | some_other_pressure,170,29,17.06,17000,17950,950,105.59,618.97,10.1,74.54,737.82,31.05,6.96,-118.85,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,>0.06-0.04-0.06 | some_other_pressure,79,6,7.59,7900,8340,440,105.57,1390.0,3.47,62.6,1801.77,42.97,4.12,-411.77,mixed_edge
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | high_other_pressure,658,121,18.39,65800,69220,3420,105.2,572.07,15.74,79.36,504.05,25.84,2.65,68.02,mixed_edge
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best->0.06 | low_other_pressure,86,31,36.05,8600,9040,440,105.12,291.61,19.34,80.47,416.08,24.65,16.71,-124.47,mixed_edge
1-6,lane1_target_national_rank_pair x target_outer_pressure_bucket,1-2 | low_other_pressure,132,18,13.64,13200,13860,660,105.0,770.0,3.47,62.6,1801.77,42.4,10.17,-1031.77,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | low_other_pressure,66,23,34.85,6600,6930,330,105.0,301.3,19.34,80.47,416.08,24.53,15.51,-114.78,mixed_edge
1-2,lane1_target_start_gap_pair,best-best,330,92,27.88,33000,34620,1620,104.91,376.3,19.34,80.47,416.08,24.44,8.54,-39.78,mixed_edge
1-2,target_lane x lane1_target_start_gap_pair,2 | best-best,330,92,27.88,33000,34620,1620,104.91,376.3,19.34,80.47,416.08,24.44,8.54,-39.78,mixed_edge
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | best,330,92,27.88,33000,34620,1620,104.91,376.3,19.34,80.47,416.08,24.44,8.54,-39.78,mixed_edge
1-5,lane1_target_group_pair x other_a_count_bucket,B-A | 4,33,3,9.09,3300,3450,150,104.55,1150.0,6.7,79.3,1184.0,25.25,2.39,-34.0,mixed_edge
1-5,stadium_code,02,516,29,5.62,51600,53750,2150,104.17,1853.45,6.7,79.3,1184.0,24.87,-1.08,669.45,mixed_edge
1-5,stadium_code x target_lane,02 | 5,516,29,5.62,51600,53750,2150,104.17,1853.45,6.7,79.3,1184.0,24.87,-1.08,669.45,mixed_edge
1-6,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.05_0.10 | target_faster_0.06+,339,17,5.01,33900,35310,1410,104.16,2077.06,3.47,62.6,1801.77,41.56,1.54,275.29,price_distortion
1-5,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.05_0.10 | lane1_faster_0.03_0.06,358,23,6.42,35800,37140,1340,103.74,1614.78,6.7,79.3,1184.0,24.44,-0.28,430.78,mixed_edge
1-5,lane1_target_exhibition_st_rank_pair,3-1,365,35,9.59,36500,37810,1310,103.59,1080.29,6.7,79.3,1184.0,24.29,2.89,-103.71,mixed_edge
1-5,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,3 | 1,365,35,9.59,36500,37810,1310,103.59,1080.29,6.7,79.3,1184.0,24.29,2.89,-103.71,mixed_edge
1-2,lane1_target_exhibition_st_rank_pair,2-1,577,143,24.78,57700,59630,1930,103.34,416.99,19.34,80.47,416.08,22.87,5.44,0.91,mixed_edge
1-2,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,2 | 1,577,143,24.78,57700,59630,1930,103.34,416.99,19.34,80.47,416.08,22.87,5.44,0.91,mixed_edge
1-4,other_b2_count_bucket,3,33,8,24.24,3300,3410,110,103.33,426.25,10.1,74.54,737.82,28.79,14.14,-311.57,probability_plus_price
1-5,target_national_win_rank_bucket x other_national_better_than_target_count_bucket,3 | 2,852,48,5.63,85200,87920,2720,103.19,1831.67,6.7,79.3,1184.0,23.89,-1.07,647.67,mixed_edge
1-2,lane1_target_exhibition_st_rank_pair,1-2,1233,303,24.57,123300,126860,3560,102.89,418.68,19.34,80.47,416.08,22.42,5.23,2.6,mixed_edge
1-2,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,1233,303,24.57,123300,126860,3560,102.89,418.68,19.34,80.47,416.08,22.42,5.23,2.6,mixed_edge
1-2,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,1233,303,24.57,123300,126860,3560,102.89,418.68,19.34,80.47,416.08,22.42,5.23,2.6,mixed_edge
1-6,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.10+ | lane1_faster_0.06+,226,12,5.31,22600,23250,650,102.88,1937.5,3.47,62.6,1801.77,40.28,1.84,135.73,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-0.04-0.06 | low_other_pressure,35,14,40.0,3500,3600,100,102.86,257.14,19.34,80.47,416.08,22.39,20.66,-158.94,mixed_edge
1-3,lane1_target_group_pair x other_a_count_bucket,B-B | 4,30,1,3.33,3000,3080,80,102.67,3080.0,15.74,79.36,504.05,23.31,-12.41,2575.95,mixed_edge
1-5,lane1_target_group_pair x target_outer_pressure_bucket,B-A | some_other_pressure,457,48,10.5,45700,46730,1030,102.25,973.54,6.7,79.3,1184.0,22.95,3.8,-210.46,mixed_edge
1-5,lane1_target_group_pair x other_a_count_bucket,A-B | 1,1204,75,6.23,120400,123070,2670,102.22,1640.93,6.7,79.3,1184.0,22.92,-0.47,456.93,mixed_edge
1-5,lane1_target_national_rank_pair x target_outer_pressure_bucket,4+-3 | high_other_pressure,863,48,5.56,86300,87920,1620,101.88,1831.67,6.7,79.3,1184.0,22.58,-1.14,647.67,mixed_edge
1-3,lane1_target_class_pair,B2-B1,211,21,9.95,21100,21490,390,101.85,1023.33,15.74,79.36,504.05,22.49,-5.79,519.28,mixed_edge
1-3,lane1_target_group_pair x other_a_count_bucket,A-B | 4,78,7,8.97,7800,7940,140,101.79,1134.29,15.74,79.36,504.05,22.43,-6.77,630.24,mixed_edge
1-3,other_group_pattern,A-B-B-A,816,107,13.11,81600,82890,1290,101.58,774.67,15.74,79.36,504.05,22.22,-2.63,270.62,mixed_edge
1-5,lane1_target_national_win_diff_bucket,target_plus_1.00+,2084,188,9.02,208400,211410,3010,101.44,1124.52,6.7,79.3,1184.0,22.14,2.32,-59.48,mixed_edge
1-5,lane1_target_national_rank_pair,4+-3,869,48,5.52,86900,87920,1020,101.17,1831.67,6.7,79.3,1184.0,21.87,-1.18,647.67,mixed_edge
1-5,target_lane x lane1_target_national_rank_pair,5 | 4+-3,869,48,5.52,86900,87920,1020,101.17,1831.67,6.7,79.3,1184.0,21.87,-1.18,647.67,mixed_edge
1-4,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,4+ | 1,242,33,13.64,24200,24410,210,100.87,739.7,10.1,74.54,737.82,26.33,3.54,1.88,mixed_edge
1-3,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.05_0.10 | target_faster_0.03_0.06,328,62,18.9,32800,33070,270,100.82,533.39,15.74,79.36,504.05,21.46,3.16,29.34,mixed_edge
1-6,lane1_target_exhibition_st_rank_pair,3-1,331,19,5.74,33100,33350,250,100.76,1755.26,3.47,62.6,1801.77,38.16,2.27,-46.51,mixed_edge
1-6,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,3 | 1,331,19,5.74,33100,33350,250,100.76,1755.26,3.47,62.6,1801.77,38.16,2.27,-46.51,mixed_edge
1-4,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.05_0.10 | near_equal,694,82,11.82,69400,69810,410,100.59,851.34,10.1,74.54,737.82,26.05,1.72,113.52,price_distortion
1-2,lane1_target_national_rank_pair x target_outer_pressure_bucket,3-2 | some_other_pressure,294,84,28.57,29400,29520,120,100.41,351.43,19.34,80.47,416.08,19.94,9.23,-64.65,mixed_edge
1-5,stadium_code,21,575,44,7.65,57500,57600,100,100.17,1309.09,6.7,79.3,1184.0,20.87,0.95,125.09,mixed_edge
1-5,stadium_code x target_lane,21 | 5,575,44,7.65,57500,57600,100,100.17,1309.09,6.7,79.3,1184.0,20.87,0.95,125.09,mixed_edge
1-5,stadium_code,06,668,52,7.78,66800,66860,60,100.09,1285.77,6.7,79.3,1184.0,20.79,1.08,101.77,mixed_edge
1-5,stadium_code x target_lane,06 | 5,668,52,7.78,66800,66860,60,100.09,1285.77,6.7,79.3,1184.0,20.79,1.08,101.77,mixed_edge
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best->0.06 | low_other_pressure,90,23,25.56,9000,9000,0,100.0,391.3,10.1,74.54,737.82,25.46,15.46,-346.52,probability_plus_price
1-2,lane1_target_class_pair,B2-A2,100,17,17.0,10000,9990,-10,99.9,587.65,19.34,80.47,416.08,19.43,-2.34,171.57,mixed_edge
1-2,lane1_target_start_gap_pair,<=0.03-best,805,206,25.59,80500,80210,-290,99.64,389.37,19.34,80.47,416.08,19.17,6.25,-26.71,mixed_edge
1-2,target_lane x lane1_target_start_gap_pair,2 | <=0.03-best,805,206,25.59,80500,80210,-290,99.64,389.37,19.34,80.47,416.08,19.17,6.25,-26.71,mixed_edge
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,<=0.03 | best,805,206,25.59,80500,80210,-290,99.64,389.37,19.34,80.47,416.08,19.17,6.25,-26.71,mixed_edge
1-5,lane1_target_national_rank_pair,4+-2,966,76,7.87,96600,96030,-570,99.41,1263.55,6.7,79.3,1184.0,20.11,1.17,79.55,mixed_edge
