combo,slice_family,slice_value,sample_races,hits,hit_rate_pct,stake_yen,return_yen,profit_yen,roi_pct,avg_hit_payout_yen,baseline_hit_rate_pct,baseline_roi_pct,baseline_avg_hit_payout_yen,roi_lift_pct,hit_rate_lift_pct,avg_payout_lift_yen,distortion_type
1-6,other_group_pattern,A-A-B-A,620,9,1.45,62000,34090,-27910,54.98,3787.78,4.05,73.3,1810.13,-18.32,-2.6,1977.65,mixed_edge
1-4,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.05_0.10 | target_faster_0.06+,568,42,7.39,56800,31180,-25620,54.89,742.38,10.14,74.17,731.46,-19.28,-2.75,10.92,mixed_edge
1-4,lane1_target_start_gap_pair,>0.06-<=0.03,921,68,7.38,92100,50540,-41560,54.88,743.24,10.14,74.17,731.46,-19.29,-2.76,11.78,mixed_edge
1-4,target_lane x lane1_target_start_gap_pair,4 | >0.06-<=0.03,921,68,7.38,92100,50540,-41560,54.88,743.24,10.14,74.17,731.46,-19.29,-2.76,11.78,mixed_edge
1-4,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,>0.06 | <=0.03,921,68,7.38,92100,50540,-41560,54.88,743.24,10.14,74.17,731.46,-19.29,-2.76,11.78,mixed_edge
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,>0.06-0.04-0.06 | high_other_pressure,617,17,2.76,61700,33780,-27920,54.75,1987.06,4.05,73.3,1810.13,-18.55,-1.29,176.93,mixed_edge
1-6,other_st_faster_than_target_count_bucket,3,3043,98,3.22,304300,166340,-137960,54.66,1697.35,4.05,73.3,1810.13,-18.64,-0.83,-112.78,mixed_edge
1-6,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,4+ | 3,3043,98,3.22,304300,166340,-137960,54.66,1697.35,4.05,73.3,1810.13,-18.64,-0.83,-112.78,mixed_edge
1-3,target_class_group x target_outer_pressure_bucket,B | low_other_pressure,112,22,19.64,11200,6100,-5100,54.46,277.27,15.86,79.54,501.69,-25.08,3.78,-224.42,mixed_edge
1-5,lane1_class,B2,418,16,3.83,41800,22680,-19120,54.26,1417.5,6.7,75.78,1131.51,-21.52,-2.87,285.99,mixed_edge
1-2,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.05_0.10 | target_faster_0.06+,282,30,10.64,28200,15300,-12900,54.26,510.0,18.61,79.76,428.68,-25.5,-7.97,81.32,mixed_edge
1-4,lane1_target_exhibition_st_rank_pair,3-4+,1306,101,7.73,130600,70250,-60350,53.79,695.54,10.14,74.17,731.46,-20.38,-2.41,-35.92,mixed_edge
1-4,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,3 | 4+,1306,101,7.73,130600,70250,-60350,53.79,695.54,10.14,74.17,731.46,-20.38,-2.41,-35.92,mixed_edge
1-5,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.10+ | lane1_faster_0.06+,774,34,4.39,77400,41630,-35770,53.79,1224.41,6.7,75.78,1131.51,-21.99,-2.31,92.9,mixed_edge
1-5,lane1_target_exhibition_st_rank_pair,4+-3,1168,63,5.39,116800,62740,-54060,53.72,995.87,6.7,75.78,1131.51,-22.06,-1.31,-135.64,mixed_edge
1-5,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,4+ | 3,1168,63,5.39,116800,62740,-54060,53.72,995.87,6.7,75.78,1131.51,-22.06,-1.31,-135.64,mixed_edge
1-4,target_start_exhibition_gap_bucket,>0.06,5242,393,7.5,524200,281160,-243040,53.64,715.42,10.14,74.17,731.46,-20.53,-2.64,-16.04,mixed_edge
1-4,target_lane x target_start_exhibition_gap_bucket,4 | >0.06,5242,393,7.5,524200,281160,-243040,53.64,715.42,10.14,74.17,731.46,-20.53,-2.64,-16.04,mixed_edge
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | low_other_pressure,50,5,10.0,5000,2680,-2320,53.6,536.0,6.7,75.78,1131.51,-22.18,3.3,-595.51,mixed_edge
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,>0.06-0.04-0.06 | high_other_pressure,688,45,6.54,68800,36800,-32000,53.49,817.78,10.14,74.17,731.46,-20.68,-3.6,86.32,mixed_edge
1-6,other_b2_count_bucket,2,305,14,4.59,30500,16250,-14250,53.28,1160.71,4.05,73.3,1810.13,-20.02,0.54,-649.42,mixed_edge
1-6,other_group_pattern,A-A-A-B,535,8,1.5,53500,28490,-25010,53.25,3561.25,4.05,73.3,1810.13,-20.05,-2.55,1751.12,mixed_edge
1-6,stadium_code,11,720,26,3.61,72000,38240,-33760,53.11,1470.77,4.05,73.3,1810.13,-20.19,-0.44,-339.36,mixed_edge
1-6,stadium_code x target_lane,11 | 6,720,26,3.61,72000,38240,-33760,53.11,1470.77,4.05,73.3,1810.13,-20.19,-0.44,-339.36,mixed_edge
1-2,other_st_faster_than_target_count_bucket,4,2829,315,11.13,282900,150230,-132670,53.1,476.92,18.61,79.76,428.68,-26.66,-7.48,48.24,mixed_edge
1-2,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,4+ | 4,2829,315,11.13,282900,150230,-132670,53.1,476.92,18.61,79.76,428.68,-26.66,-7.48,48.24,mixed_edge
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-<=0.03 | low_other_pressure,75,16,21.33,7500,3980,-3520,53.07,248.75,18.61,79.76,428.68,-26.69,2.72,-179.93,mixed_edge
1-4,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.05_0.10 | target_faster_0.03_0.06,212,16,7.55,21200,11240,-9960,53.02,702.5,10.14,74.17,731.46,-21.15,-2.59,-28.96,mixed_edge
