combo,slice_family,slice_value,sample_races,hits,hit_rate_pct,stake_yen,return_yen,profit_yen,roi_pct,avg_hit_payout_yen,baseline_hit_rate_pct,baseline_roi_pct,baseline_avg_hit_payout_yen,roi_lift_pct,hit_rate_lift_pct,avg_payout_lift_yen,distortion_type
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,568,56,9.86,56800,83270,26470,146.6,1486.96,6.42,77.85,1212.52,68.75,3.44,274.44,price_distortion
1-5,lane1_target_exhibition_st_rank_pair,2-1,290,37,12.76,29000,42330,13330,145.97,1144.05,6.42,77.85,1212.52,68.12,6.34,-68.47,probability_plus_price
1-5,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,2 | 1,290,37,12.76,29000,42330,13330,145.97,1144.05,6.42,77.85,1212.52,68.12,6.34,-68.47,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-<=0.03 | low_other_pressure,35,10,28.57,3500,5100,1600,145.71,510.0,18.16,79.77,439.16,65.94,10.41,70.84,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | low_other_pressure,43,9,20.93,4300,6260,1960,145.58,695.56,3.81,66.41,1742.37,79.17,17.12,-1046.81,probability_plus_price
1-2,grade_group,SG,72,22,30.56,7200,10380,3180,144.17,471.82,18.16,79.77,439.16,64.4,12.4,32.66,probability_plus_price
1-5,lane1_target_class_pair,B2-A2,61,3,4.92,6100,8510,2410,139.51,2836.67,6.42,77.85,1212.52,61.66,-1.5,1624.15,price_distortion
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | high_other_pressure,211,55,26.07,21100,29370,8270,139.19,534.0,15.57,77.83,499.83,61.36,10.5,34.17,probability_plus_price
1-6,lane1_target_exhibition_st_rank_pair,3-1,247,22,8.91,24700,34370,9670,139.15,1562.27,3.81,66.41,1742.37,72.74,5.1,-180.1,probability_plus_price
1-6,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,3 | 1,247,22,8.91,24700,34370,9670,139.15,1562.27,3.81,66.41,1742.37,72.74,5.1,-180.1,probability_plus_price
1-5,lane1_class,B2,291,15,5.15,29100,40330,11230,138.59,2688.67,6.42,77.85,1212.52,60.74,-1.27,1476.15,price_distortion
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | some_other_pressure,94,16,17.02,9400,12930,3530,137.55,808.12,6.42,77.85,1212.52,59.7,10.6,-404.4,probability_plus_price
1-4,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.05_0.10 | lane1_faster_0.06+,356,42,11.8,35600,48840,13240,137.19,1162.86,10.4,76.66,736.85,60.53,1.4,426.01,price_distortion
1-6,lane1_target_exhibition_st_rank_pair,1-3,385,33,8.57,38500,52150,13650,135.45,1580.3,3.81,66.41,1742.37,69.04,4.76,-162.07,mixed_edge
1-6,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 3,385,33,8.57,38500,52150,13650,135.45,1580.3,3.81,66.41,1742.37,69.04,4.76,-162.07,mixed_edge
1-6,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,3 | 0,197,13,6.6,19700,26550,6850,134.77,2042.31,3.81,66.41,1742.37,68.36,2.79,299.94,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best->0.06 | some_other_pressure,129,37,28.68,12900,17310,4410,134.19,467.84,18.16,79.77,439.16,54.42,10.52,28.68,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,267,97,36.33,26700,35770,9070,133.97,368.76,18.16,79.77,439.16,54.2,18.17,-70.4,probability_plus_price
1-5,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.05_0.10 | near_equal,346,30,8.67,34600,46350,11750,133.96,1545.0,6.42,77.85,1212.52,56.11,2.25,332.48,price_distortion
1-5,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.10+ | lane1_faster_0.03_0.06,78,12,15.38,7800,10340,2540,132.56,861.67,6.42,77.85,1212.52,54.71,8.96,-350.85,probability_plus_price
1-5,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.05_0.10 | target_faster_0.03_0.06,149,13,8.72,14900,19720,4820,132.35,1516.92,6.42,77.85,1212.52,54.5,2.3,304.4,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best->0.06 | low_other_pressure,95,10,10.53,9500,12520,3020,131.79,1252.0,3.81,66.41,1742.37,65.38,6.72,-490.37,probability_plus_price
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,147,38,25.85,14700,19190,4490,130.54,505.0,10.4,76.66,736.85,53.88,15.45,-231.85,probability_plus_price
1-6,lane1_target_group_pair x target_outer_pressure_bucket,B-B | some_other_pressure,98,7,7.14,9800,12790,2990,130.51,1827.14,3.81,66.41,1742.37,64.1,3.33,84.77,price_distortion
1-6,lane1_target_exhibition_st_rank_pair,2-3,202,14,6.93,20200,26330,6130,130.35,1880.71,3.81,66.41,1742.37,63.94,3.12,138.34,price_distortion
1-6,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,2 | 3,202,14,6.93,20200,26330,6130,130.35,1880.71,3.81,66.41,1742.37,63.94,3.12,138.34,price_distortion
1-3,lane1_target_exhibition_st_rank_pair,3-1,386,86,22.28,38600,50260,11660,130.21,584.42,15.57,77.83,499.83,52.38,6.71,84.59,price_distortion
1-3,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,3 | 1,386,86,22.28,38600,50260,11660,130.21,584.42,15.57,77.83,499.83,52.38,6.71,84.59,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-best | low_other_pressure,49,9,18.37,4900,6380,1480,130.2,708.89,3.81,66.41,1742.37,63.79,14.56,-1033.48,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-0.04-0.06 | high_other_pressure,413,30,7.26,41300,53720,12420,130.07,1790.67,6.42,77.85,1212.52,52.22,0.84,578.15,price_distortion
1-5,lane1_target_exhibition_st_rank_pair,3-2,357,32,8.96,35700,46360,10660,129.86,1448.75,6.42,77.85,1212.52,52.01,2.54,236.23,price_distortion
1-5,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,3 | 2,357,32,8.96,35700,46360,10660,129.86,1448.75,6.42,77.85,1212.52,52.01,2.54,236.23,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,434,27,6.22,43400,56310,12910,129.75,2085.56,3.81,66.41,1742.37,63.34,2.41,343.19,price_distortion
1-6,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,617,54,8.75,61700,80010,18310,129.68,1481.67,3.81,66.41,1742.37,63.27,4.94,-260.7,mixed_edge
1-3,lane1_target_group_pair x target_outer_pressure_bucket,B-B | low_other_pressure,30,11,36.67,3000,3890,890,129.67,353.64,15.57,77.83,499.83,51.84,21.1,-146.19,probability_plus_price
1-2,lane1_target_exhibition_st_rank_pair,1-2,1764,532,30.16,176400,227110,50710,128.75,426.9,18.16,79.77,439.16,48.98,12.0,-12.26,probability_plus_price
1-2,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,1764,532,30.16,176400,227110,50710,128.75,426.9,18.16,79.77,439.16,48.98,12.0,-12.26,probability_plus_price
1-2,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,1764,532,30.16,176400,227110,50710,128.75,426.9,18.16,79.77,439.16,48.98,12.0,-12.26,probability_plus_price
1-5,lane1_target_exhibition_st_rank_pair,1-2,356,50,14.04,35600,45810,10210,128.68,916.2,6.42,77.85,1212.52,50.83,7.62,-296.32,probability_plus_price
1-5,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,356,50,14.04,35600,45810,10210,128.68,916.2,6.42,77.85,1212.52,50.83,7.62,-296.32,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-<=0.03 | low_other_pressure,49,8,16.33,4900,6290,1390,128.37,786.25,3.81,66.41,1742.37,61.96,12.52,-956.12,probability_plus_price
1-6,other_group_pattern,B-A-A-A,397,10,2.52,39700,50650,10950,127.58,5065.0,3.81,66.41,1742.37,61.17,-1.29,3322.63,price_distortion
1-2,lane1_target_start_gap_pair,best-best,321,98,30.53,32100,40810,8710,127.13,416.43,18.16,79.77,439.16,47.36,12.37,-22.73,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | best-best,321,98,30.53,32100,40810,8710,127.13,416.43,18.16,79.77,439.16,47.36,12.37,-22.73,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | best,321,98,30.53,32100,40810,8710,127.13,416.43,18.16,79.77,439.16,47.36,12.37,-22.73,probability_plus_price
1-4,lane1_target_exhibition_st_rank_pair,1-2,536,110,20.52,53600,67880,14280,126.64,617.09,10.4,76.66,736.85,49.98,10.12,-119.76,probability_plus_price
1-4,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,536,110,20.52,53600,67880,14280,126.64,617.09,10.4,76.66,736.85,49.98,10.12,-119.76,probability_plus_price
1-5,lane1_target_start_gap_pair,best-<=0.03,741,75,10.12,74100,93580,19480,126.29,1247.73,6.42,77.85,1212.52,48.44,3.7,35.21,mixed_edge
1-5,target_lane x lane1_target_start_gap_pair,5 | best-<=0.03,741,75,10.12,74100,93580,19480,126.29,1247.73,6.42,77.85,1212.52,48.44,3.7,35.21,mixed_edge
1-5,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,741,75,10.12,74100,93580,19480,126.29,1247.73,6.42,77.85,1212.52,48.44,3.7,35.21,mixed_edge
1-6,lane1_target_start_gap_pair,best-<=0.03,556,43,7.73,55600,70080,14480,126.04,1629.77,3.81,66.41,1742.37,59.63,3.92,-112.6,mixed_edge
1-6,target_lane x lane1_target_start_gap_pair,6 | best-<=0.03,556,43,7.73,55600,70080,14480,126.04,1629.77,3.81,66.41,1742.37,59.63,3.92,-112.6,mixed_edge
1-6,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,556,43,7.73,55600,70080,14480,126.04,1629.77,3.81,66.41,1742.37,59.63,3.92,-112.6,mixed_edge
1-3,lane1_target_start_gap_pair,best-best,282,76,26.95,28200,35540,7340,126.03,467.63,15.57,77.83,499.83,48.2,11.38,-32.2,probability_plus_price
1-3,target_lane x lane1_target_start_gap_pair,3 | best-best,282,76,26.95,28200,35540,7340,126.03,467.63,15.57,77.83,499.83,48.2,11.38,-32.2,probability_plus_price
1-3,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | best,282,76,26.95,28200,35540,7340,126.03,467.63,15.57,77.83,499.83,48.2,11.38,-32.2,probability_plus_price
1-4,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,4+ | 1,373,66,17.69,37300,47000,9700,126.01,712.12,10.4,76.66,736.85,49.35,7.29,-24.73,probability_plus_price
1-3,lane1_target_exhibition_st_rank_pair,1-3,1396,343,24.57,139600,175850,36250,125.97,512.68,15.57,77.83,499.83,48.14,9.0,12.85,probability_plus_price
1-3,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 3,1396,343,24.57,139600,175850,36250,125.97,512.68,15.57,77.83,499.83,48.14,9.0,12.85,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,>0.06-best | low_other_pressure,71,8,11.27,7100,8930,1830,125.77,1116.25,3.81,66.41,1742.37,59.36,7.46,-626.12,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | high_other_pressure,925,204,22.05,92500,116070,23570,125.48,568.97,15.57,77.83,499.83,47.65,6.48,69.14,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-0.04-0.06 | low_other_pressure,41,15,36.59,4100,5140,1040,125.37,342.67,18.16,79.77,439.16,45.6,18.43,-96.49,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-<=0.03 | low_other_pressure,66,24,36.36,6600,8240,1640,124.85,343.33,18.16,79.77,439.16,45.08,18.2,-95.83,probability_plus_price
1-5,lane1_target_group_pair x other_a_count_bucket,B-A | 3,258,16,6.2,25800,32190,6390,124.77,2011.88,6.42,77.85,1212.52,46.92,-0.22,799.36,price_distortion
1-6,lane1_target_national_rank_pair x target_outer_pressure_bucket,2-3 | some_other_pressure,211,16,7.58,21100,26320,5220,124.74,1645.0,3.81,66.41,1742.37,58.33,3.77,-97.37,mixed_edge
1-5,other_group_pattern,B-B-A-A,538,37,6.88,53800,66750,12950,124.07,1804.05,6.42,77.85,1212.52,46.22,0.46,591.53,price_distortion
1-4,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.05_0.10 | lane1_faster_0.03_0.06,185,31,16.76,18500,22930,4430,123.95,739.68,10.4,76.66,736.85,47.29,6.36,2.83,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-<=0.03 | high_other_pressure,469,31,6.61,46900,57820,10920,123.28,1865.16,6.42,77.85,1212.52,45.43,0.19,652.64,price_distortion
1-3,lane1_target_start_gap_pair,best-0.04-0.06,1180,279,23.64,118000,145140,27140,123.0,520.22,15.57,77.83,499.83,45.17,8.07,20.39,probability_plus_price
1-3,target_lane x lane1_target_start_gap_pair,3 | best-0.04-0.06,1180,279,23.64,118000,145140,27140,123.0,520.22,15.57,77.83,499.83,45.17,8.07,20.39,probability_plus_price
1-3,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | 0.04-0.06,1180,279,23.64,118000,145140,27140,123.0,520.22,15.57,77.83,499.83,45.17,8.07,20.39,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | some_other_pressure,121,21,17.36,12100,14880,2780,122.98,708.57,6.42,77.85,1212.52,45.13,10.94,-503.95,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | high_other_pressure,232,64,27.59,23200,28490,5290,122.8,445.16,18.16,79.77,439.16,43.03,9.43,6.0,probability_plus_price
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | some_other_pressure,128,31,24.22,12800,15700,2900,122.66,506.45,10.4,76.66,736.85,46.0,13.82,-230.4,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-0.04-0.06 | some_other_pressure,107,35,32.71,10700,13040,2340,121.87,372.57,18.16,79.77,439.16,42.1,14.55,-66.59,probability_plus_price
1-5,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.10+ | target_faster_0.03_0.06,67,6,8.96,6700,8120,1420,121.19,1353.33,6.42,77.85,1212.52,43.34,2.54,140.81,price_distortion
1-6,lane1_target_group_pair x other_a_count_bucket,B-A | 1,463,38,8.21,46300,56090,9790,121.14,1476.05,3.81,66.41,1742.37,54.73,4.4,-266.32,mixed_edge
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,1084,261,24.08,108400,131110,22710,120.95,502.34,18.16,79.77,439.16,41.18,5.92,63.18,probability_plus_price
1-2,lane1_target_start_gap_pair,best-<=0.03,1467,400,27.27,146700,177200,30500,120.79,443.0,18.16,79.77,439.16,41.02,9.11,3.84,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | best-<=0.03,1467,400,27.27,146700,177200,30500,120.79,443.0,18.16,79.77,439.16,41.02,9.11,3.84,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,1467,400,27.27,146700,177200,30500,120.79,443.0,18.16,79.77,439.16,41.02,9.11,3.84,probability_plus_price
1-3,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,3 | 0,281,73,25.98,28100,33880,5780,120.57,464.11,15.57,77.83,499.83,42.74,10.41,-35.72,probability_plus_price
1-3,other_group_pattern,B-A-A-A,310,48,15.48,31000,36940,5940,119.16,769.58,15.57,77.83,499.83,41.33,-0.09,269.75,price_distortion
1-2,lane1_target_exhibition_st_rank_pair,1-3,909,215,23.65,90900,107530,16630,118.29,500.14,18.16,79.77,439.16,38.52,5.49,60.98,probability_plus_price
1-2,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 3,909,215,23.65,90900,107530,16630,118.29,500.14,18.16,79.77,439.16,38.52,5.49,60.98,probability_plus_price
1-3,lane1_target_exhibition_st_rank_pair,1-2,1027,279,27.17,102700,120780,18080,117.6,432.9,15.57,77.83,499.83,39.77,11.6,-66.93,probability_plus_price
1-3,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,1027,279,27.17,102700,120780,18080,117.6,432.9,15.57,77.83,499.83,39.77,11.6,-66.93,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | low_other_pressure,56,13,23.21,5600,6580,980,117.5,506.15,6.42,77.85,1212.52,39.65,16.79,-706.37,probability_plus_price
1-6,lane1_target_start_gap_pair,best-best,112,11,9.82,11200,13070,1870,116.7,1188.18,3.81,66.41,1742.37,50.29,6.01,-554.19,probability_plus_price
1-6,target_lane x lane1_target_start_gap_pair,6 | best-best,112,11,9.82,11200,13070,1870,116.7,1188.18,3.81,66.41,1742.37,50.29,6.01,-554.19,probability_plus_price
1-6,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | best,112,11,9.82,11200,13070,1870,116.7,1188.18,3.81,66.41,1742.37,50.29,6.01,-554.19,probability_plus_price
1-6,other_group_pattern,A-B-B-B,637,38,5.97,63700,74110,10410,116.34,1950.26,3.81,66.41,1742.37,49.93,2.16,207.89,price_distortion
1-5,lane1_target_start_gap_pair,0.04-0.06-0.04-0.06,511,39,7.63,51100,59440,8340,116.32,1524.1,6.42,77.85,1212.52,38.47,1.21,311.58,price_distortion
1-5,target_lane x lane1_target_start_gap_pair,5 | 0.04-0.06-0.04-0.06,511,39,7.63,51100,59440,8340,116.32,1524.1,6.42,77.85,1212.52,38.47,1.21,311.58,price_distortion
1-5,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,0.04-0.06 | 0.04-0.06,511,39,7.63,51100,59440,8340,116.32,1524.1,6.42,77.85,1212.52,38.47,1.21,311.58,price_distortion
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-<=0.03 | low_other_pressure,44,8,18.18,4400,5110,710,116.14,638.75,6.42,77.85,1212.52,38.29,11.76,-573.77,probability_plus_price
1-5,lane1_target_national_rank_pair x target_outer_pressure_bucket,2-1 | some_other_pressure,103,24,23.3,10300,11960,1660,116.12,498.33,6.42,77.85,1212.52,38.27,16.88,-714.19,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | high_other_pressure,401,37,9.23,40100,46560,6460,116.11,1258.38,6.42,77.85,1212.52,38.26,2.81,45.86,mixed_edge
1-5,lane1_target_start_gap_pair,<=0.03-best,533,58,10.88,53300,61820,8520,115.98,1065.86,6.42,77.85,1212.52,38.13,4.46,-146.66,mixed_edge
1-5,target_lane x lane1_target_start_gap_pair,5 | <=0.03-best,533,58,10.88,53300,61820,8520,115.98,1065.86,6.42,77.85,1212.52,38.13,4.46,-146.66,mixed_edge
1-5,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,<=0.03 | best,533,58,10.88,53300,61820,8520,115.98,1065.86,6.42,77.85,1212.52,38.13,4.46,-146.66,mixed_edge
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03->0.06 | low_other_pressure,43,6,13.95,4300,4960,660,115.35,826.67,3.81,66.41,1742.37,48.94,10.14,-915.7,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | high_other_pressure,86,7,8.14,8600,9900,1300,115.12,1414.29,3.81,66.41,1742.37,48.71,4.33,-328.08,mixed_edge
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | some_other_pressure,197,55,27.92,19700,22670,2970,115.08,412.18,15.57,77.83,499.83,37.25,12.35,-87.65,probability_plus_price
1-5,lane1_target_start_gap_pair,0.04-0.06-<=0.03,582,42,7.22,58200,66620,8420,114.47,1586.19,6.42,77.85,1212.52,36.62,0.8,373.67,price_distortion
1-5,target_lane x lane1_target_start_gap_pair,5 | 0.04-0.06-<=0.03,582,42,7.22,58200,66620,8420,114.47,1586.19,6.42,77.85,1212.52,36.62,0.8,373.67,price_distortion
1-5,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,0.04-0.06 | <=0.03,582,42,7.22,58200,66620,8420,114.47,1586.19,6.42,77.85,1212.52,36.62,0.8,373.67,price_distortion
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,205,69,33.66,20500,23370,2870,114.0,338.7,15.57,77.83,499.83,36.17,18.09,-161.13,probability_plus_price
1-6,target_class_group x target_outer_pressure_bucket,B | some_other_pressure,274,21,7.66,27400,31070,3670,113.39,1479.52,3.81,66.41,1742.37,46.98,3.85,-262.85,mixed_edge
