strategy,race_id,race_date,bet_amount,payout,profit,cumulative_profit,drawdown
125_four_stadium_x20,202505260301,2025-05-26,2000,0,-2000,-64000,64000
125_four_stadium_x20,202505280308,2025-05-28,2000,0,-2000,-66000,66000
125_four_stadium_x20,202505292107,2025-05-29,2000,0,-2000,-68000,68000
125_four_stadium_x20,202506031204,2025-06-03,2000,0,-2000,-70000,70000
125_four_stadium_x20,202506050302,2025-06-05,2000,0,-2000,-72000,72000
125_four_stadium_x20,202506051202,2025-06-05,2000,0,-2000,-74000,74000
125_four_stadium_x20,202506051203,2025-06-05,2000,0,-2000,-76000,76000
125_four_stadium_x20,202506081405,2025-06-08,2000,0,-2000,-78000,78000
125_four_stadium_x20,202506151201,2025-06-15,2000,0,-2000,-80000,80000
125_four_stadium_x20,202506160302,2025-06-16,2000,0,-2000,-82000,82000
125_four_stadium_x20,202506161204,2025-06-16,2000,0,-2000,-84000,84000
125_four_stadium_x20,202506161402,2025-06-16,2000,218000,216000,132000,0
125_four_stadium_x20,202506161409,2025-06-16,2000,0,-2000,130000,2000
125_four_stadium_x20,202506240307,2025-06-24,2000,0,-2000,128000,4000
125_four_stadium_x20,202506250303,2025-06-25,2000,0,-2000,126000,6000
125_four_stadium_x20,202506251201,2025-06-25,2000,0,-2000,124000,8000
125_four_stadium_x20,202506251209,2025-06-25,2000,0,-2000,122000,10000
125_four_stadium_x20,202506251210,2025-06-25,2000,0,-2000,120000,12000
125_four_stadium_x20,202506271209,2025-06-27,2000,0,-2000,118000,14000
125_four_stadium_x20,202506291203,2025-06-29,2000,0,-2000,116000,16000
125_four_stadium_x20,202506291204,2025-06-29,2000,0,-2000,114000,18000
125_four_stadium_x20,202506301204,2025-06-30,2000,0,-2000,112000,20000
125_four_stadium_x20,202507012107,2025-07-01,2000,0,-2000,110000,22000
125_four_stadium_x20,202507022107,2025-07-02,2000,0,-2000,108000,24000
125_four_stadium_x20,202507041207,2025-07-04,2000,0,-2000,106000,26000
125_four_stadium_x20,202507050301,2025-07-05,2000,42000,40000,146000,0
125_four_stadium_x20,202507050303,2025-07-05,2000,0,-2000,144000,2000
125_four_stadium_x20,202507051201,2025-07-05,2000,0,-2000,142000,4000
125_four_stadium_x20,202507060304,2025-07-06,2000,0,-2000,140000,6000
125_four_stadium_x20,202507061201,2025-07-06,2000,0,-2000,138000,8000
125_four_stadium_x20,202507080301,2025-07-08,2000,0,-2000,136000,10000
125_four_stadium_x20,202507080304,2025-07-08,2000,0,-2000,134000,12000
125_four_stadium_x20,202507081202,2025-07-08,2000,101200,99200,233200,0
125_four_stadium_x20,202507090306,2025-07-09,2000,0,-2000,231200,2000
125_four_stadium_x20,202507090307,2025-07-09,2000,0,-2000,229200,4000
125_four_stadium_x20,202507100301,2025-07-10,2000,0,-2000,227200,6000
125_four_stadium_x20,202507100303,2025-07-10,2000,0,-2000,225200,8000
125_four_stadium_x20,202507100306,2025-07-10,2000,0,-2000,223200,10000
125_four_stadium_x20,202507100307,2025-07-10,2000,0,-2000,221200,12000
125_four_stadium_x20,202507100309,2025-07-10,2000,0,-2000,219200,14000
125_four_stadium_x20,202507111201,2025-07-11,2000,0,-2000,217200,16000
125_four_stadium_x20,202507131204,2025-07-13,2000,0,-2000,215200,18000
125_four_stadium_x20,202507141201,2025-07-14,2000,0,-2000,213200,20000
125_four_stadium_x20,202507182107,2025-07-18,2000,0,-2000,211200,22000
125_four_stadium_x20,202507191407,2025-07-19,2000,0,-2000,209200,24000
125_four_stadium_x20,202507200302,2025-07-20,2000,0,-2000,207200,26000
125_four_stadium_x20,202507201405,2025-07-20,2000,0,-2000,205200,28000
125_four_stadium_x20,202507201408,2025-07-20,2000,0,-2000,203200,30000
125_four_stadium_x20,202507221405,2025-07-22,2000,0,-2000,201200,32000
125_four_stadium_x20,202507231405,2025-07-23,2000,16800,14800,216000,17200
125_four_stadium_x20,202507232107,2025-07-23,2000,0,-2000,214000,19200
125_four_stadium_x20,202507241406,2025-07-24,2000,0,-2000,212000,21200
125_four_stadium_x20,202507250301,2025-07-25,2000,0,-2000,210000,23200
125_four_stadium_x20,202507281402,2025-07-28,2000,0,-2000,208000,25200
125_four_stadium_x20,202507281405,2025-07-28,2000,0,-2000,206000,27200
125_four_stadium_x20,202507291203,2025-07-29,2000,0,-2000,204000,29200
125_four_stadium_x20,202507291405,2025-07-29,2000,0,-2000,202000,31200
125_four_stadium_x20,202508032107,2025-08-03,2000,0,-2000,200000,33200
125_four_stadium_x20,202508051409,2025-08-05,2000,0,-2000,198000,35200
125_four_stadium_x20,202508091406,2025-08-09,2000,0,-2000,196000,37200
125_four_stadium_x20,202508131402,2025-08-13,2000,0,-2000,194000,39200
125_four_stadium_x20,202508141408,2025-08-14,2000,0,-2000,192000,41200
125_four_stadium_x20,202508161402,2025-08-16,2000,0,-2000,190000,43200
125_four_stadium_x20,202508161403,2025-08-16,2000,0,-2000,188000,45200
125_four_stadium_x20,202508202107,2025-08-20,2000,0,-2000,186000,47200
125_four_stadium_x20,202508210302,2025-08-21,2000,0,-2000,184000,49200
125_four_stadium_x20,202508221201,2025-08-22,2000,0,-2000,182000,51200
125_four_stadium_x20,202508231407,2025-08-23,2000,0,-2000,180000,53200
125_four_stadium_x20,202508241403,2025-08-24,2000,0,-2000,178000,55200
125_four_stadium_x20,202508251402,2025-08-25,2000,0,-2000,176000,57200
125_four_stadium_x20,202509031408,2025-09-03,2000,0,-2000,174000,59200
125_four_stadium_x20,202509041203,2025-09-04,2000,0,-2000,172000,61200
125_four_stadium_x20,202509042108,2025-09-04,2000,113400,111400,283400,0
125_four_stadium_x20,202509140301,2025-09-14,2000,0,-2000,281400,2000
125_four_stadium_x20,202509160303,2025-09-16,2000,0,-2000,279400,4000
125_four_stadium_x20,202509180302,2025-09-18,2000,0,-2000,277400,6000
125_four_stadium_x20,202509202107,2025-09-20,2000,0,-2000,275400,8000
125_four_stadium_x20,202509222108,2025-09-22,2000,0,-2000,273400,10000
125_four_stadium_x20,202509230301,2025-09-23,2000,0,-2000,271400,12000
125_four_stadium_x20,202509230306,2025-09-23,2000,0,-2000,269400,14000
125_four_stadium_x20,202509271201,2025-09-27,2000,0,-2000,267400,16000
125_four_stadium_x20,202509271204,2025-09-27,2000,0,-2000,265400,18000
125_four_stadium_x20,202509280301,2025-09-28,2000,0,-2000,263400,20000
125_four_stadium_x20,202509281201,2025-09-28,2000,0,-2000,261400,22000
125_four_stadium_x20,202509281203,2025-09-28,2000,0,-2000,259400,24000
125_four_stadium_x20,202509290305,2025-09-29,2000,0,-2000,257400,26000
125_four_stadium_x20,202509300303,2025-09-30,2000,0,-2000,255400,28000
125_four_stadium_x20,202510020305,2025-10-02,2000,0,-2000,253400,30000
125_four_stadium_x20,202510020306,2025-10-02,2000,0,-2000,251400,32000
125_four_stadium_x20,202510021201,2025-10-02,2000,0,-2000,249400,34000
125_four_stadium_x20,202510041203,2025-10-04,2000,0,-2000,247400,36000
125_four_stadium_x20,202510060302,2025-10-06,2000,0,-2000,245400,38000
125_four_stadium_x20,202510061203,2025-10-06,2000,0,-2000,243400,40000
125_four_stadium_x20,202510071408,2025-10-07,2000,0,-2000,241400,42000
125_four_stadium_x20,202510080308,2025-10-08,2000,0,-2000,239400,44000
125_four_stadium_x20,202510091406,2025-10-09,2000,0,-2000,237400,46000
125_four_stadium_x20,202510101408,2025-10-10,2000,0,-2000,235400,48000
125_four_stadium_x20,202510102107,2025-10-10,2000,0,-2000,233400,50000
125_four_stadium_x20,202510112107,2025-10-11,2000,0,-2000,231400,52000
125_four_stadium_x20,202510121208,2025-10-12,2000,22600,20600,252000,31400
125_four_stadium_x20,202510161203,2025-10-16,2000,0,-2000,250000,33400
125_four_stadium_x20,202510171207,2025-10-17,2000,0,-2000,248000,35400
125_four_stadium_x20,202510171406,2025-10-17,2000,0,-2000,246000,37400
125_four_stadium_x20,202510181202,2025-10-18,2000,0,-2000,244000,39400
125_four_stadium_x20,202510241201,2025-10-24,2000,0,-2000,242000,41400
125_four_stadium_x20,202510241202,2025-10-24,2000,0,-2000,240000,43400
125_four_stadium_x20,202510260305,2025-10-26,2000,0,-2000,238000,45400
125_four_stadium_x20,202510261410,2025-10-26,2000,0,-2000,236000,47400
125_four_stadium_x20,202510271408,2025-10-27,2000,0,-2000,234000,49400
125_four_stadium_x20,202510272107,2025-10-27,2000,0,-2000,232000,51400
125_four_stadium_x20,202510300305,2025-10-30,2000,0,-2000,230000,53400
125_four_stadium_x20,202511021201,2025-11-02,2000,0,-2000,228000,55400
125_four_stadium_x20,202511022107,2025-11-02,2000,0,-2000,226000,57400
125_four_stadium_x20,202511031202,2025-11-03,2000,0,-2000,224000,59400
125_four_stadium_x20,202511042107,2025-11-04,2000,0,-2000,222000,61400
125_four_stadium_x20,202511052108,2025-11-05,2000,0,-2000,220000,63400
125_four_stadium_x20,202511070302,2025-11-07,2000,0,-2000,218000,65400
125_four_stadium_x20,202511092107,2025-11-09,2000,0,-2000,216000,67400
125_four_stadium_x20,202511100305,2025-11-10,2000,0,-2000,214000,69400
125_four_stadium_x20,202511120304,2025-11-12,2000,0,-2000,212000,71400
125_four_stadium_x20,202511141204,2025-11-14,2000,49800,47800,259800,23600
125_four_stadium_x20,202511151201,2025-11-15,2000,0,-2000,257800,25600
125_four_stadium_x20,202511180301,2025-11-18,2000,12000,10000,267800,15600
125_four_stadium_x20,202511191402,2025-11-19,2000,0,-2000,265800,17600
125_four_stadium_x20,202511192107,2025-11-19,2000,0,-2000,263800,19600
125_four_stadium_x20,202511211201,2025-11-21,2000,0,-2000,261800,21600
125_four_stadium_x20,202511222107,2025-11-22,2000,0,-2000,259800,23600
125_four_stadium_x20,202511230306,2025-11-23,2000,0,-2000,257800,25600
125_four_stadium_x20,202511231202,2025-11-23,2000,0,-2000,255800,27600
125_four_stadium_x20,202511231207,2025-11-23,2000,0,-2000,253800,29600
125_four_stadium_x20,202511240306,2025-11-24,2000,0,-2000,251800,31600
125_four_stadium_x20,202511241402,2025-11-24,2000,0,-2000,249800,33600
125_four_stadium_x20,202511261406,2025-11-26,2000,0,-2000,247800,35600
125_four_stadium_x20,202511281201,2025-11-28,2000,0,-2000,245800,37600
125_four_stadium_x20,202511301203,2025-11-30,2000,0,-2000,243800,39600
125_four_stadium_x20,202512011201,2025-12-01,2000,42800,40800,284600,0
125_four_stadium_x20,202512011406,2025-12-01,2000,0,-2000,282600,2000
125_four_stadium_x20,202512021406,2025-12-02,2000,0,-2000,280600,4000
125_four_stadium_x20,202512021410,2025-12-02,2000,0,-2000,278600,6000
125_four_stadium_x20,202512031201,2025-12-03,2000,0,-2000,276600,8000
125_four_stadium_x20,202512031407,2025-12-03,2000,0,-2000,274600,10000
125_four_stadium_x20,202512080301,2025-12-08,2000,0,-2000,272600,12000
125_four_stadium_x20,202512080304,2025-12-08,2000,0,-2000,270600,14000
125_four_stadium_x20,202512080306,2025-12-08,2000,0,-2000,268600,16000
125_four_stadium_x20,202512090304,2025-12-09,2000,0,-2000,266600,18000
125_four_stadium_x20,202512100308,2025-12-10,2000,0,-2000,264600,20000
125_four_stadium_x20,202512102107,2025-12-10,2000,0,-2000,262600,22000
125_four_stadium_x20,202512110302,2025-12-11,2000,0,-2000,260600,24000
125_four_stadium_x20,202512110305,2025-12-11,2000,0,-2000,258600,26000
125_four_stadium_x20,202512111408,2025-12-11,2000,0,-2000,256600,28000
125_four_stadium_x20,202512121401,2025-12-12,2000,0,-2000,254600,30000
125_four_stadium_x20,202512130308,2025-12-13,2000,0,-2000,252600,32000
125_four_stadium_x20,202512132107,2025-12-13,2000,0,-2000,250600,34000
125_four_stadium_x20,202512140302,2025-12-14,2000,0,-2000,248600,36000
125_four_stadium_x20,202512271209,2025-12-27,2000,118600,116600,365200,0
125_four_stadium_x20,202512280305,2025-12-28,2000,0,-2000,363200,2000
125_four_stadium_x20,202512312107,2025-12-31,2000,0,-2000,361200,4000
125_four_stadium_x20,202601011407,2026-01-01,2000,0,-2000,359200,6000
125_four_stadium_x20,202601021206,2026-01-02,2000,0,-2000,357200,8000
125_four_stadium_x20,202601022106,2026-01-02,2000,0,-2000,355200,10000
125_four_stadium_x20,202601031405,2026-01-03,2000,0,-2000,353200,12000
125_four_stadium_x20,202601051408,2026-01-05,2000,0,-2000,351200,14000
125_four_stadium_x20,202601071206,2026-01-07,2000,0,-2000,349200,16000
125_four_stadium_x20,202601121201,2026-01-12,2000,0,-2000,347200,18000
125_four_stadium_x20,202601121207,2026-01-12,2000,0,-2000,345200,20000
125_four_stadium_x20,202601121409,2026-01-12,2000,0,-2000,343200,22000
125_four_stadium_x20,202601131203,2026-01-13,2000,169400,167400,510600,0
125_four_stadium_x20,202601150301,2026-01-15,2000,0,-2000,508600,2000
125_four_stadium_x20,202601171406,2026-01-17,2000,0,-2000,506600,4000
125_four_stadium_x20,202601171409,2026-01-17,2000,0,-2000,504600,6000
125_four_stadium_x20,202601231408,2026-01-23,2000,0,-2000,502600,8000
125_four_stadium_x20,202601240302,2026-01-24,2000,0,-2000,500600,10000
125_four_stadium_x20,202601240306,2026-01-24,2000,0,-2000,498600,12000
125_four_stadium_x20,202601270308,2026-01-27,2000,0,-2000,496600,14000
125_four_stadium_x20,202601271201,2026-01-27,2000,0,-2000,494600,16000
125_four_stadium_x20,202601291204,2026-01-29,2000,0,-2000,492600,18000
125_four_stadium_x20,202601302107,2026-01-30,2000,0,-2000,490600,20000
125_four_stadium_x20,202602011202,2026-02-01,2000,0,-2000,488600,22000
125_four_stadium_x20,202602030301,2026-02-03,2000,23600,21600,510200,400
125_four_stadium_x20,202602080304,2026-02-08,2000,0,-2000,508200,2400
125_four_stadium_x20,202602090302,2026-02-09,2000,0,-2000,506200,4400
125_four_stadium_x20,202602100303,2026-02-10,2000,0,-2000,504200,6400
125_four_stadium_x20,202602112107,2026-02-11,2000,0,-2000,502200,8400
125_four_stadium_x20,202602120302,2026-02-12,2000,0,-2000,500200,10400
125_four_stadium_x20,202602152110,2026-02-15,2000,0,-2000,498200,12400
125_four_stadium_x20,202602162107,2026-02-16,2000,0,-2000,496200,14400
125_four_stadium_x20,202602231201,2026-02-23,2000,0,-2000,494200,16400
125_four_stadium_x20,202602232107,2026-02-23,2000,0,-2000,492200,18400
125_four_stadium_x20,202602252107,2026-02-25,2000,0,-2000,490200,20400
125_four_stadium_x20,202602281207,2026-02-28,2000,0,-2000,488200,22400
125_four_stadium_x20,202603062107,2026-03-06,2000,0,-2000,486200,24400
125_four_stadium_x20,202603070306,2026-03-07,2000,69000,67000,553200,0
125_four_stadium_x20,202603070307,2026-03-07,2000,0,-2000,551200,2000
