strategy,race_id,race_date,bet_amount,payout,profit,cumulative_profit,drawdown
C2_plus_125_x20,202602162107,2026-02-16,2000,0,-2000,1181720,12000
C2_plus_125_x20,202602170408,2026-02-17,4000,15360,11360,1193080,640
C2_plus_125_x20,202602170411,2026-02-17,4000,0,-4000,1189080,4640
C2_plus_125_x20,202602171903,2026-02-17,4000,2350,-1650,1187430,6290
C2_plus_125_x20,202602181908,2026-02-18,4000,0,-4000,1183430,10290
C2_plus_125_x20,202602181910,2026-02-18,4000,5440,1440,1184870,8850
C2_plus_125_x20,202602191903,2026-02-19,4000,11000,7000,1191870,1850
C2_plus_125_x20,202602202208,2026-02-20,4000,5110,1110,1192980,740
C2_plus_125_x20,202602222204,2026-02-22,4000,27920,23920,1216900,0
C2_plus_125_x20,202602230709,2026-02-23,4000,0,-4000,1212900,4000
C2_plus_125_x20,202602231201,2026-02-23,2000,0,-2000,1210900,6000
C2_plus_125_x20,202602232107,2026-02-23,2000,0,-2000,1208900,8000
C2_plus_125_x20,202602241406,2026-02-24,4000,0,-4000,1204900,12000
C2_plus_125_x20,202602251406,2026-02-25,4000,0,-4000,1200900,16000
C2_plus_125_x20,202602252107,2026-02-25,2000,0,-2000,1198900,18000
C2_plus_125_x20,202602261408,2026-02-26,4000,0,-4000,1194900,22000
C2_plus_125_x20,202602271401,2026-02-27,4000,0,-4000,1190900,26000
C2_plus_125_x20,202602281207,2026-02-28,2000,0,-2000,1188900,28000
C2_plus_125_x20,202603031104,2026-03-03,4000,0,-4000,1184900,32000
C2_plus_125_x20,202603062107,2026-03-06,2000,0,-2000,1182900,34000
C2_plus_125_x20,202603070306,2026-03-07,2000,69000,67000,1249900,0
C2_plus_125_x20,202603070307,2026-03-07,2000,0,-2000,1247900,2000
C2_plus_125_x20,202603071106,2026-03-07,4000,0,-4000,1243900,6000
C2_plus_125_x20,202603081104,2026-03-08,4000,55260,51260,1295160,0
C2_plus_125_x20,202603081105,2026-03-08,4000,0,-4000,1291160,4000
C2_plus_125_x20,202603091312,2026-03-09,4000,0,-4000,1287160,8000
