race_id,race_date,stadium_code,race_no,exacta_combo_norm,exacta_payout,logic_id,combo,is_hit,return_yen
202601120106,2026-01-12,01,6,1-2,320,L04,1-3,0,0
202601120201,2026-01-12,02,1,4-2,2620,L07,1-2,0,0
202601120206,2026-01-12,02,6,2-5,650,L07,1-2,0,0
202601120207,2026-01-12,02,7,1-2,230,L02,1-2,1,230
202601120209,2026-01-12,02,9,1-3,370,L10,1-3,1,370
202601120210,2026-01-12,02,10,1-4,1940,L10,1-3,0,0
202601120211,2026-01-12,02,11,1-4,740,L06,1-2,0,0
202601120211,2026-01-12,02,11,1-4,740,L04,1-3,0,0
202601120302,2026-01-12,03,2,1-2,550,L08,1-2,1,550
202601120304,2026-01-12,03,4,3-2,1840,L08,1-2,0,0
202601120305,2026-01-12,03,5,1-3,1340,L06,1-2,0,0
202601120309,2026-01-12,03,9,1-2,360,L07,1-2,1,360
202601120310,2026-01-12,03,10,1-4,720,L03,1-3,0,0
202601120312,2026-01-12,03,12,1-2,310,L02,1-2,1,310
202601120312,2026-01-12,03,12,1-2,310,L01,1-3,0,0
202601120502,2026-01-12,05,2,1-6,300,L04,1-3,0,0
202601120503,2026-01-12,05,3,2-1,820,L02,1-2,0,0
202601120503,2026-01-12,05,3,2-1,820,L01,1-3,0,0
202601120507,2026-01-12,05,7,1-2,490,L02,1-2,1,490
202601120507,2026-01-12,05,7,1-2,490,L03,1-3,0,0
202601120509,2026-01-12,05,9,1-3,380,L02,1-2,0,0
202601120509,2026-01-12,05,9,1-3,380,L01,1-3,1,380
202601120510,2026-01-12,05,10,1-2,310,L06,1-2,1,310
202601120511,2026-01-12,05,11,2-1,1880,L02,1-2,0,0
202601120511,2026-01-12,05,11,2-1,1880,L03,1-3,0,0
202601120601,2026-01-12,06,1,5-4,2210,L03,1-3,0,0
202601120602,2026-01-12,06,2,1-4,240,L02,1-2,0,0
202601120602,2026-01-12,06,2,1-4,240,L03,1-3,0,0
202601120603,2026-01-12,06,3,2-3,1120,L06,1-2,0,0
202601120603,2026-01-12,06,3,2-3,1120,L04,1-3,0,0
202601120604,2026-01-12,06,4,1-3,550,L04,1-3,1,550
202601120605,2026-01-12,06,5,1-2,260,L06,1-2,1,260
202601120605,2026-01-12,06,5,1-2,260,L01,1-3,0,0
202601120606,2026-01-12,06,6,5-1,5060,L08,1-2,0,0
202601120607,2026-01-12,06,7,2-1,400,L06,1-2,0,0
202601120607,2026-01-12,06,7,2-1,400,L04,1-3,0,0
202601120608,2026-01-12,06,8,1-3,360,L06,1-2,0,0
202601120608,2026-01-12,06,8,1-3,360,L01,1-3,1,360
202601120609,2026-01-12,06,9,1-2,400,L04,1-3,0,0
202601120611,2026-01-12,06,11,1-5,1580,L02,1-2,0,0
202601120611,2026-01-12,06,11,1-5,1580,L01,1-3,0,0
202601120612,2026-01-12,06,12,6-2,15730,L06,1-2,0,0
202601120903,2026-01-12,09,3,1-3,420,L02,1-2,0,0
202601120903,2026-01-12,09,3,1-3,420,L03,1-3,1,420
202601120905,2026-01-12,09,5,1-3,260,L07,1-2,0,0
202601120909,2026-01-12,09,9,6-1,6090,L02,1-2,0,0
202601120909,2026-01-12,09,9,6-1,6090,L01,1-3,0,0
202601120911,2026-01-12,09,11,1-2,460,L06,1-2,1,460
202601120911,2026-01-12,09,11,1-2,460,L01,1-3,0,0
202601121202,2026-01-12,12,2,4-5,4330,L07,1-2,0,0
202601121206,2026-01-12,12,6,1-2,410,L05,1-3,0,0
202601121208,2026-01-12,12,8,4-1,850,L01,1-3,0,0
202601121209,2026-01-12,12,9,3-4,900,L07,1-2,0,0
202601121209,2026-01-12,12,9,3-4,900,L10,1-3,0,0
202601121210,2026-01-12,12,10,1-3,630,L10,1-3,1,630
202601121211,2026-01-12,12,11,1-5,420,L08,1-2,0,0
202601121301,2026-01-12,13,1,1-2,680,L07,1-2,1,680
202601121303,2026-01-12,13,3,1-6,1310,L08,1-2,0,0
202601121305,2026-01-12,13,5,1-6,1360,L06,1-2,0,0
202601121306,2026-01-12,13,6,1-5,1760,L02,1-2,0,0
202601121306,2026-01-12,13,6,1-5,1760,L03,1-3,0,0
202601121401,2026-01-12,14,1,1-3,210,L07,1-2,0,0
202601121404,2026-01-12,14,4,1-4,250,L10,1-3,0,0
202601121405,2026-01-12,14,5,1-2,350,L02,1-2,1,350
202601121405,2026-01-12,14,5,1-2,350,L03,1-3,0,0
202601121406,2026-01-12,14,6,2-3,280,L07,1-2,0,0
202601121409,2026-01-12,14,9,1-3,2940,L01,1-3,1,2940
202601121412,2026-01-12,14,12,1-3,560,L10,1-3,1,560
202601121501,2026-01-12,15,1,2-1,990,L02,1-2,0,0
202601121501,2026-01-12,15,1,2-1,990,L03,1-3,0,0
202601121506,2026-01-12,15,6,3-2,3630,L10,1-3,0,0
202601121507,2026-01-12,15,7,1-2,1210,L03,1-3,0,0
202601121508,2026-01-12,15,8,1-2,340,L02,1-2,1,340
202601121508,2026-01-12,15,8,1-2,340,L03,1-3,0,0
202601121701,2026-01-12,17,1,1-3,180,L05,1-3,1,180
202601121704,2026-01-12,17,4,1-3,290,L08,1-2,0,0
202601121705,2026-01-12,17,5,1-2,270,L02,1-2,1,270
202601121705,2026-01-12,17,5,1-2,270,L01,1-3,0,0
202601121706,2026-01-12,17,6,1-2,270,L10,1-3,0,0
202601121707,2026-01-12,17,7,1-2,1100,L06,1-2,1,1100
202601121707,2026-01-12,17,7,1-2,1100,L04,1-3,0,0
202601121709,2026-01-12,17,9,2-3,1060,L02,1-2,0,0
202601121709,2026-01-12,17,9,2-3,1060,L01,1-3,0,0
202601121710,2026-01-12,17,10,1-2,210,L06,1-2,1,210
202601121710,2026-01-12,17,10,1-2,210,L04,1-3,0,0
202601121712,2026-01-12,17,12,1-2,180,L02,1-2,1,180
202601121801,2026-01-12,18,1,1-2,220,L08,1-2,1,220
202601121803,2026-01-12,18,3,1-5,640,L01,1-3,0,0
202601121805,2026-01-12,18,5,1-5,300,L06,1-2,0,0
202601121805,2026-01-12,18,5,1-5,300,L01,1-3,0,0
202601121810,2026-01-12,18,10,1-3,200,L01,1-3,1,200
202601121812,2026-01-12,18,12,1-2,250,L03,1-3,0,0
202601121902,2026-01-12,19,2,5-6,1130,L07,1-2,0,0
202601121903,2026-01-12,19,3,2-5,740,L07,1-2,0,0
202601121904,2026-01-12,19,4,1-2,260,L08,1-2,1,260
202601121906,2026-01-12,19,6,2-1,1180,L10,1-3,0,0
202601121907,2026-01-12,19,7,1-5,3360,L06,1-2,0,0
202601121908,2026-01-12,19,8,2-1,940,L06,1-2,0,0
202601121908,2026-01-12,19,8,2-1,940,L01,1-3,0,0
202601121909,2026-01-12,19,9,1-4,1750,L07,1-2,0,0
202601121911,2026-01-12,19,11,2-4,1090,L07,1-2,0,0
202601122001,2026-01-12,20,1,4-1,4000,L02,1-2,0,0
202601122001,2026-01-12,20,1,4-1,4000,L03,1-3,0,0
202601122005,2026-01-12,20,5,1-4,230,L07,1-2,0,0
202601122005,2026-01-12,20,5,1-4,230,L10,1-3,0,0
202601122006,2026-01-12,20,6,1-2,330,L02,1-2,1,330
202601122007,2026-01-12,20,7,1-6,210,L06,1-2,0,0
202601122007,2026-01-12,20,7,1-6,210,L04,1-3,0,0
202601122008,2026-01-12,20,8,1-5,420,L02,1-2,0,0
202601122008,2026-01-12,20,8,1-5,420,L01,1-3,0,0
202601122009,2026-01-12,20,9,1-3,500,L02,1-2,0,0
202601122009,2026-01-12,20,9,1-3,500,L03,1-3,1,500
202601122011,2026-01-12,20,11,1-3,210,L06,1-2,0,0
202601122011,2026-01-12,20,11,1-3,210,L04,1-3,1,210
202601122012,2026-01-12,20,12,1-3,390,L08,1-2,0,0
202601122102,2026-01-12,21,2,1-5,1040,L02,1-2,0,0
202601122105,2026-01-12,21,5,1-2,600,L06,1-2,1,600
202601122105,2026-01-12,21,5,1-2,600,L04,1-3,0,0
202601122106,2026-01-12,21,6,1-6,1180,L01,1-3,0,0
202601122108,2026-01-12,21,8,1-4,590,L02,1-2,0,0
202601122108,2026-01-12,21,8,1-4,590,L03,1-3,0,0
202601122109,2026-01-12,21,9,1-5,860,L08,1-2,0,0
202601122112,2026-01-12,21,12,1-3,620,L02,1-2,0,0
202601122112,2026-01-12,21,12,1-3,620,L01,1-3,1,620
202601130106,2026-01-13,01,6,1-2,250,L08,1-2,1,250
202601130110,2026-01-13,01,10,3-2,1650,L02,1-2,0,0
202601130110,2026-01-13,01,10,3-2,1650,L01,1-3,0,0
202601130112,2026-01-13,01,12,2-4,3250,L07,1-2,0,0
202601130202,2026-01-13,02,2,5-1,780,L07,1-2,0,0
202601130203,2026-01-13,02,3,1-6,800,L10,1-3,0,0
202601130207,2026-01-13,02,7,5-1,2400,L07,1-2,0,0
202601130208,2026-01-13,02,8,2-1,370,L08,1-2,0,0
202601130211,2026-01-13,02,11,1-2,1060,L08,1-2,1,1060
202601130212,2026-01-13,02,12,5-3,15890,L02,1-2,0,0
202601130212,2026-01-13,02,12,5-3,15890,L01,1-3,0,0
202601130501,2026-01-13,05,1,1-3,870,L04,1-3,1,870
202601130503,2026-01-13,05,3,2-5,510,L07,1-2,0,0
202601130506,2026-01-13,05,6,1-4,380,L06,1-2,0,0
202601130511,2026-01-13,05,11,1-3,470,L10,1-3,1,470
202601130903,2026-01-13,09,3,1-4,650,L10,1-3,0,0
202601130904,2026-01-13,09,4,1-5,2490,L07,1-2,0,0
202601130905,2026-01-13,09,5,1-2,150,L02,1-2,1,150
202601130905,2026-01-13,09,5,1-2,150,L01,1-3,0,0
202601130906,2026-01-13,09,6,1-3,410,L07,1-2,0,0
202601130907,2026-01-13,09,7,1-4,400,L08,1-2,0,0
202601130911,2026-01-13,09,11,1-4,1230,L06,1-2,0,0
202601130912,2026-01-13,09,12,4-2,4210,L04,1-3,0,0
202601131208,2026-01-13,12,8,1-6,1900,L07,1-2,0,0
202601131211,2026-01-13,12,11,5-1,1230,L07,1-2,0,0
202601131302,2026-01-13,13,2,1-2,420,L02,1-2,1,420
202601131303,2026-01-13,13,3,3-5,660,L06,1-2,0,0
202601131303,2026-01-13,13,3,3-5,660,L04,1-3,0,0
202601131304,2026-01-13,13,4,1-5,3110,L02,1-2,0,0
202601131304,2026-01-13,13,4,1-5,3110,L03,1-3,0,0
202601131307,2026-01-13,13,7,1-2,200,L06,1-2,1,200
202601131309,2026-01-13,13,9,1-2,440,L07,1-2,1,440
202601131311,2026-01-13,13,11,1-2,210,L07,1-2,1,210
202601131401,2026-01-13,14,1,1-4,220,L02,1-2,0,0
202601131401,2026-01-13,14,1,1-4,220,L01,1-3,0,0
202601131406,2026-01-13,14,6,2-1,1430,L08,1-2,0,0
202601131411,2026-01-13,14,11,6-4,17460,L08,1-2,0,0
202601131412,2026-01-13,14,12,3-2,2090,L07,1-2,0,0
202601131505,2026-01-13,15,5,1-2,310,L01,1-3,0,0
202601131702,2026-01-13,17,2,1-6,1530,L07,1-2,0,0
202601131706,2026-01-13,17,6,1-3,210,L02,1-2,0,0
202601131706,2026-01-13,17,6,1-3,210,L03,1-3,1,210
202601131708,2026-01-13,17,8,1-2,480,L08,1-2,1,480
202601131712,2026-01-13,17,12,1-2,220,L06,1-2,1,220
202601131712,2026-01-13,17,12,1-2,220,L04,1-3,0,0
202601131801,2026-01-13,18,1,1-2,270,L02,1-2,1,270
202601131801,2026-01-13,18,1,1-2,270,L03,1-3,0,0
202601131802,2026-01-13,18,2,3-1,920,L06,1-2,0,0
202601131802,2026-01-13,18,2,3-1,920,L04,1-3,0,0
202601131803,2026-01-13,18,3,1-3,670,L02,1-2,0,0
202601131803,2026-01-13,18,3,1-3,670,L01,1-3,1,670
202601131805,2026-01-13,18,5,1-4,260,L10,1-3,0,0
202601131806,2026-01-13,18,6,1-2,250,L06,1-2,1,250
202601131807,2026-01-13,18,7,1-3,270,L02,1-2,0,0
202601131807,2026-01-13,18,7,1-3,270,L01,1-3,1,270
202601131809,2026-01-13,18,9,1-2,410,L04,1-3,0,0
202601131810,2026-01-13,18,10,3-2,4000,L06,1-2,0,0
202601131810,2026-01-13,18,10,3-2,4000,L01,1-3,0,0
202601131901,2026-01-13,19,1,1-6,1040,L06,1-2,0,0
202601131902,2026-01-13,19,2,1-3,390,L06,1-2,0,0
202601131902,2026-01-13,19,2,1-3,390,L04,1-3,1,390
202601131904,2026-01-13,19,4,1-4,950,L06,1-2,0,0
202601131904,2026-01-13,19,4,1-4,950,L04,1-3,0,0
202601131906,2026-01-13,19,6,2-3,360,L02,1-2,0,0
202601131906,2026-01-13,19,6,2-3,360,L01,1-3,0,0
202601131909,2026-01-13,19,9,2-1,630,L08,1-2,0,0
202601132002,2026-01-13,20,2,1-2,280,L02,1-2,1,280
202601132004,2026-01-13,20,4,1-6,1190,L02,1-2,0,0
202601132004,2026-01-13,20,4,1-6,1190,L01,1-3,0,0
202601132011,2026-01-13,20,11,1-2,300,L02,1-2,1,300
202601132011,2026-01-13,20,11,1-2,300,L03,1-3,0,0
202601132102,2026-01-13,21,2,3-2,4760,L10,1-3,0,0
202601132103,2026-01-13,21,3,1-2,530,L08,1-2,1,530
202601132106,2026-01-13,21,6,1-4,500,L06,1-2,0,0
202601132106,2026-01-13,21,6,1-4,500,L04,1-3,0,0
202601132108,2026-01-13,21,8,3-2,1740,L08,1-2,0,0
202601132109,2026-01-13,21,9,1-2,360,L06,1-2,1,360
202601132109,2026-01-13,21,9,1-2,360,L04,1-3,0,0
202601132110,2026-01-13,21,10,1-3,330,L03,1-3,1,330
202601132112,2026-01-13,21,12,1-2,360,L01,1-3,0,0
202601140101,2026-01-14,01,1,1-3,330,L10,1-3,1,330
202601140102,2026-01-14,01,2,2-3,1160,L07,1-2,0,0
202601140103,2026-01-14,01,3,1-4,450,L02,1-2,0,0
202601140103,2026-01-14,01,3,1-4,450,L03,1-3,0,0
202601140104,2026-01-14,01,4,1-3,960,L07,1-2,0,0
202601140104,2026-01-14,01,4,1-3,960,L10,1-3,1,960
202601140105,2026-01-14,01,5,5-6,560,L03,1-3,0,0
202601140106,2026-01-14,01,6,1-2,620,L06,1-2,1,620
202601140107,2026-01-14,01,7,1-3,260,L02,1-2,0,0
202601140107,2026-01-14,01,7,1-3,260,L01,1-3,1,260
202601140109,2026-01-14,01,9,1-6,1200,L06,1-2,0,0
202601140109,2026-01-14,01,9,1-6,1200,L04,1-3,0,0
202601140110,2026-01-14,01,10,2-3,1860,L06,1-2,0,0
202601140110,2026-01-14,01,10,2-3,1860,L04,1-3,0,0
202601140112,2026-01-14,01,12,1-4,280,L06,1-2,0,0
202601140202,2026-01-14,02,2,4-2,1510,L08,1-2,0,0
202601140209,2026-01-14,02,9,1-2,380,L02,1-2,1,380
202601140209,2026-01-14,02,9,1-2,380,L03,1-3,0,0
202601140210,2026-01-14,02,10,1-3,580,L06,1-2,0,0
202601140302,2026-01-14,03,2,1-2,490,L02,1-2,1,490
202601140302,2026-01-14,03,2,1-2,490,L03,1-3,0,0
202601140307,2026-01-14,03,7,5-1,5640,L04,1-3,0,0
202601140402,2026-01-14,04,2,1-2,910,L08,1-2,1,910
202601140405,2026-01-14,04,5,1-2,230,L01,1-3,0,0
202601140406,2026-01-14,04,6,1-6,7570,L02,1-2,0,0
202601140406,2026-01-14,04,6,1-6,7570,L01,1-3,0,0
202601140407,2026-01-14,04,7,3-2,1930,L10,1-3,0,0
202601140503,2026-01-14,05,3,1-4,290,L06,1-2,0,0
202601140503,2026-01-14,05,3,1-4,290,L01,1-3,0,0
202601140506,2026-01-14,05,6,1-3,1230,L04,1-3,1,1230
202601140508,2026-01-14,05,8,1-4,600,L10,1-3,0,0
202601140704,2026-01-14,07,4,4-5,6150,L02,1-2,0,0
202601140705,2026-01-14,07,5,6-1,1620,L08,1-2,0,0
202601140706,2026-01-14,07,6,2-1,590,L07,1-2,0,0
202601140710,2026-01-14,07,10,1-2,310,L07,1-2,1,310
202601141201,2026-01-14,12,1,4-2,1240,L07,1-2,0,0
202601141205,2026-01-14,12,5,4-1,3900,L02,1-2,0,0
202601141205,2026-01-14,12,5,4-1,3900,L01,1-3,0,0
202601141207,2026-01-14,12,7,6-2,1950,L07,1-2,0,0
202601141207,2026-01-14,12,7,6-2,1950,L10,1-3,0,0
202601141209,2026-01-14,12,9,1-2,210,L02,1-2,1,210
202601141209,2026-01-14,12,9,1-2,210,L03,1-3,0,0
202601141210,2026-01-14,12,10,1-2,330,L07,1-2,1,330
202601141211,2026-01-14,12,11,1-2,270,L06,1-2,1,270
202601141211,2026-01-14,12,11,1-2,270,L04,1-3,0,0
202601141303,2026-01-14,13,3,5-2,2850,L07,1-2,0,0
202601141306,2026-01-14,13,6,1-3,420,L04,1-3,1,420
202601141308,2026-01-14,13,8,3-1,310,L10,1-3,0,0
202601141309,2026-01-14,13,9,1-3,470,L07,1-2,0,0
202601141310,2026-01-14,13,10,1-2,180,L02,1-2,1,180
202601141310,2026-01-14,13,10,1-2,180,L01,1-3,0,0
202601141311,2026-01-14,13,11,1-2,420,L06,1-2,1,420
202601141401,2026-01-14,14,1,1-3,250,L04,1-3,1,250
202601141403,2026-01-14,14,3,1-2,540,L08,1-2,1,540
202601141405,2026-01-14,14,5,1-2,190,L04,1-3,0,0
202601141407,2026-01-14,14,7,1-2,590,L07,1-2,1,590
202601141410,2026-01-14,14,10,2-3,890,L08,1-2,0,0
202601141411,2026-01-14,14,11,1-5,350,L06,1-2,0,0
202601141411,2026-01-14,14,11,1-5,350,L01,1-3,0,0
202601141412,2026-01-14,14,12,1-4,650,L03,1-3,0,0
202601141501,2026-01-14,15,1,4-2,3430,L07,1-2,0,0
202601141504,2026-01-14,15,4,1-5,600,L04,1-3,0,0
202601141508,2026-01-14,15,8,1-2,150,L02,1-2,1,150
202601141508,2026-01-14,15,8,1-2,150,L03,1-3,0,0
202601141510,2026-01-14,15,10,1-3,380,L04,1-3,1,380
202601141511,2026-01-14,15,11,1-4,430,L03,1-3,0,0
202601141512,2026-01-14,15,12,1-4,440,L02,1-2,0,0
202601141512,2026-01-14,15,12,1-4,440,L03,1-3,0,0
202601141601,2026-01-14,16,1,1-2,320,L02,1-2,1,320
202601141601,2026-01-14,16,1,1-2,320,L03,1-3,0,0
202601141603,2026-01-14,16,3,2-6,570,L08,1-2,0,0
202601141607,2026-01-14,16,7,1-4,1440,L02,1-2,0,0
202601141608,2026-01-14,16,8,1-6,1560,L07,1-2,0,0
202601141609,2026-01-14,16,9,2-3,7650,L06,1-2,0,0
202601141609,2026-01-14,16,9,2-3,7650,L04,1-3,0,0
202601141611,2026-01-14,16,11,1-2,500,L02,1-2,1,500
202601141901,2026-01-14,19,1,3-1,660,L10,1-3,0,0
202601141906,2026-01-14,19,6,1-2,380,L02,1-2,1,380
202601141906,2026-01-14,19,6,1-2,380,L03,1-3,0,0
202601141907,2026-01-14,19,7,1-6,270,L08,1-2,0,0
202601141908,2026-01-14,19,8,1-4,200,L07,1-2,0,0
202601141909,2026-01-14,19,9,1-5,880,L02,1-2,0,0
202601141911,2026-01-14,19,11,3-1,1300,L04,1-3,0,0
202601142102,2026-01-14,21,2,2-1,3450,L08,1-2,0,0
202601142103,2026-01-14,21,3,4-5,2900,L08,1-2,0,0
202601142104,2026-01-14,21,4,3-4,2530,L07,1-2,0,0
202601142107,2026-01-14,21,7,1-3,680,L06,1-2,0,0
202601142107,2026-01-14,21,7,1-3,680,L04,1-3,1,680
202601142108,2026-01-14,21,8,3-2,3150,L08,1-2,0,0
202601142110,2026-01-14,21,10,1-2,330,L06,1-2,1,330
202601142110,2026-01-14,21,10,1-2,330,L01,1-3,0,0
202601142203,2026-01-14,22,3,3-4,510,L07,1-2,0,0
202601142208,2026-01-14,22,8,1-4,250,L02,1-2,0,0
202601142208,2026-01-14,22,8,1-4,250,L01,1-3,0,0
202601142209,2026-01-14,22,9,3-1,980,L06,1-2,0,0
202601142209,2026-01-14,22,9,3-1,980,L04,1-3,0,0
202601142306,2026-01-14,23,6,1-3,1140,L03,1-3,1,1140
202601142307,2026-01-14,23,7,2-5,1600,L02,1-2,0,0
202601142308,2026-01-14,23,8,1-3,260,L08,1-2,0,0
202601142309,2026-01-14,23,9,5-1,900,L08,1-2,0,0
202601142312,2026-01-14,23,12,1-2,280,L08,1-2,1,280
202601150102,2026-01-15,01,2,1-3,1400,L02,1-2,0,0
202601150102,2026-01-15,01,2,1-3,1400,L01,1-3,1,1400
202601150104,2026-01-15,01,4,1-6,1360,L02,1-2,0,0
202601150104,2026-01-15,01,4,1-6,1360,L05,1-3,0,0
202601150106,2026-01-15,01,6,5-1,2190,L07,1-2,0,0
202601150107,2026-01-15,01,7,1-2,2100,L02,1-2,1,2100
202601150107,2026-01-15,01,7,1-2,2100,L01,1-3,0,0
202601150108,2026-01-15,01,8,5-6,1380,L06,1-2,0,0
202601150109,2026-01-15,01,9,3-4,2460,L10,1-3,0,0
202601150302,2026-01-15,03,2,3-1,340,L04,1-3,0,0
202601150303,2026-01-15,03,3,1-2,470,L08,1-2,1,470
