race_id,race_date,stadium_code,race_no,exacta_combo_norm,exacta_payout,logic_id,combo,is_hit,return_yen
202503111106,2025-03-11,11,6,1-2,500,L08,1-2,1,500
202503111107,2025-03-11,11,7,5-4,1430,L08,1-2,0,0
202503111107,2025-03-11,11,7,5-4,1430,L03,1-3,0,0
202503111108,2025-03-11,11,8,1-2,1370,L08,1-2,1,1370
202503111108,2025-03-11,11,8,1-2,1370,L09,1-3,0,0
202503111109,2025-03-11,11,9,2-6,3230,L07,1-2,0,0
202503111111,2025-03-11,11,11,3-4,1120,L08,1-2,0,0
202503111111,2025-03-11,11,11,3-4,1120,L09,1-3,0,0
202503111112,2025-03-11,11,12,1-2,250,L08,1-2,1,250
202503111112,2025-03-11,11,12,1-2,250,L06,1-3,0,0
202503111201,2025-03-11,12,1,1-2,460,L02,1-2,1,460
202503111201,2025-03-11,12,1,1-2,460,L09,1-3,0,0
202503111203,2025-03-11,12,3,5-1,4100,L10,1-3,0,0
202503111207,2025-03-11,12,7,1-3,230,L07,1-2,0,0
202503111210,2025-03-11,12,10,1-2,240,L01,1-2,1,240
202503111211,2025-03-11,12,11,1-2,300,L01,1-2,1,300
202503111211,2025-03-11,12,11,1-2,300,L03,1-3,0,0
202503111501,2025-03-11,15,1,2-1,2550,L02,1-2,0,0
202503111501,2025-03-11,15,1,2-1,2550,L03,1-3,0,0
202503111503,2025-03-11,15,3,1-2,310,L01,1-2,1,310
202503111503,2025-03-11,15,3,1-2,310,L05,1-3,0,0
202503111504,2025-03-11,15,4,1-3,270,L10,1-3,1,270
202503111505,2025-03-11,15,5,1-2,160,L08,1-2,1,160
202503111507,2025-03-11,15,7,1-4,430,L08,1-2,0,0
202503111507,2025-03-11,15,7,1-4,430,L09,1-3,0,0
202503111508,2025-03-11,15,8,1-4,310,L10,1-3,0,0
202503111510,2025-03-11,15,10,1-2,420,L01,1-2,1,420
202503111510,2025-03-11,15,10,1-2,420,L05,1-3,0,0
202503111512,2025-03-11,15,12,1-5,630,L08,1-2,0,0
202503111512,2025-03-11,15,12,1-5,630,L05,1-3,0,0
202503111601,2025-03-11,16,1,1-2,250,L01,1-2,1,250
202503111602,2025-03-11,16,2,2-1,520,L08,1-2,0,0
202503111606,2025-03-11,16,6,1-3,490,L07,1-2,0,0
202503111611,2025-03-11,16,11,1-2,290,L10,1-3,0,0
202503111802,2025-03-11,18,2,1-4,340,L08,1-2,0,0
202503111802,2025-03-11,18,2,1-4,340,L03,1-3,0,0
202503111804,2025-03-11,18,4,2-1,680,L02,1-2,0,0
202503111804,2025-03-11,18,4,2-1,680,L09,1-3,0,0
202503111807,2025-03-11,18,7,2-4,2100,L08,1-2,0,0
202503111807,2025-03-11,18,7,2-4,2100,L05,1-3,0,0
202503111810,2025-03-11,18,10,2-1,460,L10,1-3,0,0
202503111907,2025-03-11,19,7,3-1,460,L08,1-2,0,0
202503111907,2025-03-11,19,7,3-1,460,L09,1-3,0,0
202503111911,2025-03-11,19,11,1-2,180,L10,1-3,0,0
202503112401,2025-03-11,24,1,1-2,580,L10,1-3,0,0
202503112402,2025-03-11,24,2,5-3,16850,L01,1-2,0,0
202503112402,2025-03-11,24,2,5-3,16850,L03,1-3,0,0
202503112403,2025-03-11,24,3,1-3,1810,L01,1-2,0,0
202503112403,2025-03-11,24,3,1-3,1810,L05,1-3,1,1810
202503112404,2025-03-11,24,4,1-4,320,L01,1-2,0,0
202503112406,2025-03-11,24,6,1-3,590,L02,1-2,0,0
202503112406,2025-03-11,24,6,1-3,590,L09,1-3,1,590
202503112407,2025-03-11,24,7,1-3,210,L08,1-2,0,0
202503112407,2025-03-11,24,7,1-3,210,L09,1-3,1,210
202503112408,2025-03-11,24,8,1-4,300,L02,1-2,0,0
202503112408,2025-03-11,24,8,1-4,300,L09,1-3,0,0
202503112410,2025-03-11,24,10,1-3,190,L08,1-2,0,0
202503112411,2025-03-11,24,11,3-5,5020,L10,1-3,0,0
202503120301,2025-03-12,03,1,1-6,2640,L07,1-2,0,0
202503120304,2025-03-12,03,4,2-3,920,L10,1-3,0,0
202503120305,2025-03-12,03,5,3-1,610,L10,1-3,0,0
202503120308,2025-03-12,03,8,1-5,1720,L01,1-2,0,0
202503120309,2025-03-12,03,9,3-1,1220,L01,1-2,0,0
202503120309,2025-03-12,03,9,3-1,1220,L05,1-3,0,0
202503120503,2025-03-12,05,3,1-3,450,L08,1-2,0,0
202503120503,2025-03-12,05,3,1-3,450,L03,1-3,1,450
202503120505,2025-03-12,05,5,1-6,4110,L10,1-3,0,0
202503120507,2025-03-12,05,7,1-2,360,L01,1-2,1,360
202503120507,2025-03-12,05,7,1-2,360,L03,1-3,0,0
202503120511,2025-03-12,05,11,1-2,400,L07,1-2,1,400
202503120512,2025-03-12,05,12,1-5,920,L01,1-2,0,0
202503120512,2025-03-12,05,12,1-5,920,L05,1-3,0,0
202503120801,2025-03-12,08,1,5-1,3350,L08,1-2,0,0
202503120802,2025-03-12,08,2,1-4,300,L07,1-2,0,0
202503120803,2025-03-12,08,3,1-2,460,L01,1-2,1,460
202503120803,2025-03-12,08,3,1-2,460,L05,1-3,0,0
202503120805,2025-03-12,08,5,1-2,430,L01,1-2,1,430
202503120808,2025-03-12,08,8,1-6,1350,L08,1-2,0,0
202503120809,2025-03-12,08,9,3-1,2730,L07,1-2,0,0
202503120812,2025-03-12,08,12,1-4,610,L01,1-2,0,0
202503120812,2025-03-12,08,12,1-4,610,L05,1-3,0,0
202503121001,2025-03-12,10,1,1-3,330,L08,1-2,0,0
202503121002,2025-03-12,10,2,1-2,140,L01,1-2,1,140
202503121002,2025-03-12,10,2,1-2,140,L03,1-3,0,0
202503121003,2025-03-12,10,3,4-2,22830,L10,1-3,0,0
202503121005,2025-03-12,10,5,3-2,1460,L10,1-3,0,0
202503121006,2025-03-12,10,6,3-1,760,L08,1-2,0,0
202503121006,2025-03-12,10,6,3-1,760,L05,1-3,0,0
202503121007,2025-03-12,10,7,2-1,1720,L07,1-2,0,0
202503121009,2025-03-12,10,9,4-2,5670,L01,1-2,0,0
202503121009,2025-03-12,10,9,4-2,5670,L06,1-3,0,0
202503121012,2025-03-12,10,12,1-4,360,L08,1-2,0,0
202503121012,2025-03-12,10,12,1-4,360,L05,1-3,0,0
202503121105,2025-03-12,11,5,1-3,430,L08,1-2,0,0
202503121105,2025-03-12,11,5,1-3,430,L09,1-3,1,430
202503121108,2025-03-12,11,8,5-1,1640,L10,1-3,0,0
202503121202,2025-03-12,12,2,1-3,570,L01,1-2,0,0
202503121202,2025-03-12,12,2,1-3,570,L03,1-3,1,570
202503121203,2025-03-12,12,3,4-1,1550,L07,1-2,0,0
202503121206,2025-03-12,12,6,1-4,490,L01,1-2,0,0
202503121206,2025-03-12,12,6,1-4,490,L03,1-3,0,0
202503121209,2025-03-12,12,9,1-3,240,L08,1-2,0,0
202503121209,2025-03-12,12,9,1-3,240,L05,1-3,1,240
202503121212,2025-03-12,12,12,1-4,710,L07,1-2,0,0
202503121304,2025-03-12,13,4,4-2,1260,L07,1-2,0,0
202503121305,2025-03-12,13,5,1-3,810,L08,1-2,0,0
202503121305,2025-03-12,13,5,1-3,810,L03,1-3,1,810
202503121306,2025-03-12,13,6,1-5,960,L07,1-2,0,0
202503121309,2025-03-12,13,9,1-3,240,L01,1-2,0,0
202503121309,2025-03-12,13,9,1-3,240,L03,1-3,1,240
202503121603,2025-03-12,16,3,1-5,760,L08,1-2,0,0
202503121603,2025-03-12,16,3,1-5,760,L06,1-3,0,0
202503121605,2025-03-12,16,5,1-3,930,L08,1-2,0,0
202503121607,2025-03-12,16,7,1-4,260,L08,1-2,0,0
202503121608,2025-03-12,16,8,1-3,300,L07,1-2,0,0
202503121609,2025-03-12,16,9,1-3,270,L07,1-2,0,0
202503121611,2025-03-12,16,11,3-1,740,L02,1-2,0,0
202503121611,2025-03-12,16,11,3-1,740,L09,1-3,0,0
202503121702,2025-03-12,17,2,1-4,520,L01,1-2,0,0
202503121702,2025-03-12,17,2,1-4,520,L05,1-3,0,0
202503121704,2025-03-12,17,4,1-3,1010,L01,1-2,0,0
202503121704,2025-03-12,17,4,1-3,1010,L05,1-3,1,1010
202503121705,2025-03-12,17,5,1-4,380,L10,1-3,0,0
202503121706,2025-03-12,17,6,1-2,300,L08,1-2,1,300
202503121707,2025-03-12,17,7,1-2,530,L10,1-3,0,0
202503121708,2025-03-12,17,8,1-3,340,L02,1-2,0,0
202503121708,2025-03-12,17,8,1-3,340,L09,1-3,1,340
202503121710,2025-03-12,17,10,1-3,180,L01,1-2,0,0
202503121710,2025-03-12,17,10,1-3,180,L05,1-3,1,180
202503121712,2025-03-12,17,12,1-2,270,L01,1-2,1,270
202503121803,2025-03-12,18,3,1-4,800,L08,1-2,0,0
202503121805,2025-03-12,18,5,1-5,2330,L01,1-2,0,0
202503121805,2025-03-12,18,5,1-5,2330,L05,1-3,0,0
202503121807,2025-03-12,18,7,1-4,700,L08,1-2,0,0
202503121807,2025-03-12,18,7,1-4,700,L05,1-3,0,0
202503121808,2025-03-12,18,8,1-2,230,L01,1-2,1,230
202503121808,2025-03-12,18,8,1-2,230,L05,1-3,0,0
202503121810,2025-03-12,18,10,3-1,540,L08,1-2,0,0
202503121810,2025-03-12,18,10,3-1,540,L09,1-3,0,0
202503121811,2025-03-12,18,11,1-4,920,L02,1-2,0,0
202503121812,2025-03-12,18,12,1-4,510,L08,1-2,0,0
202503122001,2025-03-12,20,1,1-2,850,L01,1-2,1,850
202503122001,2025-03-12,20,1,1-2,850,L05,1-3,0,0
202503122003,2025-03-12,20,3,1-2,510,L08,1-2,1,510
202503122003,2025-03-12,20,3,1-2,510,L03,1-3,0,0
202503122005,2025-03-12,20,5,1-2,160,L01,1-2,1,160
202503122005,2025-03-12,20,5,1-2,160,L03,1-3,0,0
202503122006,2025-03-12,20,6,6-1,11900,L01,1-2,0,0
202503122006,2025-03-12,20,6,6-1,11900,L05,1-3,0,0
202503122007,2025-03-12,20,7,1-2,180,L01,1-2,1,180
202503122007,2025-03-12,20,7,1-2,180,L05,1-3,0,0
202503122010,2025-03-12,20,10,1-2,280,L10,1-3,0,0
202503122011,2025-03-12,20,11,1-6,1100,L02,1-2,0,0
202503122011,2025-03-12,20,11,1-6,1100,L09,1-3,0,0
202503122012,2025-03-12,20,12,3-2,8220,L01,1-2,0,0
202503122012,2025-03-12,20,12,3-2,8220,L05,1-3,0,0
202503122401,2025-03-12,24,1,1-3,390,L08,1-2,0,0
202503122401,2025-03-12,24,1,1-3,390,L09,1-3,1,390
202503122402,2025-03-12,24,2,2-6,2720,L07,1-2,0,0
202503122402,2025-03-12,24,2,2-6,2720,L10,1-3,0,0
202503122405,2025-03-12,24,5,1-3,640,L10,1-3,1,640
202503122406,2025-03-12,24,6,4-2,4460,L07,1-2,0,0
202503122407,2025-03-12,24,7,1-4,320,L01,1-2,0,0
202503122407,2025-03-12,24,7,1-4,320,L03,1-3,0,0
202503130101,2025-03-13,01,1,1-5,3440,L10,1-3,0,0
202503130103,2025-03-13,01,3,1-2,380,L01,1-2,1,380
202503130103,2025-03-13,01,3,1-2,380,L05,1-3,0,0
202503130106,2025-03-13,01,6,1-2,260,L02,1-2,1,260
202503130106,2025-03-13,01,6,1-2,260,L03,1-3,0,0
202503130109,2025-03-13,01,9,5-1,1950,L10,1-3,0,0
202503130112,2025-03-13,01,12,1-4,520,L08,1-2,0,0
202503130112,2025-03-13,01,12,1-4,520,L03,1-3,0,0
202503130202,2025-03-13,02,2,1-4,880,L01,1-2,0,0
202503130202,2025-03-13,02,2,1-4,880,L05,1-3,0,0
202503130208,2025-03-13,02,8,3-1,3960,L08,1-2,0,0
202503130208,2025-03-13,02,8,3-1,3960,L03,1-3,0,0
202503130209,2025-03-13,02,9,1-4,670,L01,1-2,0,0
202503130210,2025-03-13,02,10,3-5,2790,L02,1-2,0,0
202503130210,2025-03-13,02,10,3-5,2790,L09,1-3,0,0
202503130302,2025-03-13,03,2,1-3,860,L01,1-2,0,0
202503130303,2025-03-13,03,3,2-1,620,L02,1-2,0,0
202503130303,2025-03-13,03,3,2-1,620,L09,1-3,0,0
202503130305,2025-03-13,03,5,2-5,670,L07,1-2,0,0
202503130308,2025-03-13,03,8,1-5,1240,L01,1-2,0,0
202503130308,2025-03-13,03,8,1-5,1240,L03,1-3,0,0
202503130309,2025-03-13,03,9,3-1,5160,L10,1-3,0,0
202503130312,2025-03-13,03,12,1-6,870,L01,1-2,0,0
202503130312,2025-03-13,03,12,1-6,870,L03,1-3,0,0
202503130601,2025-03-13,06,1,1-2,490,L07,1-2,1,490
202503130604,2025-03-13,06,4,1-3,280,L08,1-2,0,0
202503130604,2025-03-13,06,4,1-3,280,L09,1-3,1,280
202503130607,2025-03-13,06,7,1-2,720,L08,1-2,1,720
202503130607,2025-03-13,06,7,1-2,720,L09,1-3,0,0
202503130609,2025-03-13,06,9,1-3,430,L02,1-2,0,0
202503130609,2025-03-13,06,9,1-3,430,L06,1-3,1,430
202503130610,2025-03-13,06,10,2-1,670,L01,1-2,0,0
202503130610,2025-03-13,06,10,2-1,670,L03,1-3,0,0
202503130611,2025-03-13,06,11,3-1,1190,L08,1-2,0,0
202503130611,2025-03-13,06,11,3-1,1190,L06,1-3,0,0
202503130801,2025-03-13,08,1,3-6,10410,L08,1-2,0,0
202503130801,2025-03-13,08,1,3-6,10410,L05,1-3,0,0
202503130802,2025-03-13,08,2,1-4,710,L01,1-2,0,0
202503130802,2025-03-13,08,2,1-4,710,L05,1-3,0,0
202503130803,2025-03-13,08,3,1-3,400,L07,1-2,0,0
202503130805,2025-03-13,08,5,1-3,400,L01,1-2,0,0
202503130805,2025-03-13,08,5,1-3,400,L05,1-3,1,400
202503130806,2025-03-13,08,6,1-2,400,L10,1-3,0,0
202503130807,2025-03-13,08,7,1-2,360,L01,1-2,1,360
202503130808,2025-03-13,08,8,1-2,300,L08,1-2,1,300
202503130808,2025-03-13,08,8,1-2,300,L09,1-3,0,0
202503130810,2025-03-13,08,10,3-1,1050,L08,1-2,0,0
202503130810,2025-03-13,08,10,3-1,1050,L05,1-3,0,0
202503131001,2025-03-13,10,1,1-2,180,L10,1-3,0,0
202503131002,2025-03-13,10,2,1-2,160,L08,1-2,1,160
202503131003,2025-03-13,10,3,1-3,190,L01,1-2,0,0
202503131004,2025-03-13,10,4,2-1,420,L01,1-2,0,0
202503131005,2025-03-13,10,5,1-2,320,L01,1-2,1,320
202503131008,2025-03-13,10,8,4-3,930,L08,1-2,0,0
202503131008,2025-03-13,10,8,4-3,930,L05,1-3,0,0
202503131009,2025-03-13,10,9,3-1,1100,L01,1-2,0,0
202503131009,2025-03-13,10,9,3-1,1100,L05,1-3,0,0
202503131011,2025-03-13,10,11,1-2,250,L01,1-2,1,250
202503131012,2025-03-13,10,12,1-4,330,L01,1-2,0,0
202503131102,2025-03-13,11,2,2-4,540,L07,1-2,0,0
202503131107,2025-03-13,11,7,2-1,1080,L01,1-2,0,0
202503131107,2025-03-13,11,7,2-1,1080,L03,1-3,0,0
202503131108,2025-03-13,11,8,1-3,160,L02,1-2,0,0
202503131108,2025-03-13,11,8,1-3,160,L09,1-3,1,160
202503131112,2025-03-13,11,12,1-5,1750,L01,1-2,0,0
202503131112,2025-03-13,11,12,1-5,1750,L03,1-3,0,0
202503131301,2025-03-13,13,1,3-5,770,L08,1-2,0,0
202503131301,2025-03-13,13,1,3-5,770,L05,1-3,0,0
202503131302,2025-03-13,13,2,1-5,530,L08,1-2,0,0
202503131302,2025-03-13,13,2,1-5,530,L03,1-3,0,0
202503131303,2025-03-13,13,3,1-2,260,L10,1-3,0,0
202503131304,2025-03-13,13,4,1-3,310,L01,1-2,0,0
202503131304,2025-03-13,13,4,1-3,310,L03,1-3,1,310
202503131305,2025-03-13,13,5,1-4,470,L08,1-2,0,0
202503131306,2025-03-13,13,6,1-5,1250,L07,1-2,0,0
202503131308,2025-03-13,13,8,1-6,400,L07,1-2,0,0
202503131308,2025-03-13,13,8,1-6,400,L10,1-3,0,0
202503131312,2025-03-13,13,12,1-4,240,L08,1-2,0,0
202503131312,2025-03-13,13,12,1-4,240,L03,1-3,0,0
202503131604,2025-03-13,16,4,1-2,1230,L08,1-2,1,1230
202503131604,2025-03-13,16,4,1-2,1230,L09,1-3,0,0
202503131605,2025-03-13,16,5,4-1,2310,L01,1-2,0,0
202503131605,2025-03-13,16,5,4-1,2310,L05,1-3,0,0
202503131607,2025-03-13,16,7,1-3,340,L02,1-2,0,0
202503131609,2025-03-13,16,9,1-4,400,L08,1-2,0,0
202503131609,2025-03-13,16,9,1-4,400,L03,1-3,0,0
202503131610,2025-03-13,16,10,2-1,1240,L08,1-2,0,0
202503131610,2025-03-13,16,10,2-1,1240,L09,1-3,0,0
202503131701,2025-03-13,17,1,1-2,170,L07,1-2,1,170
202503131702,2025-03-13,17,2,1-3,340,L01,1-2,0,0
202503131702,2025-03-13,17,2,1-3,340,L05,1-3,1,340
202503131704,2025-03-13,17,4,3-2,660,L01,1-2,0,0
202503131704,2025-03-13,17,4,3-2,660,L03,1-3,0,0
202503131705,2025-03-13,17,5,1-4,280,L08,1-2,0,0
202503131705,2025-03-13,17,5,1-4,280,L03,1-3,0,0
202503131708,2025-03-13,17,8,3-1,1860,L08,1-2,0,0
202503131708,2025-03-13,17,8,3-1,1860,L06,1-3,0,0
202503131801,2025-03-13,18,1,2-1,2600,L01,1-2,0,0
202503131801,2025-03-13,18,1,2-1,2600,L05,1-3,0,0
202503131810,2025-03-13,18,10,1-3,280,L08,1-2,0,0
202503131810,2025-03-13,18,10,1-3,280,L09,1-3,1,280
202503132001,2025-03-13,20,1,1-2,270,L08,1-2,1,270
202503132001,2025-03-13,20,1,1-2,270,L09,1-3,0,0
202503132002,2025-03-13,20,2,1-3,950,L02,1-2,0,0
202503132002,2025-03-13,20,2,1-3,950,L09,1-3,1,950
202503132004,2025-03-13,20,4,1-3,1010,L02,1-2,0,0
202503132004,2025-03-13,20,4,1-3,1010,L09,1-3,1,1010
202503132006,2025-03-13,20,6,1-2,280,L08,1-2,1,280
202503132006,2025-03-13,20,6,1-2,280,L03,1-3,0,0
202503132009,2025-03-13,20,9,3-6,1630,L07,1-2,0,0
202503132201,2025-03-13,22,1,1-4,170,L01,1-2,0,0
202503132201,2025-03-13,22,1,1-4,170,L03,1-3,0,0
202503132202,2025-03-13,22,2,1-2,410,L08,1-2,1,410
202503132202,2025-03-13,22,2,1-2,410,L09,1-3,0,0
202503132204,2025-03-13,22,4,1-2,600,L02,1-2,1,600
202503132204,2025-03-13,22,4,1-2,600,L09,1-3,0,0
202503132205,2025-03-13,22,5,1-3,760,L07,1-2,0,0
202503132207,2025-03-13,22,7,3-1,1120,L01,1-2,0,0
202503132207,2025-03-13,22,7,3-1,1120,L05,1-3,0,0
202503132210,2025-03-13,22,10,5-2,8230,L08,1-2,0,0
202503132212,2025-03-13,22,12,1-3,430,L10,1-3,1,430
202503132403,2025-03-13,24,3,1-6,1270,L08,1-2,0,0
202503132403,2025-03-13,24,3,1-6,1270,L05,1-3,0,0
202503132405,2025-03-13,24,5,1-3,260,L08,1-2,0,0
202503132406,2025-03-13,24,6,2-3,8790,L07,1-2,0,0
202503132407,2025-03-13,24,7,1-4,1280,L01,1-2,0,0
202503132407,2025-03-13,24,7,1-4,1280,L05,1-3,0,0
202503132412,2025-03-13,24,12,1-3,620,L08,1-2,0,0
202503132412,2025-03-13,24,12,1-3,620,L09,1-3,1,620
202503140101,2025-03-14,01,1,1-2,1590,L10,1-3,0,0
202503140201,2025-03-14,02,1,2-1,1600,L10,1-3,0,0
202503140203,2025-03-14,02,3,2-3,1350,L01,1-2,0,0
202503140203,2025-03-14,02,3,2-3,1350,L03,1-3,0,0
202503140204,2025-03-14,02,4,2-3,500,L07,1-2,0,0
202503140208,2025-03-14,02,8,3-1,1250,L07,1-2,0,0
202503140210,2025-03-14,02,10,3-2,5010,L10,1-3,0,0
202503140212,2025-03-14,02,12,1-3,410,L01,1-2,0,0
202503140212,2025-03-14,02,12,1-3,410,L05,1-3,1,410
202503140302,2025-03-14,03,2,1-3,330,L08,1-2,0,0
202503140303,2025-03-14,03,3,1-2,630,L01,1-2,1,630
202503140303,2025-03-14,03,3,1-2,630,L05,1-3,0,0
202503140306,2025-03-14,03,6,2-1,510,L01,1-2,0,0
202503140306,2025-03-14,03,6,2-1,510,L05,1-3,0,0
202503140307,2025-03-14,03,7,6-1,2910,L08,1-2,0,0
202503140310,2025-03-14,03,10,1-6,1440,L08,1-2,0,0
202503140310,2025-03-14,03,10,1-6,1440,L03,1-3,0,0
202503140311,2025-03-14,03,11,1-4,300,L01,1-2,0,0
202503140601,2025-03-14,06,1,1-3,460,L01,1-2,0,0
202503140601,2025-03-14,06,1,1-3,460,L03,1-3,1,460
202503140602,2025-03-14,06,2,3-1,650,L08,1-2,0,0
202503140602,2025-03-14,06,2,3-1,650,L09,1-3,0,0
202503140604,2025-03-14,06,4,1-3,210,L10,1-3,1,210
202503140605,2025-03-14,06,5,2-1,930,L01,1-2,0,0
202503140607,2025-03-14,06,7,2-5,360,L10,1-3,0,0
202503140608,2025-03-14,06,8,4-2,2090,L07,1-2,0,0
202503140611,2025-03-14,06,11,1-4,540,L01,1-2,0,0
202503140611,2025-03-14,06,11,1-4,540,L05,1-3,0,0
202503140612,2025-03-14,06,12,1-2,310,L10,1-3,0,0
202503140701,2025-03-14,07,1,1-3,400,L10,1-3,1,400
202503140706,2025-03-14,07,6,1-4,1720,L08,1-2,0,0
202503140801,2025-03-14,08,1,1-3,290,L01,1-2,0,0
202503140801,2025-03-14,08,1,1-3,290,L05,1-3,1,290
202503140802,2025-03-14,08,2,1-2,410,L08,1-2,1,410
202503140802,2025-03-14,08,2,1-2,410,L09,1-3,0,0
202503140803,2025-03-14,08,3,2-5,6000,L07,1-2,0,0
202503140806,2025-03-14,08,6,1-3,510,L01,1-2,0,0
202503140808,2025-03-14,08,8,1-2,380,L02,1-2,1,380
202503140809,2025-03-14,08,9,1-2,390,L01,1-2,1,390
202503140809,2025-03-14,08,9,1-2,390,L05,1-3,0,0
202503140811,2025-03-14,08,11,1-2,210,L01,1-2,1,210
202503140812,2025-03-14,08,12,1-4,740,L02,1-2,0,0
202503140812,2025-03-14,08,12,1-4,740,L09,1-3,0,0
202503141002,2025-03-14,10,2,1-2,220,L10,1-3,0,0
202503141003,2025-03-14,10,3,3-2,770,L01,1-2,0,0
202503141003,2025-03-14,10,3,3-2,770,L05,1-3,0,0
202503141005,2025-03-14,10,5,1-2,510,L07,1-2,1,510
202503141006,2025-03-14,10,6,3-4,6920,L08,1-2,0,0
202503141006,2025-03-14,10,6,3-4,6920,L03,1-3,0,0
202503141011,2025-03-14,10,11,1-3,580,L01,1-2,0,0
202503141011,2025-03-14,10,11,1-3,580,L05,1-3,1,580
202503141012,2025-03-14,10,12,1-2,510,L08,1-2,1,510
202503141012,2025-03-14,10,12,1-2,510,L03,1-3,0,0
202503141103,2025-03-14,11,3,2-1,770,L08,1-2,0,0
202503141104,2025-03-14,11,4,1-5,1540,L01,1-2,0,0
202503141105,2025-03-14,11,5,1-2,430,L01,1-2,1,430
202503141106,2025-03-14,11,6,1-3,750,L08,1-2,0,0
202503141106,2025-03-14,11,6,1-3,750,L03,1-3,1,750
202503141107,2025-03-14,11,7,6-1,920,L08,1-2,0,0
202503141107,2025-03-14,11,7,6-1,920,L03,1-3,0,0
202503141111,2025-03-14,11,11,1-3,310,L10,1-3,1,310
202503141305,2025-03-14,13,5,5-2,1100,L01,1-2,0,0
202503141305,2025-03-14,13,5,5-2,1100,L05,1-3,0,0
202503141306,2025-03-14,13,6,1-4,210,L08,1-2,0,0
202503141306,2025-03-14,13,6,1-4,210,L03,1-3,0,0
202503141307,2025-03-14,13,7,1-4,1620,L08,1-2,0,0
202503141308,2025-03-14,13,8,1-5,560,L01,1-2,0,0
202503141311,2025-03-14,13,11,1-5,500,L02,1-2,0,0
202503141311,2025-03-14,13,11,1-5,500,L03,1-3,0,0
202503141501,2025-03-14,15,1,1-2,560,L08,1-2,1,560
202503141501,2025-03-14,15,1,1-2,560,L09,1-3,0,0
202503141502,2025-03-14,15,2,1-2,920,L08,1-2,1,920
202503141502,2025-03-14,15,2,1-2,920,L09,1-3,0,0
202503141505,2025-03-14,15,5,3-1,2140,L01,1-2,0,0
202503141505,2025-03-14,15,5,3-1,2140,L03,1-3,0,0
202503141512,2025-03-14,15,12,1-3,450,L08,1-2,0,0
202503141512,2025-03-14,15,12,1-3,450,L03,1-3,1,450
202503141705,2025-03-14,17,5,1-5,370,L01,1-2,0,0
202503141705,2025-03-14,17,5,1-5,370,L05,1-3,0,0
202503141706,2025-03-14,17,6,1-2,1010,L02,1-2,1,1010
202503141706,2025-03-14,17,6,1-2,1010,L09,1-3,0,0
202503141708,2025-03-14,17,8,3-1,1150,L01,1-2,0,0
202503141708,2025-03-14,17,8,3-1,1150,L05,1-3,0,0
202503141710,2025-03-14,17,10,1-2,490,L01,1-2,1,490
202503141712,2025-03-14,17,12,1-5,1240,L10,1-3,0,0
