combo,slice_family,slice_value,sample_races,hits,hit_rate_pct,stake_yen,return_yen,profit_yen,roi_pct,avg_hit_payout_yen,baseline_hit_rate_pct,baseline_roi_pct,baseline_avg_hit_payout_yen,roi_lift_pct,hit_rate_lift_pct,avg_payout_lift_yen,distortion_type
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,>0.06-<=0.03 | some_other_pressure,87,8,9.2,8700,11610,2910,133.45,1451.25,4.01,69.35,1728.38,64.1,5.19,-277.13,probability_plus_price
1-6,lane1_target_class_pair,B2-A2,50,1,2.0,5000,6640,1640,132.8,6640.0,4.01,69.35,1728.38,63.45,-2.01,4911.62,price_distortion
1-6,target_exhibition_rank_bucket x other_exhibition_faster_than_target_count_bucket,3 | 0,316,14,4.43,31600,41930,10330,132.69,2995.0,4.01,69.35,1728.38,63.34,0.42,1266.62,price_distortion
1-5,grade_group,G1,61,5,8.2,6100,8060,1960,132.13,1612.0,6.44,78.25,1215.88,53.88,1.76,396.12,price_distortion
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | some_other_pressure,47,10,21.28,4700,6210,1510,132.13,621.0,10.38,73.93,712.38,58.2,10.9,-91.38,probability_plus_price
1-5,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.10+ | near_equal,150,15,10.0,15000,19810,4810,132.07,1320.67,6.44,78.25,1215.88,53.82,3.56,104.79,price_distortion
1-6,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,4+ | 0,57,7,12.28,5700,7520,1820,131.93,1074.29,4.01,69.35,1728.38,62.58,8.27,-654.09,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-best | low_other_pressure,48,13,27.08,4800,6300,1500,131.25,484.62,6.44,78.25,1215.88,53.0,20.64,-731.26,probability_plus_price
1-6,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.05_0.10 | target_faster_0.03_0.06,290,17,5.86,29000,38050,9050,131.21,2238.24,4.01,69.35,1728.38,61.86,1.85,509.86,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,>0.06-best | some_other_pressure,144,16,11.11,14400,18770,4370,130.35,1173.12,4.01,69.35,1728.38,61.0,7.1,-555.26,probability_plus_price
1-5,lane1_target_exhibition_st_rank_pair,1-3,651,76,11.67,65100,84400,19300,129.65,1110.53,6.44,78.25,1215.88,51.4,5.23,-105.35,probability_plus_price
1-5,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 3,651,76,11.67,65100,84400,19300,129.65,1110.53,6.44,78.25,1215.88,51.4,5.23,-105.35,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | low_other_pressure,127,60,47.24,12700,16260,3560,128.03,271.0,18.77,81.19,432.63,46.84,28.47,-161.63,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-<=0.03 | low_other_pressure,44,19,43.18,4400,5630,1230,127.95,296.32,18.77,81.19,432.63,46.76,24.41,-136.31,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-0.04-0.06 | some_other_pressure,57,5,8.77,5700,7280,1580,127.72,1456.0,6.44,78.25,1215.88,49.47,2.33,240.12,price_distortion
1-4,lane1_target_exhibition_st_rank_pair,1-2,614,110,17.92,61400,78280,16880,127.49,711.64,10.38,73.93,712.38,53.56,7.54,-0.74,probability_plus_price
1-4,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,614,110,17.92,61400,78280,16880,127.49,711.64,10.38,73.93,712.38,53.56,7.54,-0.74,probability_plus_price
1-2,lane1_target_exhibition_st_rank_pair,1-2,2038,599,29.39,203800,259630,55830,127.39,433.44,18.77,81.19,432.63,46.2,10.62,0.81,probability_plus_price
1-2,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,2038,599,29.39,203800,259630,55830,127.39,433.44,18.77,81.19,432.63,46.2,10.62,0.81,probability_plus_price
1-2,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,2038,599,29.39,203800,259630,55830,127.39,433.44,18.77,81.19,432.63,46.2,10.62,0.81,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | low_other_pressure,62,8,12.9,6200,7890,1690,127.26,986.25,4.01,69.35,1728.38,57.91,8.89,-742.13,probability_plus_price
1-6,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,near_equal | target_faster_0.03_0.06,636,44,6.92,63600,80850,17250,127.12,1837.5,4.01,69.35,1728.38,57.77,2.91,109.12,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-<=0.03 | high_other_pressure,523,31,5.93,52300,66240,13940,126.65,2136.77,4.01,69.35,1728.38,57.3,1.92,408.39,price_distortion
1-2,lane1_target_class_pair,A1-B2,75,20,26.67,7500,9400,1900,125.33,470.0,18.77,81.19,432.63,44.14,7.9,37.37,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | some_other_pressure,73,24,32.88,7300,9090,1790,124.52,378.75,18.77,81.19,432.63,43.33,14.11,-53.88,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | high_other_pressure,727,183,25.17,72700,90480,17780,124.46,494.43,18.77,81.19,432.63,43.27,6.4,61.8,probability_plus_price
1-5,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,4+ | 1,494,51,10.32,49400,61180,11780,123.85,1199.61,6.44,78.25,1215.88,45.6,3.88,-16.27,mixed_edge
1-4,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,876,148,16.89,87600,108450,20850,123.8,732.77,10.38,73.93,712.38,49.87,6.51,20.39,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | some_other_pressure,110,11,10.0,11000,13510,2510,122.82,1228.18,4.01,69.35,1728.38,53.47,5.99,-500.2,probability_plus_price
1-6,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,747,52,6.96,74700,91690,16990,122.74,1763.27,4.01,69.35,1728.38,53.39,2.95,34.89,mixed_edge
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,1247,322,25.82,124700,152950,28250,122.65,475.0,18.77,81.19,432.63,41.46,7.05,42.37,probability_plus_price
1-2,lane1_target_start_gap_pair,best-<=0.03,1667,485,29.09,166700,204380,37680,122.6,421.4,18.77,81.19,432.63,41.41,10.32,-11.23,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | best-<=0.03,1667,485,29.09,166700,204380,37680,122.6,421.4,18.77,81.19,432.63,41.41,10.32,-11.23,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,1667,485,29.09,166700,204380,37680,122.6,421.4,18.77,81.19,432.63,41.41,10.32,-11.23,probability_plus_price
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,150,35,23.33,15000,18390,3390,122.6,525.43,10.38,73.93,712.38,48.67,12.95,-186.95,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | high_other_pressure,1078,236,21.89,107800,132000,24200,122.45,559.32,15.49,76.86,496.19,45.59,6.4,63.13,probability_plus_price
1-2,lane1_class,B2,297,41,13.8,29700,36350,6650,122.39,886.59,18.77,81.19,432.63,41.2,-4.97,453.96,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | high_other_pressure,397,25,6.3,39700,48540,8840,122.27,1941.6,4.01,69.35,1728.38,52.92,2.29,213.22,price_distortion
1-6,lane1_target_exhibition_st_rank_pair,3-1,283,31,10.95,28300,34030,5730,120.25,1097.74,4.01,69.35,1728.38,50.9,6.94,-630.64,probability_plus_price
1-6,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,3 | 1,283,31,10.95,28300,34030,5730,120.25,1097.74,4.01,69.35,1728.38,50.9,6.94,-630.64,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,293,103,35.15,29300,35170,5870,120.03,341.46,18.77,81.19,432.63,38.84,16.38,-91.17,probability_plus_price
1-3,lane1_target_start_gap_pair,best-0.04-0.06,1357,327,24.1,135700,161490,25790,119.01,493.85,15.49,76.86,496.19,42.15,8.61,-2.34,probability_plus_price
1-3,target_lane x lane1_target_start_gap_pair,3 | best-0.04-0.06,1357,327,24.1,135700,161490,25790,119.01,493.85,15.49,76.86,496.19,42.15,8.61,-2.34,probability_plus_price
1-3,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | 0.04-0.06,1357,327,24.1,135700,161490,25790,119.01,493.85,15.49,76.86,496.19,42.15,8.61,-2.34,probability_plus_price
1-3,lane1_target_exhibition_st_rank_pair,1-2,1183,305,25.78,118300,140770,22470,118.99,461.54,15.49,76.86,496.19,42.13,10.29,-34.65,probability_plus_price
1-3,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,1183,305,25.78,118300,140770,22470,118.99,461.54,15.49,76.86,496.19,42.13,10.29,-34.65,probability_plus_price
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-0.04-0.06 | low_other_pressure,36,9,25.0,3600,4270,670,118.61,474.44,10.38,73.93,712.38,44.68,14.62,-237.94,probability_plus_price
1-3,lane1_target_exhibition_st_rank_pair,1-3,1572,371,23.6,157200,186420,29220,118.59,502.48,15.49,76.86,496.19,41.73,8.11,6.29,probability_plus_price
1-3,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 3,1572,371,23.6,157200,186420,29220,118.59,502.48,15.49,76.86,496.19,41.73,8.11,6.29,probability_plus_price
1-5,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.05_0.10 | target_faster_0.03_0.06,351,27,7.69,35100,41550,6450,118.38,1538.89,6.44,78.25,1215.88,40.13,1.25,323.01,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | high_other_pressure,295,77,26.1,29500,34840,5340,118.1,452.47,18.77,81.19,432.63,36.91,7.33,19.84,probability_plus_price
1-5,stadium_code,13,564,44,7.8,56400,66510,10110,117.93,1511.59,6.44,78.25,1215.88,39.68,1.36,295.71,price_distortion
1-5,stadium_code x target_lane,13 | 5,564,44,7.8,56400,66510,10110,117.93,1511.59,6.44,78.25,1215.88,39.68,1.36,295.71,price_distortion
1-6,lane1_target_national_rank_pair,3-2,462,35,7.58,46200,54470,8270,117.9,1556.29,4.01,69.35,1728.38,48.55,3.57,-172.09,mixed_edge
1-6,target_lane x lane1_target_national_rank_pair,6 | 3-2,462,35,7.58,46200,54470,8270,117.9,1556.29,4.01,69.35,1728.38,48.55,3.57,-172.09,mixed_edge
1-3,target_class,B2,456,51,11.18,45600,53650,8050,117.65,1051.96,15.49,76.86,496.19,40.79,-4.31,555.77,price_distortion
1-2,lane1_target_start_gap_pair,<=0.03-best,1050,287,27.33,105000,123240,18240,117.37,429.41,18.77,81.19,432.63,36.18,8.56,-3.22,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | <=0.03-best,1050,287,27.33,105000,123240,18240,117.37,429.41,18.77,81.19,432.63,36.18,8.56,-3.22,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,<=0.03 | best,1050,287,27.33,105000,123240,18240,117.37,429.41,18.77,81.19,432.63,36.18,8.56,-3.22,probability_plus_price
1-5,stadium_code,22,406,30,7.39,40600,47580,6980,117.19,1586.0,6.44,78.25,1215.88,38.94,0.95,370.12,price_distortion
1-5,stadium_code x target_lane,22 | 5,406,30,7.39,40600,47580,6980,117.19,1586.0,6.44,78.25,1215.88,38.94,0.95,370.12,price_distortion
1-6,target_class_group x target_outer_pressure_bucket,B | some_other_pressure,410,27,6.59,41000,47820,6820,116.63,1771.11,4.01,69.35,1728.38,47.28,2.58,42.73,mixed_edge
1-5,target_exhibition_rank_bucket x other_exhibition_faster_than_target_count_bucket,3 | 2,679,43,6.33,67900,79120,11220,116.52,1840.0,6.44,78.25,1215.88,38.27,-0.11,624.12,price_distortion
1-6,lane1_target_national_rank_pair x target_outer_pressure_bucket,1-3 | some_other_pressure,249,20,8.03,24900,28890,3990,116.02,1444.5,4.01,69.35,1728.38,46.67,4.02,-283.88,mixed_edge
1-5,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,3 | 1,1164,107,9.19,116400,134330,17930,115.4,1255.42,6.44,78.25,1215.88,37.15,2.75,39.54,mixed_edge
1-2,lane1_target_start_gap_pair,best-best,396,108,27.27,39600,45670,6070,115.33,422.87,18.77,81.19,432.63,34.14,8.5,-9.76,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | best-best,396,108,27.27,39600,45670,6070,115.33,422.87,18.77,81.19,432.63,34.14,8.5,-9.76,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | best,396,108,27.27,39600,45670,6070,115.33,422.87,18.77,81.19,432.63,34.14,8.5,-9.76,probability_plus_price
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,753,113,15.01,75300,86520,11220,114.9,765.66,10.38,73.93,712.38,40.97,4.63,53.28,mixed_edge
1-4,lane1_target_start_gap_pair,best-<=0.03,967,163,16.86,96700,110770,14070,114.55,679.57,10.38,73.93,712.38,40.62,6.48,-32.81,probability_plus_price
1-4,target_lane x lane1_target_start_gap_pair,4 | best-<=0.03,967,163,16.86,96700,110770,14070,114.55,679.57,10.38,73.93,712.38,40.62,6.48,-32.81,probability_plus_price
1-4,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,967,163,16.86,96700,110770,14070,114.55,679.57,10.38,73.93,712.38,40.62,6.48,-32.81,probability_plus_price
1-6,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.05_0.10 | target_faster_0.03_0.06,181,12,6.63,18100,20650,2550,114.09,1720.83,4.01,69.35,1728.38,44.74,2.62,-7.55,mixed_edge
1-4,lane1_target_class_pair,B2-A1,37,5,13.51,3700,4220,520,114.05,844.0,10.38,73.93,712.38,40.12,3.13,131.62,price_distortion
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,>0.06-<=0.03 | low_other_pressure,41,10,24.39,4100,4670,570,113.9,467.0,10.38,73.93,712.38,39.97,14.01,-245.38,probability_plus_price
1-6,lane1_target_class_pair,B2-A1,47,5,10.64,4700,5300,600,112.77,1060.0,4.01,69.35,1728.38,43.42,6.63,-668.38,probability_plus_price
1-2,lane1_target_class_pair,B2-B1,193,24,12.44,19300,21720,2420,112.54,905.0,18.77,81.19,432.63,31.35,-6.33,472.37,price_distortion
1-6,lane1_target_start_exhibition_st_diff_bucket,target_faster_0.03_0.06,1370,85,6.2,137000,153360,16360,111.94,1804.24,4.01,69.35,1728.38,42.59,2.19,75.86,mixed_edge
1-2,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.10+ | near_equal,347,66,19.02,34700,38840,4140,111.93,588.48,18.77,81.19,432.63,30.74,0.25,155.85,price_distortion
1-5,lane1_target_group_pair x target_outer_pressure_bucket,B-B | some_other_pressure,185,19,10.27,18500,20680,2180,111.78,1088.42,6.44,78.25,1215.88,33.53,3.83,-127.46,mixed_edge
1-2,lane1_target_exhibition_st_rank_pair,1-3,1080,290,26.85,108000,120600,12600,111.67,415.86,18.77,81.19,432.63,30.48,8.08,-16.77,probability_plus_price
1-2,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 3,1080,290,26.85,108000,120600,12600,111.67,415.86,18.77,81.19,432.63,30.48,8.08,-16.77,probability_plus_price
1-3,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,3 | 1,2086,456,21.86,208600,232500,23900,111.46,509.87,15.49,76.86,496.19,34.6,6.37,13.68,probability_plus_price
