race_id,race_date,stadium_code,race_no,exacta_combo_norm,exacta_payout,logic_id,combo,is_hit,return_yen
202602151705,2026-02-15,17,5,3-1,490,L05,1-5,0,0
202602151709,2026-02-15,17,9,1-5,630,L10,1-3,0,0
202602151801,2026-02-15,18,1,1-5,340,L01,1-6,0,0
202602151803,2026-02-15,18,3,5-1,1800,L01,1-6,0,0
202602151809,2026-02-15,18,9,2-1,2050,L08,1-3,0,0
202602151811,2026-02-15,18,11,1-3,340,L10,1-3,1,340
202602152001,2026-02-15,20,1,1-3,340,L06,1-5,0,0
202602152009,2026-02-15,20,9,3-1,1930,L08,1-3,0,0
202602152011,2026-02-15,20,11,1-2,410,L10,1-3,0,0
202602152102,2026-02-15,21,2,1-2,430,L10,1-3,0,0
202602152104,2026-02-15,21,4,1-3,540,L11,1-3,1,540
202602152109,2026-02-15,21,9,1-5,2300,L10,1-3,0,0
202602152301,2026-02-15,23,1,1-2,180,L10,1-3,0,0
202602152302,2026-02-15,23,2,1-2,230,L01,1-6,0,0
202602152303,2026-02-15,23,3,3-1,1430,L06,1-5,0,0
202602152304,2026-02-15,23,4,1-2,370,L02,1-6,0,0
202602152307,2026-02-15,23,7,1-3,850,L10,1-3,1,850
202602152309,2026-02-15,23,9,1-2,380,L10,1-3,0,0
202602152310,2026-02-15,23,10,2-1,680,L05,1-5,0,0
202602152311,2026-02-15,23,11,1-3,230,L11,1-3,1,230
202602152312,2026-02-15,23,12,1-2,290,L12,1-3,0,0
202602160101,2026-02-16,01,1,3-1,1830,L08,1-3,0,0
202602160102,2026-02-16,01,2,3-2,580,L03,1-6,0,0
202602160401,2026-02-16,04,1,1-3,490,L07,1-5,0,0
202602160403,2026-02-16,04,3,4-3,1820,L10,1-3,0,0
202602160406,2026-02-16,04,6,1-2,1570,L10,1-3,0,0
202602160408,2026-02-16,04,8,1-3,390,L11,1-3,1,390
202602160409,2026-02-16,04,9,1-6,900,L08,1-3,0,0
202602160412,2026-02-16,04,12,1-4,510,L06,1-5,0,0
202602160701,2026-02-16,07,1,3-2,2130,L11,1-3,0,0
202602160702,2026-02-16,07,2,2-5,1870,L10,1-3,0,0
202602160706,2026-02-16,07,6,1-5,370,L02,1-6,0,0
202602160710,2026-02-16,07,10,1-2,360,L01,1-6,0,0
202602160711,2026-02-16,07,11,1-2,320,L06,1-5,0,0
202602160804,2026-02-16,08,4,5-1,1060,L10,1-3,0,0
202602160809,2026-02-16,08,9,1-6,1180,L02,1-6,1,1180
202602160811,2026-02-16,08,11,3-2,4190,L05,1-5,0,0
202602160812,2026-02-16,08,12,1-2,320,L03,1-6,0,0
202602161102,2026-02-16,11,2,5-1,3080,L07,1-5,0,0
202602161103,2026-02-16,11,3,2-4,660,L10,1-3,0,0
202602161103,2026-02-16,11,3,2-4,660,L07,1-5,0,0
202602161104,2026-02-16,11,4,1-3,1060,L09,1-2,0,0
202602161104,2026-02-16,11,4,1-3,1060,L10,1-3,1,1060
202602161106,2026-02-16,11,6,2-1,950,L11,1-3,0,0
202602161108,2026-02-16,11,8,3-1,1840,L06,1-5,0,0
202602161110,2026-02-16,11,10,3-1,830,L11,1-3,0,0
202602161111,2026-02-16,11,11,1-3,620,L10,1-3,1,620
202602161112,2026-02-16,11,12,1-3,490,L11,1-3,1,490
202602161602,2026-02-16,16,2,4-1,1530,L01,1-6,0,0
202602161608,2026-02-16,16,8,2-3,850,L08,1-3,0,0
202602161609,2026-02-16,16,9,6-4,1790,L02,1-6,0,0
202602161611,2026-02-16,16,11,1-2,250,L09,1-2,1,250
202602161611,2026-02-16,16,11,1-2,250,L10,1-3,0,0
202602161704,2026-02-16,17,4,1-3,850,L08,1-3,1,850
202602161708,2026-02-16,17,8,1-2,520,L03,1-6,0,0
202602161709,2026-02-16,17,9,2-1,1820,L07,1-5,0,0
202602161710,2026-02-16,17,10,1-5,550,L03,1-6,0,0
202602161711,2026-02-16,17,11,2-1,460,L10,1-3,0,0
202602161802,2026-02-16,18,2,1-4,270,L01,1-6,0,0
202602161803,2026-02-16,18,3,1-2,180,L03,1-6,0,0
202602161804,2026-02-16,18,4,1-3,340,L07,1-5,0,0
202602161807,2026-02-16,18,7,1-3,220,L11,1-3,1,220
202602161807,2026-02-16,18,7,1-3,220,L07,1-5,0,0
202602161809,2026-02-16,18,9,1-5,860,L06,1-5,1,860
202602161810,2026-02-16,18,10,1-4,790,L06,1-5,0,0
202602161811,2026-02-16,18,11,1-2,210,L11,1-3,0,0
202602162001,2026-02-16,20,1,1-4,430,L08,1-3,0,0
202602162002,2026-02-16,20,2,1-6,420,L01,1-6,1,420
202602162004,2026-02-16,20,4,1-4,380,L08,1-3,0,0
202602162005,2026-02-16,20,5,3-2,4870,L07,1-5,0,0
202602162101,2026-02-16,21,1,1-3,220,L11,1-3,1,220
202602162103,2026-02-16,21,3,1-3,240,L11,1-3,1,240
202602162105,2026-02-16,21,5,1-2,540,L08,1-3,0,0
202602162109,2026-02-16,21,9,1-2,250,L06,1-5,0,0
202602162111,2026-02-16,21,11,1-2,220,L05,1-5,0,0
202602162302,2026-02-16,23,2,1-2,440,L08,1-3,0,0
202602162308,2026-02-16,23,8,4-1,550,L02,1-6,0,0
202602162309,2026-02-16,23,9,2-1,580,L09,1-2,0,0
202602162309,2026-02-16,23,9,2-1,580,L10,1-3,0,0
202602162310,2026-02-16,23,10,1-5,840,L10,1-3,0,0
202602162312,2026-02-16,23,12,1-2,270,L10,1-3,0,0
202602170104,2026-02-17,01,4,2-1,2000,L03,1-6,0,0
202602170105,2026-02-17,01,5,3-1,490,L11,1-3,0,0
202602170109,2026-02-17,01,9,1-2,240,L06,1-5,0,0
202602170410,2026-02-17,04,10,3-2,1370,L07,1-5,0,0
202602170803,2026-02-17,08,3,1-5,490,L03,1-6,0,0
202602170804,2026-02-17,08,4,1-2,570,L03,1-6,0,0
202602170805,2026-02-17,08,5,1-3,400,L02,1-6,0,0
202602170810,2026-02-17,08,10,4-2,3560,L10,1-3,0,0
202602170811,2026-02-17,08,11,1-3,1050,L03,1-6,0,0
202602171001,2026-02-17,10,1,1-2,200,L10,1-3,0,0
202602171002,2026-02-17,10,2,1-2,170,L10,1-3,0,0
202602171004,2026-02-17,10,4,3-1,250,L03,1-6,0,0
202602171005,2026-02-17,10,5,3-2,820,L09,1-2,0,0
202602171005,2026-02-17,10,5,3-2,820,L11,1-3,0,0
202602171008,2026-02-17,10,8,1-4,860,L10,1-3,0,0
202602171009,2026-02-17,10,9,2-3,890,L07,1-5,0,0
202602171101,2026-02-17,11,1,1-5,760,L12,1-3,0,0
202602171102,2026-02-17,11,2,1-4,400,L10,1-3,0,0
202602171103,2026-02-17,11,3,1-6,730,L10,1-3,0,0
202602171104,2026-02-17,11,4,3-4,1270,L08,1-3,0,0
202602171106,2026-02-17,11,6,1-3,250,L10,1-3,1,250
202602171107,2026-02-17,11,7,2-3,1120,L03,1-6,0,0
202602171303,2026-02-17,13,3,3-2,800,L07,1-5,0,0
202602171305,2026-02-17,13,5,1-4,250,L05,1-5,0,0
202602171312,2026-02-17,13,12,6-1,6500,L03,1-6,0,0
202602171607,2026-02-17,16,7,3-1,310,L05,1-5,0,0
202602171612,2026-02-17,16,12,1-3,380,L05,1-5,0,0
202602171702,2026-02-17,17,2,1-3,370,L11,1-3,1,370
202602171703,2026-02-17,17,3,1-6,1030,L06,1-5,0,0
202602171705,2026-02-17,17,5,1-3,330,L09,1-2,0,0
202602171705,2026-02-17,17,5,1-3,330,L11,1-3,1,330
202602171705,2026-02-17,17,5,1-3,330,L07,1-5,0,0
202602171707,2026-02-17,17,7,1-2,330,L04,1-6,0,0
202602171709,2026-02-17,17,9,4-1,800,L08,1-3,0,0
202602171908,2026-02-17,19,8,3-1,2520,L09,1-2,0,0
202602171908,2026-02-17,19,8,3-1,2520,L08,1-3,0,0
202602171909,2026-02-17,19,9,1-3,180,L11,1-3,1,180
202602172002,2026-02-17,20,2,1-3,200,L08,1-3,1,200
202602172005,2026-02-17,20,5,1-3,830,L08,1-3,1,830
202602172007,2026-02-17,20,7,1-3,370,L08,1-3,1,370
202602172011,2026-02-17,20,11,1-2,390,L06,1-5,0,0
202602172302,2026-02-17,23,2,1-3,350,L07,1-5,0,0
202602172302,2026-02-17,23,2,1-3,350,L01,1-6,0,0
202602172303,2026-02-17,23,3,1-3,580,L10,1-3,1,580
202602172303,2026-02-17,23,3,1-3,580,L07,1-5,0,0
202602172306,2026-02-17,23,6,2-5,2050,L01,1-6,0,0
202602172312,2026-02-17,23,12,1-2,240,L11,1-3,0,0
202602180104,2026-02-18,01,4,1-4,440,L08,1-3,0,0
202602180105,2026-02-18,01,5,3-4,1030,L08,1-3,0,0
202602180109,2026-02-18,01,9,1-4,1320,L11,1-3,0,0
202602180301,2026-02-18,03,1,1-2,440,L10,1-3,0,0
202602180305,2026-02-18,03,5,1-2,380,L02,1-6,0,0
202602180306,2026-02-18,03,6,1-2,350,L08,1-3,0,0
202602180307,2026-02-18,03,7,1-3,340,L05,1-5,0,0
202602180308,2026-02-18,03,8,1-3,550,L10,1-3,1,550
202602180308,2026-02-18,03,8,1-3,550,L07,1-5,0,0
202602180804,2026-02-18,08,4,4-6,1730,L07,1-5,0,0
202602180805,2026-02-18,08,5,1-2,350,L02,1-6,0,0
202602180808,2026-02-18,08,8,2-1,2140,L10,1-3,0,0
202602181004,2026-02-18,10,4,3-1,980,L01,1-6,0,0
202602181008,2026-02-18,10,8,6-1,560,L01,1-6,0,0
202602181104,2026-02-18,11,4,6-1,9720,L01,1-6,0,0
202602181105,2026-02-18,11,5,1-2,340,L09,1-2,1,340
202602181105,2026-02-18,11,5,1-2,340,L05,1-5,0,0
202602181112,2026-02-18,11,12,1-2,300,L10,1-3,0,0
202602181301,2026-02-18,13,1,3-2,530,L07,1-5,0,0
202602181309,2026-02-18,13,9,3-1,3470,L01,1-6,0,0
202602181310,2026-02-18,13,10,1-6,360,L04,1-6,1,360
202602181602,2026-02-18,16,2,1-4,2040,L06,1-5,0,0
202602181603,2026-02-18,16,3,3-2,4760,L11,1-3,0,0
202602181608,2026-02-18,16,8,2-1,680,L03,1-6,0,0
202602181909,2026-02-18,19,9,1-3,360,L08,1-3,1,360
202602182002,2026-02-18,20,2,1-4,1040,L11,1-3,0,0
202602182010,2026-02-18,20,10,1-2,300,L08,1-3,0,0
202602182208,2026-02-18,22,8,1-4,590,L08,1-3,0,0
202602182209,2026-02-18,22,9,6-1,6940,L08,1-3,0,0
202602182212,2026-02-18,22,12,1-2,550,L11,1-3,0,0
202602182302,2026-02-18,23,2,1-3,280,L08,1-3,1,280
202602182302,2026-02-18,23,2,1-3,280,L05,1-5,0,0
202602182303,2026-02-18,23,3,1-6,5720,L08,1-3,0,0
202602182307,2026-02-18,23,7,2-1,1250,L07,1-5,0,0
202602182307,2026-02-18,23,7,2-1,1250,L01,1-6,0,0
202602182309,2026-02-18,23,9,5-1,5320,L03,1-6,0,0
202602190302,2026-02-19,03,2,1-3,300,L10,1-3,1,300
202602190303,2026-02-19,03,3,1-4,670,L01,1-6,0,0
202602190311,2026-02-19,03,11,1-5,770,L06,1-5,1,770
202602190601,2026-02-19,06,1,1-4,460,L08,1-3,0,0
202602190603,2026-02-19,06,3,1-6,2610,L08,1-3,0,0
202602190606,2026-02-19,06,6,1-6,570,L07,1-5,0,0
202602190609,2026-02-19,06,9,1-3,210,L08,1-3,1,210
202602190610,2026-02-19,06,10,1-2,300,L06,1-5,0,0
