combo,slice_family,slice_value,sample_races,hits,hit_rate_pct,stake_yen,return_yen,profit_yen,roi_pct,avg_hit_payout_yen,baseline_hit_rate_pct,baseline_roi_pct,baseline_avg_hit_payout_yen,roi_lift_pct,hit_rate_lift_pct,avg_payout_lift_yen,distortion_type
1-4,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,1048,187,17.84,104800,133410,28610,127.3,713.42,10.26,74.97,730.53,52.33,7.58,-17.11,probability_plus_price
1-3,lane1_target_class_pair,B2-B1,211,21,9.95,21100,26700,5600,126.54,1271.43,16.01,79.62,497.36,46.92,-6.06,774.07,price_distortion
1-3,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,3 | 0,377,93,24.67,37700,47660,9960,126.42,512.47,16.01,79.62,497.36,46.8,8.66,15.11,probability_plus_price
1-6,target_class_group x target_outer_pressure_bucket,B | some_other_pressure,391,31,7.93,39100,49400,10300,126.34,1593.55,4.08,73.32,1795.48,53.02,3.85,-201.93,mixed_edge
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | low_other_pressure,69,9,13.04,6900,8630,1730,125.07,958.89,4.08,73.32,1795.48,51.75,8.96,-836.59,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-0.04-0.06 | some_other_pressure,77,9,11.69,7700,9630,1930,125.06,1070.0,4.08,73.32,1795.48,51.74,7.61,-725.48,probability_plus_price
1-2,lane1_target_start_gap_pair,best-best,416,122,29.33,41600,51920,10320,124.81,425.57,18.69,81.12,434.01,43.69,10.64,-8.44,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | best-best,416,122,29.33,41600,51920,10320,124.81,425.57,18.69,81.12,434.01,43.69,10.64,-8.44,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | best,416,122,29.33,41600,51920,10320,124.81,425.57,18.69,81.12,434.01,43.69,10.64,-8.44,probability_plus_price
1-2,lane1_target_exhibition_st_rank_pair,1-2,2232,667,29.88,223200,278140,54940,124.61,417.0,18.69,81.12,434.01,43.49,11.19,-17.01,probability_plus_price
1-2,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,2232,667,29.88,223200,278140,54940,124.61,417.0,18.69,81.12,434.01,43.49,11.19,-17.01,probability_plus_price
1-2,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,2232,667,29.88,223200,278140,54940,124.61,417.0,18.69,81.12,434.01,43.49,11.19,-17.01,probability_plus_price
1-5,grade_group,SG,72,6,8.33,7200,8970,1770,124.58,1495.0,6.73,77.64,1154.0,46.94,1.6,341.0,price_distortion
1-6,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,789,70,8.87,78900,97740,18840,123.88,1396.29,4.08,73.32,1795.48,50.56,4.79,-399.19,mixed_edge
1-3,lane1_target_group_pair x other_a_count_bucket,A-B | 4,133,25,18.8,13300,16470,3170,123.83,658.8,16.01,79.62,497.36,44.21,2.79,161.44,price_distortion
1-6,lane1_target_national_rank_pair x target_outer_pressure_bucket,4+-1 | some_other_pressure,244,18,7.38,24400,30020,5620,123.03,1667.78,4.08,73.32,1795.48,49.71,3.3,-127.7,mixed_edge
1-6,lane1_target_group_pair x target_outer_pressure_bucket,A-B | low_other_pressure,53,6,11.32,5300,6520,1220,123.02,1086.67,4.08,73.32,1795.48,49.7,7.24,-708.81,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | high_other_pressure,259,56,21.62,25900,31810,5910,122.82,568.04,16.01,79.62,497.36,43.2,5.61,70.68,probability_plus_price
1-3,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,1475,390,26.44,147500,181090,33590,122.77,464.33,16.01,79.62,497.36,43.15,10.43,-33.03,probability_plus_price
1-5,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,904,104,11.5,90400,110210,19810,121.91,1059.71,6.73,77.64,1154.0,44.27,4.77,-94.29,mixed_edge
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | some_other_pressure,138,26,18.84,13800,16820,3020,121.88,646.92,6.73,77.64,1154.0,44.24,12.11,-507.08,probability_plus_price
1-6,lane1_target_start_gap_pair,best-<=0.03,741,62,8.37,74100,90230,16130,121.77,1455.32,4.08,73.32,1795.48,48.45,4.29,-340.16,mixed_edge
1-6,target_lane x lane1_target_start_gap_pair,6 | best-<=0.03,741,62,8.37,74100,90230,16130,121.77,1455.32,4.08,73.32,1795.48,48.45,4.29,-340.16,mixed_edge
1-6,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,741,62,8.37,74100,90230,16130,121.77,1455.32,4.08,73.32,1795.48,48.45,4.29,-340.16,mixed_edge
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,1345,340,25.28,134500,163270,28770,121.39,480.21,18.69,81.12,434.01,40.27,6.59,46.2,probability_plus_price
1-5,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.10+ | target_faster_0.03_0.06,240,15,6.25,24000,29030,5030,120.96,1935.33,6.73,77.64,1154.0,43.32,-0.48,781.33,price_distortion
1-2,lane1_target_start_gap_pair,best-<=0.03,1836,525,28.59,183600,221170,37570,120.46,421.28,18.69,81.12,434.01,39.34,9.9,-12.73,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | best-<=0.03,1836,525,28.59,183600,221170,37570,120.46,421.28,18.69,81.12,434.01,39.34,9.9,-12.73,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,1836,525,28.59,183600,221170,37570,120.46,421.28,18.69,81.12,434.01,39.34,9.9,-12.73,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best->0.06 | low_other_pressure,138,19,13.77,13800,16610,2810,120.36,874.21,4.08,73.32,1795.48,47.04,9.69,-921.27,probability_plus_price
1-6,lane1_target_start_gap_pair,<=0.03-best,533,39,7.32,53300,64100,10800,120.26,1643.59,4.08,73.32,1795.48,46.94,3.24,-151.89,mixed_edge
1-6,target_lane x lane1_target_start_gap_pair,6 | <=0.03-best,533,39,7.32,53300,64100,10800,120.26,1643.59,4.08,73.32,1795.48,46.94,3.24,-151.89,mixed_edge
1-6,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,<=0.03 | best,533,39,7.32,53300,64100,10800,120.26,1643.59,4.08,73.32,1795.48,46.94,3.24,-151.89,mixed_edge
1-6,target_start_exhibition_gap_bucket,best,2242,153,6.82,224200,269480,45280,120.2,1761.31,4.08,73.32,1795.48,46.88,2.74,-34.17,mixed_edge
1-6,target_lane x target_start_exhibition_gap_bucket,6 | best,2242,153,6.82,224200,269480,45280,120.2,1761.31,4.08,73.32,1795.48,46.88,2.74,-34.17,mixed_edge
1-4,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.10+ | near_equal,601,80,13.31,60100,72180,12080,120.1,902.25,10.26,74.97,730.53,45.13,3.05,171.72,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | some_other_pressure,245,86,35.1,24500,29400,4900,120.0,341.86,18.69,81.12,434.01,38.88,16.41,-92.15,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best->0.06 | some_other_pressure,211,69,32.7,21100,25290,4190,119.86,366.52,16.01,79.62,497.36,40.24,16.69,-130.84,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | low_other_pressure,69,16,23.19,6900,8250,1350,119.57,515.62,6.73,77.64,1154.0,41.93,16.46,-638.38,probability_plus_price
1-4,lane1_target_exhibition_st_rank_pair,1-2,699,137,19.6,69900,83450,13550,119.38,609.12,10.26,74.97,730.53,44.41,9.34,-121.41,probability_plus_price
1-4,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,699,137,19.6,69900,83450,13550,119.38,609.12,10.26,74.97,730.53,44.41,9.34,-121.41,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,599,43,7.18,59900,71470,11570,119.32,1662.09,4.08,73.32,1795.48,46.0,3.1,-133.39,mixed_edge
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | high_other_pressure,781,179,22.92,78100,93110,15010,119.22,520.17,16.01,79.62,497.36,39.6,6.91,22.81,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,251,85,33.86,25100,29920,4820,119.2,352.0,16.01,79.62,497.36,39.58,17.85,-145.36,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-<=0.03 | low_other_pressure,53,17,32.08,5300,6310,1010,119.06,371.18,18.69,81.12,434.01,37.94,13.39,-62.83,probability_plus_price
1-6,target_exhibition_st_rank_bucket,2,1650,116,7.03,165000,196230,31230,118.93,1691.64,4.08,73.32,1795.48,45.61,2.95,-103.84,mixed_edge
1-6,target_lane x target_exhibition_st_rank_bucket,6 | 2,1650,116,7.03,165000,196230,31230,118.93,1691.64,4.08,73.32,1795.48,45.61,2.95,-103.84,mixed_edge
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,704,71,10.09,70400,83440,13040,118.52,1175.21,6.73,77.64,1154.0,40.88,3.36,21.21,mixed_edge
1-3,lane1_target_exhibition_st_rank_pair,2-1,621,160,25.76,62100,73570,11470,118.47,459.81,16.01,79.62,497.36,38.85,9.75,-37.55,probability_plus_price
1-3,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,2 | 1,621,160,25.76,62100,73570,11470,118.47,459.81,16.01,79.62,497.36,38.85,9.75,-37.55,probability_plus_price
1-6,other_st_faster_than_target_count_bucket,0,2952,206,6.98,295200,348920,53720,118.2,1693.79,4.08,73.32,1795.48,44.88,2.9,-101.69,mixed_edge
1-4,lane1_target_start_gap_pair,0.04-0.06-<=0.03,716,96,13.41,71600,84610,13010,118.17,881.35,10.26,74.97,730.53,43.2,3.15,150.82,price_distortion
1-4,target_lane x lane1_target_start_gap_pair,4 | 0.04-0.06-<=0.03,716,96,13.41,71600,84610,13010,118.17,881.35,10.26,74.97,730.53,43.2,3.15,150.82,price_distortion
1-4,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,0.04-0.06 | <=0.03,716,96,13.41,71600,84610,13010,118.17,881.35,10.26,74.97,730.53,43.2,3.15,150.82,price_distortion
1-2,lane1_target_exhibition_st_rank_pair,1-3,1153,305,26.45,115300,136200,20900,118.13,446.56,18.69,81.12,434.01,37.01,7.76,12.55,probability_plus_price
1-2,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 3,1153,305,26.45,115300,136200,20900,118.13,446.56,18.69,81.12,434.01,37.01,7.76,12.55,probability_plus_price
1-3,lane1_target_start_gap_pair,best-0.04-0.06,1527,357,23.38,152700,180120,27420,117.96,504.54,16.01,79.62,497.36,38.34,7.37,7.18,probability_plus_price
1-3,target_lane x lane1_target_start_gap_pair,3 | best-0.04-0.06,1527,357,23.38,152700,180120,27420,117.96,504.54,16.01,79.62,497.36,38.34,7.37,7.18,probability_plus_price
1-3,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | 0.04-0.06,1527,357,23.38,152700,180120,27420,117.96,504.54,16.01,79.62,497.36,38.34,7.37,7.18,probability_plus_price
1-4,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.05_0.10 | lane1_faster_0.03_0.06,250,41,16.4,25000,29440,4440,117.76,718.05,10.26,74.97,730.53,42.79,6.14,-12.48,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | some_other_pressure,239,76,31.8,23900,28060,4160,117.41,369.21,16.01,79.62,497.36,37.79,15.79,-128.15,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | high_other_pressure,1207,250,20.71,120700,141600,20900,117.32,566.4,16.01,79.62,497.36,37.7,4.7,69.04,mixed_edge
1-3,lane1_target_start_gap_pair,best-best,350,86,24.57,35000,41050,6050,117.29,477.33,16.01,79.62,497.36,37.67,8.56,-20.03,probability_plus_price
1-3,target_lane x lane1_target_start_gap_pair,3 | best-best,350,86,24.57,35000,41050,6050,117.29,477.33,16.01,79.62,497.36,37.67,8.56,-20.03,probability_plus_price
1-3,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | best,350,86,24.57,35000,41050,6050,117.29,477.33,16.01,79.62,497.36,37.67,8.56,-20.03,probability_plus_price
1-6,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,3 | 1,925,57,6.16,92500,108070,15570,116.83,1895.96,4.08,73.32,1795.48,43.51,2.08,100.48,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,103,9,8.74,10300,11970,1670,116.21,1330.0,4.08,73.32,1795.48,42.89,4.66,-465.48,mixed_edge
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-<=0.03 | high_other_pressure,573,63,10.99,57300,66570,9270,116.18,1056.67,10.26,74.97,730.53,41.21,0.73,326.14,price_distortion
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | some_other_pressure,36,9,25.0,3600,4180,580,116.11,464.44,10.26,74.97,730.53,41.14,14.74,-266.09,probability_plus_price
