combo,slice_family,slice_value,sample_races,hits,hit_rate_pct,stake_yen,return_yen,profit_yen,roi_pct,avg_hit_payout_yen,baseline_hit_rate_pct,baseline_roi_pct,baseline_avg_hit_payout_yen,roi_lift_pct,hit_rate_lift_pct,avg_payout_lift_yen,distortion_type
1-4,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,564,101,17.91,56400,74100,17700,131.38,733.66,10.44,72.97,698.65,58.41,7.47,35.01,probability_plus_price
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best->0.06 | some_other_pressure,232,62,26.72,23200,30290,7090,130.56,488.55,10.44,72.97,698.65,57.59,16.28,-210.1,probability_plus_price
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03->0.06 | some_other_pressure,78,14,17.95,7800,10140,2340,130.0,724.29,10.44,72.97,698.65,57.03,7.51,25.64,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | high_other_pressure,659,33,5.01,65900,85400,19500,129.59,2587.88,4.16,75.34,1810.36,54.25,0.85,777.52,price_distortion
1-6,target_exhibition_st_rank_bucket,1,1420,96,6.76,142000,183890,41890,129.5,1915.52,4.16,75.34,1810.36,54.16,2.6,105.16,price_distortion
1-6,target_lane x target_exhibition_st_rank_bucket,6 | 1,1420,96,6.76,142000,183890,41890,129.5,1915.52,4.16,75.34,1810.36,54.16,2.6,105.16,price_distortion
1-6,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,1 | 0,1420,96,6.76,142000,183890,41890,129.5,1915.52,4.16,75.34,1810.36,54.16,2.6,105.16,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,>0.06-0.04-0.06 | some_other_pressure,83,6,7.23,8300,10670,2370,128.55,1778.33,4.16,75.34,1810.36,53.21,3.07,-32.03,mixed_edge
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,301,111,36.88,30100,38650,8550,128.41,348.2,18.73,83.14,443.89,45.27,18.15,-95.69,probability_plus_price
1-3,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,4+ | 1,169,36,21.3,16900,21630,4730,127.99,600.83,15.82,77.37,489.06,50.62,5.48,111.77,price_distortion
1-5,lane1_target_start_gap_pair,best-<=0.03,807,101,12.52,80700,103220,22520,127.91,1021.98,6.12,74.26,1213.6,53.65,6.4,-191.62,probability_plus_price
1-5,target_lane x lane1_target_start_gap_pair,5 | best-<=0.03,807,101,12.52,80700,103220,22520,127.91,1021.98,6.12,74.26,1213.6,53.65,6.4,-191.62,probability_plus_price
1-5,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,807,101,12.52,80700,103220,22520,127.91,1021.98,6.12,74.26,1213.6,53.65,6.4,-191.62,probability_plus_price
1-6,lane1_target_start_gap_pair,best-0.04-0.06,827,54,6.53,82700,105500,22800,127.57,1953.7,4.16,75.34,1810.36,52.23,2.37,143.34,price_distortion
1-6,target_lane x lane1_target_start_gap_pair,6 | best-0.04-0.06,827,54,6.53,82700,105500,22800,127.57,1953.7,4.16,75.34,1810.36,52.23,2.37,143.34,price_distortion
1-6,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | 0.04-0.06,827,54,6.53,82700,105500,22800,127.57,1953.7,4.16,75.34,1810.36,52.23,2.37,143.34,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | high_other_pressure,223,63,28.25,22300,28440,6140,127.53,451.43,18.73,83.14,443.89,44.39,9.52,7.54,probability_plus_price
1-5,lane1_target_start_gap_pair,0.04-0.06-best,542,60,11.07,54200,68650,14450,126.66,1144.17,6.12,74.26,1213.6,52.4,4.95,-69.43,mixed_edge
1-5,target_lane x lane1_target_start_gap_pair,5 | 0.04-0.06-best,542,60,11.07,54200,68650,14450,126.66,1144.17,6.12,74.26,1213.6,52.4,4.95,-69.43,mixed_edge
1-5,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,0.04-0.06 | best,542,60,11.07,54200,68650,14450,126.66,1144.17,6.12,74.26,1213.6,52.4,4.95,-69.43,mixed_edge
1-2,lane1_target_start_gap_pair,0.04-0.06-<=0.03,551,114,20.69,55100,69750,14650,126.59,611.84,18.73,83.14,443.89,43.45,1.96,167.95,price_distortion
1-2,target_lane x lane1_target_start_gap_pair,2 | 0.04-0.06-<=0.03,551,114,20.69,55100,69750,14650,126.59,611.84,18.73,83.14,443.89,43.45,1.96,167.95,price_distortion
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,0.04-0.06 | <=0.03,551,114,20.69,55100,69750,14650,126.59,611.84,18.73,83.14,443.89,43.45,1.96,167.95,price_distortion
1-2,lane1_target_class_pair,A1-B2,90,24,26.67,9000,11380,2380,126.44,474.17,18.73,83.14,443.89,43.3,7.94,30.28,probability_plus_price
1-3,lane1_target_class_pair,A1-B2,75,18,24.0,7500,9390,1890,125.2,521.67,15.82,77.37,489.06,47.83,8.18,32.61,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | high_other_pressure,1027,231,22.49,102700,128420,25720,125.04,555.93,15.82,77.37,489.06,47.67,6.67,66.87,probability_plus_price
1-6,stadium_code,15,676,32,4.73,67600,84410,16810,124.87,2637.81,4.16,75.34,1810.36,49.53,0.57,827.45,price_distortion
1-6,stadium_code x target_lane,15 | 6,676,32,4.73,67600,84410,16810,124.87,2637.81,4.16,75.34,1810.36,49.53,0.57,827.45,price_distortion
1-6,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.05_0.10 | target_faster_0.06+,388,18,4.64,38800,48350,9550,124.61,2686.11,4.16,75.34,1810.36,49.27,0.48,875.75,price_distortion
1-6,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 1,722,46,6.37,72200,89950,17750,124.58,1955.43,4.16,75.34,1810.36,49.24,2.21,145.07,price_distortion
1-2,lane1_target_start_gap_pair,best-<=0.03,1646,490,29.77,164600,204980,40380,124.53,418.33,18.73,83.14,443.89,41.39,11.04,-25.56,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | best-<=0.03,1646,490,29.77,164600,204980,40380,124.53,418.33,18.73,83.14,443.89,41.39,11.04,-25.56,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,1646,490,29.77,164600,204980,40380,124.53,418.33,18.73,83.14,443.89,41.39,11.04,-25.56,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | low_other_pressure,99,43,43.43,9900,12320,2420,124.44,286.51,18.73,83.14,443.89,41.3,24.7,-157.38,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-<=0.03 | high_other_pressure,675,53,7.85,67500,83550,16050,123.78,1576.42,6.12,74.26,1213.6,49.52,1.73,362.82,price_distortion
1-3,lane1_target_exhibition_st_rank_pair,1-2,1147,306,26.68,114700,141410,26710,123.29,462.12,15.82,77.37,489.06,45.92,10.86,-26.94,probability_plus_price
1-3,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,1147,306,26.68,114700,141410,26710,123.29,462.12,15.82,77.37,489.06,45.92,10.86,-26.94,probability_plus_price
1-5,lane1_target_start_gap_pair,best-best,134,13,9.7,13400,16500,3100,123.13,1269.23,6.12,74.26,1213.6,48.87,3.58,55.63,mixed_edge
1-5,target_lane x lane1_target_start_gap_pair,5 | best-best,134,13,9.7,13400,16500,3100,123.13,1269.23,6.12,74.26,1213.6,48.87,3.58,55.63,mixed_edge
1-5,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | best,134,13,9.7,13400,16500,3100,123.13,1269.23,6.12,74.26,1213.6,48.87,3.58,55.63,mixed_edge
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,144,37,25.69,14400,17690,3290,122.85,478.11,10.44,72.97,698.65,49.88,15.25,-220.54,probability_plus_price
1-6,lane1_target_exhibition_time_diff_bucket,target_faster_0.10+,580,40,6.9,58000,70900,12900,122.24,1772.5,4.16,75.34,1810.36,46.9,2.74,-37.86,mixed_edge
1-3,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.05_0.10 | lane1_faster_0.03_0.06,243,48,19.75,24300,29680,5380,122.14,618.33,15.82,77.37,489.06,44.77,3.93,129.27,price_distortion
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | some_other_pressure,173,34,19.65,17300,21100,3800,121.97,620.59,10.44,72.97,698.65,49.0,9.21,-78.06,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,1234,326,26.42,123400,150410,27010,121.89,461.38,18.73,83.14,443.89,38.75,7.69,17.49,probability_plus_price
1-3,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,1335,339,25.39,133500,161680,28180,121.11,476.93,15.82,77.37,489.06,43.74,9.57,-12.13,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | some_other_pressure,109,12,11.01,10900,13140,2240,120.55,1095.0,4.16,75.34,1810.36,45.21,6.85,-715.36,probability_plus_price
1-6,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,4+ | 0,43,4,9.3,4300,5180,880,120.47,1295.0,4.16,75.34,1810.36,45.13,5.14,-515.36,probability_plus_price
1-4,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,833,138,16.57,83300,100300,17000,120.41,726.81,10.44,72.97,698.65,47.44,6.13,28.16,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-0.04-0.06 | high_other_pressure,579,31,5.35,57900,69700,11800,120.38,2248.39,4.16,75.34,1810.36,45.04,1.19,438.03,price_distortion
1-4,lane1_target_start_gap_pair,best-<=0.03,917,161,17.56,91700,110270,18570,120.25,684.91,10.44,72.97,698.65,47.28,7.12,-13.74,probability_plus_price
1-4,target_lane x lane1_target_start_gap_pair,4 | best-<=0.03,917,161,17.56,91700,110270,18570,120.25,684.91,10.44,72.97,698.65,47.28,7.12,-13.74,probability_plus_price
1-4,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,917,161,17.56,91700,110270,18570,120.25,684.91,10.44,72.97,698.65,47.28,7.12,-13.74,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | high_other_pressure,662,150,22.66,66200,79290,13090,119.77,528.6,18.73,83.14,443.89,36.63,3.93,84.71,price_distortion
1-4,lane1_target_group_pair x target_outer_pressure_bucket,A-B | low_other_pressure,69,21,30.43,6900,8260,1360,119.71,393.33,10.44,72.97,698.65,46.74,19.99,-305.32,probability_plus_price
1-2,lane1_target_start_gap_pair,best-best,338,99,29.29,33800,40340,6540,119.35,407.47,18.73,83.14,443.89,36.21,10.56,-36.42,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | best-best,338,99,29.29,33800,40340,6540,119.35,407.47,18.73,83.14,443.89,36.21,10.56,-36.42,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | best,338,99,29.29,33800,40340,6540,119.35,407.47,18.73,83.14,443.89,36.21,10.56,-36.42,probability_plus_price
1-6,lane1_target_national_rank_pair x target_outer_pressure_bucket,1-2 | some_other_pressure,130,12,9.23,13000,15480,2480,119.08,1290.0,4.16,75.34,1810.36,43.74,5.07,-520.36,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03->0.06 | low_other_pressure,41,4,9.76,4100,4880,780,119.02,1220.0,4.16,75.34,1810.36,43.68,5.6,-590.36,probability_plus_price
1-5,lane1_target_exhibition_st_rank_pair,1-3,603,73,12.11,60300,71740,11440,118.97,982.74,6.12,74.26,1213.6,44.71,5.99,-230.86,probability_plus_price
1-5,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 3,603,73,12.11,60300,71740,11440,118.97,982.74,6.12,74.26,1213.6,44.71,5.99,-230.86,probability_plus_price
1-3,lane1_target_start_gap_pair,best-0.04-0.06,1299,309,23.79,129900,154510,24610,118.95,500.03,15.82,77.37,489.06,41.58,7.97,10.97,probability_plus_price
1-3,target_lane x lane1_target_start_gap_pair,3 | best-0.04-0.06,1299,309,23.79,129900,154510,24610,118.95,500.03,15.82,77.37,489.06,41.58,7.97,10.97,probability_plus_price
1-3,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | 0.04-0.06,1299,309,23.79,129900,154510,24610,118.95,500.03,15.82,77.37,489.06,41.58,7.97,10.97,probability_plus_price
1-2,lane1_target_exhibition_st_rank_pair,2-1,680,178,26.18,68000,80830,12830,118.87,454.1,18.73,83.14,443.89,35.73,7.45,10.21,probability_plus_price
1-2,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,2 | 1,680,178,26.18,68000,80830,12830,118.87,454.1,18.73,83.14,443.89,35.73,7.45,10.21,probability_plus_price
1-5,lane1_target_exhibition_st_rank_pair,2-3,342,31,9.06,34200,40650,6450,118.86,1311.29,6.12,74.26,1213.6,44.6,2.94,97.69,price_distortion
1-5,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,2 | 3,342,31,9.06,34200,40650,6450,118.86,1311.29,6.12,74.26,1213.6,44.6,2.94,97.69,price_distortion
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | high_other_pressure,702,161,22.93,70200,83340,13140,118.72,517.64,15.82,77.37,489.06,41.35,7.11,28.58,probability_plus_price
1-3,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,3 | 0,294,70,23.81,29400,34840,5440,118.5,497.71,15.82,77.37,489.06,41.13,7.99,8.65,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,131,24,18.32,13100,15520,2420,118.47,646.67,6.12,74.26,1213.6,44.21,12.2,-566.93,probability_plus_price
1-2,target_exhibition_st_rank_bucket,2,2890,787,27.23,289000,342320,53320,118.45,434.97,18.73,83.14,443.89,35.31,8.5,-8.92,probability_plus_price
1-2,target_lane x target_exhibition_st_rank_bucket,2 | 2,2890,787,27.23,289000,342320,53320,118.45,434.97,18.73,83.14,443.89,35.31,8.5,-8.92,probability_plus_price
