combo,slice_family,slice_value,sample_races,hits,hit_rate_pct,stake_yen,return_yen,profit_yen,roi_pct,avg_hit_payout_yen,baseline_hit_rate_pct,baseline_roi_pct,baseline_avg_hit_payout_yen,roi_lift_pct,hit_rate_lift_pct,avg_payout_lift_yen,distortion_type
1-4,lane1_target_national_rank_pair x target_outer_pressure_bucket,3-2 | high_other_pressure,285,44,15.44,28500,38020,9520,133.4,864.09,10.28,77.68,755.43,55.72,5.16,108.66,price_distortion
1-4,lane1_target_group_pair x other_a_count_bucket,B-A | 3,178,17,9.55,17800,23680,5880,133.03,1392.94,10.28,77.68,755.43,55.35,-0.73,637.51,price_distortion
1-6,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.10+ | target_faster_0.06+,358,15,4.19,35800,47500,11700,132.68,3166.67,3.76,67.31,1788.6,65.37,0.43,1378.07,price_distortion
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,109,19,17.43,10900,14160,3260,129.91,745.26,6.07,72.93,1201.46,56.98,11.36,-456.2,probability_plus_price
1-4,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.10+ | target_faster_0.06+,184,15,8.15,18400,23660,5260,128.59,1577.33,10.28,77.68,755.43,50.91,-2.13,821.9,price_distortion
1-6,lane1_target_start_gap_pair,0.04-0.06-<=0.03,465,26,5.59,46500,59300,12800,127.53,2280.77,3.76,67.31,1788.6,60.22,1.83,492.17,price_distortion
1-6,target_lane x lane1_target_start_gap_pair,6 | 0.04-0.06-<=0.03,465,26,5.59,46500,59300,12800,127.53,2280.77,3.76,67.31,1788.6,60.22,1.83,492.17,price_distortion
1-6,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,0.04-0.06 | <=0.03,465,26,5.59,46500,59300,12800,127.53,2280.77,3.76,67.31,1788.6,60.22,1.83,492.17,price_distortion
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-best | some_other_pressure,98,23,23.47,9800,12470,2670,127.24,542.17,10.28,77.68,755.43,49.56,13.19,-213.26,probability_plus_price
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | high_other_pressure,675,102,15.11,67500,85390,17890,126.5,837.16,10.28,77.68,755.43,48.82,4.83,81.73,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,>0.06-best | low_other_pressure,93,14,15.05,9300,11580,2280,124.52,827.14,3.76,67.31,1788.6,57.21,11.29,-961.46,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06->0.06 | some_other_pressure,71,8,11.27,7100,8840,1740,124.51,1105.0,6.07,72.93,1201.46,51.58,5.2,-96.46,probability_plus_price
1-4,target_exhibition_rank_bucket x other_exhibition_faster_than_target_count_bucket,4+ | 1,352,48,13.64,35200,43720,8520,124.2,910.83,10.28,77.68,755.43,46.52,3.36,155.4,price_distortion
1-3,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,3 | 0,191,42,21.99,19100,23320,4220,122.09,555.24,15.39,80.41,522.51,41.68,6.6,32.73,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | high_other_pressure,669,59,8.82,66900,80920,14020,120.96,1371.53,6.07,72.93,1201.46,48.03,2.75,170.07,price_distortion
1-2,grade_group,G1,204,57,27.94,20400,24500,4100,120.1,429.82,18.12,79.62,439.27,40.48,9.82,-9.45,probability_plus_price
1-6,target_exhibition_rank_bucket x other_exhibition_faster_than_target_count_bucket,3 | 0,321,14,4.36,32100,38540,6440,120.06,2752.86,3.76,67.31,1788.6,52.75,0.6,964.26,price_distortion
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-<=0.03 | high_other_pressure,548,61,11.13,54800,65290,10490,119.14,1070.33,10.28,77.68,755.43,41.46,0.85,314.9,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | high_other_pressure,573,143,24.96,57300,68240,10940,119.09,477.2,18.12,79.62,439.27,39.47,6.84,37.93,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,>0.06->0.06 | low_other_pressure,52,11,21.15,5200,6170,970,118.65,560.91,6.07,72.93,1201.46,45.72,15.08,-640.55,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best->0.06 | low_other_pressure,83,8,9.64,8300,9840,1540,118.55,1230.0,3.76,67.31,1788.6,51.24,5.88,-558.6,probability_plus_price
1-4,lane1_target_start_gap_pair,best-0.04-0.06,849,131,15.43,84900,99360,14460,117.03,758.47,10.28,77.68,755.43,39.35,5.15,3.04,probability_plus_price
1-4,target_lane x lane1_target_start_gap_pair,4 | best-0.04-0.06,849,131,15.43,84900,99360,14460,117.03,758.47,10.28,77.68,755.43,39.35,5.15,3.04,probability_plus_price
1-4,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | 0.04-0.06,849,131,15.43,84900,99360,14460,117.03,758.47,10.28,77.68,755.43,39.35,5.15,3.04,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | low_other_pressure,46,6,13.04,4600,5300,700,115.22,883.33,3.76,67.31,1788.6,47.91,9.28,-905.27,probability_plus_price
1-5,lane1_target_start_gap_pair,best-0.04-0.06,796,75,9.42,79600,91500,11900,114.95,1220.0,6.07,72.93,1201.46,42.02,3.35,18.54,mixed_edge
1-5,target_lane x lane1_target_start_gap_pair,5 | best-0.04-0.06,796,75,9.42,79600,91500,11900,114.95,1220.0,6.07,72.93,1201.46,42.02,3.35,18.54,mixed_edge
1-5,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | 0.04-0.06,796,75,9.42,79600,91500,11900,114.95,1220.0,6.07,72.93,1201.46,42.02,3.35,18.54,mixed_edge
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-best | high_other_pressure,462,40,8.66,46200,52970,6770,114.65,1324.25,6.07,72.93,1201.46,41.72,2.59,122.79,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-<=0.03 | low_other_pressure,39,5,12.82,3900,4450,550,114.1,890.0,3.76,67.31,1788.6,46.79,9.06,-898.6,probability_plus_price
1-4,lane1_target_group_pair x target_outer_pressure_bucket,B-A | high_other_pressure,1419,151,10.64,141900,161520,19620,113.83,1069.67,10.28,77.68,755.43,36.15,0.36,314.24,price_distortion
1-2,lane1_target_exhibition_st_rank_pair,1-3,776,190,24.48,77600,87740,10140,113.07,461.79,18.12,79.62,439.27,33.45,6.36,22.52,probability_plus_price
1-2,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 3,776,190,24.48,77600,87740,10140,113.07,461.79,18.12,79.62,439.27,33.45,6.36,22.52,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,228,79,34.65,22800,25700,2900,112.72,325.32,18.12,79.62,439.27,33.1,16.53,-113.95,probability_plus_price
1-6,lane1_target_exhibition_st_rank_pair,3-2,402,26,6.47,40200,45130,4930,112.26,1735.77,3.76,67.31,1788.6,44.95,2.71,-52.83,mixed_edge
1-6,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,3 | 2,402,26,6.47,40200,45130,4930,112.26,1735.77,3.76,67.31,1788.6,44.95,2.71,-52.83,mixed_edge
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | high_other_pressure,717,163,22.73,71700,80170,8470,111.81,491.84,18.12,79.62,439.27,32.19,4.61,52.57,mixed_edge
1-3,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.10+ | lane1_faster_0.03_0.06,85,11,12.94,8500,9470,970,111.41,860.91,15.39,80.41,522.51,31.0,-2.45,338.4,price_distortion
1-6,stadium_code,19,503,24,4.77,50300,56010,5710,111.35,2333.75,3.76,67.31,1788.6,44.04,1.01,545.15,price_distortion
1-6,stadium_code x target_lane,19 | 6,503,24,4.77,50300,56010,5710,111.35,2333.75,3.76,67.31,1788.6,44.04,1.01,545.15,price_distortion
1-4,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.10+ | near_equal,436,44,10.09,43600,48480,4880,111.19,1101.82,10.28,77.68,755.43,33.51,-0.19,346.39,price_distortion
1-5,lane1_target_national_rank_pair x target_outer_pressure_bucket,4+-1 | high_other_pressure,494,48,9.72,49400,54830,5430,110.99,1142.29,6.07,72.93,1201.46,38.06,3.65,-59.17,mixed_edge
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,>0.06-<=0.03 | some_other_pressure,107,26,24.3,10700,11860,1160,110.84,456.15,18.12,79.62,439.27,31.22,6.18,16.88,probability_plus_price
1-5,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.10+ | target_faster_0.06+,124,9,7.26,12400,13720,1320,110.65,1524.44,6.07,72.93,1201.46,37.72,1.19,322.98,price_distortion
1-6,target_exhibition_rank_bucket x other_exhibition_faster_than_target_count_bucket,4+ | 0,58,2,3.45,5800,6370,570,109.83,3185.0,3.76,67.31,1788.6,42.52,-0.31,1396.4,price_distortion
1-4,lane1_target_start_gap_pair,<=0.03-<=0.03,692,83,11.99,69200,75770,6570,109.49,912.89,10.28,77.68,755.43,31.81,1.71,157.46,price_distortion
1-4,target_lane x lane1_target_start_gap_pair,4 | <=0.03-<=0.03,692,83,11.99,69200,75770,6570,109.49,912.89,10.28,77.68,755.43,31.81,1.71,157.46,price_distortion
1-4,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,<=0.03 | <=0.03,692,83,11.99,69200,75770,6570,109.49,912.89,10.28,77.68,755.43,31.81,1.71,157.46,price_distortion
1-5,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,near_equal | lane1_faster_0.03_0.06,836,61,7.3,83600,91180,7580,109.07,1494.75,6.07,72.93,1201.46,36.14,1.23,293.29,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-0.04-0.06 | low_other_pressure,40,14,35.0,4000,4360,360,109.0,311.43,18.12,79.62,439.27,29.38,16.88,-127.84,probability_plus_price
1-6,lane1_target_start_gap_pair,0.04-0.06-best,534,36,6.74,53400,57560,4160,107.79,1598.89,3.76,67.31,1788.6,40.48,2.98,-189.71,mixed_edge
1-6,target_lane x lane1_target_start_gap_pair,6 | 0.04-0.06-best,534,36,6.74,53400,57560,4160,107.79,1598.89,3.76,67.31,1788.6,40.48,2.98,-189.71,mixed_edge
1-6,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,0.04-0.06 | best,534,36,6.74,53400,57560,4160,107.79,1598.89,3.76,67.31,1788.6,40.48,2.98,-189.71,mixed_edge
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,817,177,21.66,81700,87990,6290,107.7,497.12,18.12,79.62,439.27,28.08,3.54,57.85,mixed_edge
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | low_other_pressure,39,5,12.82,3900,4200,300,107.69,840.0,3.76,67.31,1788.6,40.38,9.06,-948.6,probability_plus_price
1-5,lane1_target_start_gap_pair,0.04-0.06-best,586,56,9.56,58600,62940,4340,107.41,1123.93,6.07,72.93,1201.46,34.48,3.49,-77.53,mixed_edge
1-5,target_lane x lane1_target_start_gap_pair,5 | 0.04-0.06-best,586,56,9.56,58600,62940,4340,107.41,1123.93,6.07,72.93,1201.46,34.48,3.49,-77.53,mixed_edge
1-5,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,0.04-0.06 | best,586,56,9.56,58600,62940,4340,107.41,1123.93,6.07,72.93,1201.46,34.48,3.49,-77.53,mixed_edge
1-4,stadium_code,16,540,67,12.41,54000,57970,3970,107.35,865.22,10.28,77.68,755.43,29.67,2.13,109.79,price_distortion
1-4,stadium_code x target_lane,16 | 4,540,67,12.41,54000,57970,3970,107.35,865.22,10.28,77.68,755.43,29.67,2.13,109.79,price_distortion
1-6,lane1_target_group_pair x target_outer_pressure_bucket,B-A | low_other_pressure,282,26,9.22,28200,30240,2040,107.23,1163.08,3.76,67.31,1788.6,39.92,5.46,-625.52,probability_plus_price
1-2,lane1_target_start_gap_pair,best-<=0.03,1148,292,25.44,114800,123090,8290,107.22,421.54,18.12,79.62,439.27,27.6,7.32,-17.73,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | best-<=0.03,1148,292,25.44,114800,123090,8290,107.22,421.54,18.12,79.62,439.27,27.6,7.32,-17.73,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,1148,292,25.44,114800,123090,8290,107.22,421.54,18.12,79.62,439.27,27.6,7.32,-17.73,probability_plus_price
1-4,lane1_target_group_pair x other_a_count_bucket,B-B | 3,745,26,3.49,74500,79750,5250,107.05,3067.31,10.28,77.68,755.43,29.37,-6.79,2311.88,price_distortion
1-6,lane1_target_group_pair x target_outer_pressure_bucket,B-B | some_other_pressure,133,8,6.02,13300,14180,880,106.62,1772.5,3.76,67.31,1788.6,39.31,2.26,-16.1,mixed_edge
1-6,lane1_target_national_rank_pair x target_outer_pressure_bucket,4+-1 | low_other_pressure,278,26,9.35,27800,29620,1820,106.55,1139.23,3.76,67.31,1788.6,39.24,5.59,-649.37,probability_plus_price
1-4,lane1_target_national_rank_pair,4+-3,1039,89,8.57,103900,110390,6490,106.25,1240.34,10.28,77.68,755.43,28.57,-1.71,484.91,price_distortion
1-4,target_lane x lane1_target_national_rank_pair,4 | 4+-3,1039,89,8.57,103900,110390,6490,106.25,1240.34,10.28,77.68,755.43,28.57,-1.71,484.91,price_distortion
1-5,lane1_target_national_rank_pair x target_outer_pressure_bucket,2-1 | low_other_pressure,149,40,26.85,14900,15820,920,106.17,395.5,6.07,72.93,1201.46,33.24,20.78,-805.96,probability_plus_price
1-2,lane1_target_class_pair,B2-A2,75,10,13.33,7500,7950,450,106.0,795.0,18.12,79.62,439.27,26.38,-4.79,355.73,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-best | high_other_pressure,425,21,4.94,42500,45020,2520,105.93,2143.81,3.76,67.31,1788.6,38.62,1.18,355.21,price_distortion
1-4,target_national_win_rank_bucket x other_national_better_than_target_count_bucket,3 | 2,1030,87,8.45,103000,109090,6090,105.91,1253.91,10.28,77.68,755.43,28.23,-1.83,498.48,price_distortion
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03->0.06 | some_other_pressure,120,27,22.5,12000,12700,700,105.83,470.37,10.28,77.68,755.43,28.15,12.22,-285.06,probability_plus_price
1-4,lane1_target_group_pair x other_a_count_bucket,B-A | 0,165,31,18.79,16500,17410,910,105.52,561.61,10.28,77.68,755.43,27.84,8.51,-193.82,probability_plus_price
1-4,lane1_target_national_rank_pair x target_outer_pressure_bucket,4+-3 | high_other_pressure,1035,87,8.41,103500,109090,5590,105.4,1253.91,10.28,77.68,755.43,27.72,-1.87,498.48,price_distortion
1-2,lane1_target_start_gap_pair,<=0.03-best,800,194,24.25,80000,84130,4130,105.16,433.66,18.12,79.62,439.27,25.54,6.13,-5.61,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | <=0.03-best,800,194,24.25,80000,84130,4130,105.16,433.66,18.12,79.62,439.27,25.54,6.13,-5.61,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,<=0.03 | best,800,194,24.25,80000,84130,4130,105.16,433.66,18.12,79.62,439.27,25.54,6.13,-5.61,probability_plus_price
1-5,target_exhibition_rank_bucket x other_exhibition_faster_than_target_count_bucket,3 | 1,1350,108,8.0,135000,141860,6860,105.08,1313.52,6.07,72.93,1201.46,32.15,1.93,112.06,price_distortion
1-2,lane1_target_exhibition_st_rank_pair,1-2,1388,361,26.01,138800,145510,6710,104.83,403.07,18.12,79.62,439.27,25.21,7.89,-36.2,probability_plus_price
1-2,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,1388,361,26.01,138800,145510,6710,104.83,403.07,18.12,79.62,439.27,25.21,7.89,-36.2,probability_plus_price
1-2,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,1388,361,26.01,138800,145510,6710,104.83,403.07,18.12,79.62,439.27,25.21,7.89,-36.2,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,538,26,4.83,53800,56380,2580,104.8,2168.46,3.76,67.31,1788.6,37.49,1.07,379.86,price_distortion
1-4,lane1_target_national_rank_pair,3-2,521,73,14.01,52100,54480,2380,104.57,746.3,10.28,77.68,755.43,26.89,3.73,-9.13,mixed_edge
1-4,target_lane x lane1_target_national_rank_pair,4 | 3-2,521,73,14.01,52100,54480,2380,104.57,746.3,10.28,77.68,755.43,26.89,3.73,-9.13,mixed_edge
1-5,lane1_target_group_pair x target_outer_pressure_bucket,B-B | some_other_pressure,177,13,7.34,17700,18490,790,104.46,1422.31,6.07,72.93,1201.46,31.53,1.27,220.85,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-0.04-0.06 | some_other_pressure,61,7,11.48,6100,6370,270,104.43,910.0,3.76,67.31,1788.6,37.12,7.72,-878.6,probability_plus_price
1-5,lane1_target_class_pair,B2-B1,168,8,4.76,16800,17480,680,104.05,2185.0,6.07,72.93,1201.46,31.12,-1.31,983.54,price_distortion
1-2,lane1_target_start_gap_pair,best-0.04-0.06,953,228,23.92,95300,99150,3850,104.04,434.87,18.12,79.62,439.27,24.42,5.8,-4.4,mixed_edge
1-2,target_lane x lane1_target_start_gap_pair,2 | best-0.04-0.06,953,228,23.92,95300,99150,3850,104.04,434.87,18.12,79.62,439.27,24.42,5.8,-4.4,mixed_edge
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | 0.04-0.06,953,228,23.92,95300,99150,3850,104.04,434.87,18.12,79.62,439.27,24.42,5.8,-4.4,mixed_edge
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-<=0.03 | low_other_pressure,43,8,18.6,4300,4470,170,103.95,558.75,6.07,72.93,1201.46,31.02,12.53,-642.71,probability_plus_price
1-4,lane1_target_class_pair,B1-A2,1216,116,9.54,121600,126270,4670,103.84,1088.53,10.28,77.68,755.43,26.16,-0.74,333.1,price_distortion
1-2,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,3 | 1,1371,298,21.74,137100,142200,5100,103.72,477.18,18.12,79.62,439.27,24.1,3.62,37.91,mixed_edge
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,>0.06->0.06 | some_other_pressure,143,17,11.89,14300,14830,530,103.71,872.35,6.07,72.93,1201.46,30.78,5.82,-329.11,probability_plus_price
1-5,other_group_pattern,B-A-B-A,891,59,6.62,89100,92350,3250,103.65,1565.25,6.07,72.93,1201.46,30.72,0.55,363.79,price_distortion
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | some_other_pressure,89,13,14.61,8900,9210,310,103.48,708.46,6.07,72.93,1201.46,30.55,8.54,-493.0,probability_plus_price
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | some_other_pressure,124,27,21.77,12400,12770,370,102.98,472.96,10.28,77.68,755.43,25.3,11.49,-282.47,probability_plus_price
1-4,other_group_pattern,A-B-A-A,463,39,8.42,46300,47640,1340,102.89,1221.54,10.28,77.68,755.43,25.21,-1.86,466.11,price_distortion
1-5,lane1_target_exhibition_st_rank_pair,3-1,367,35,9.54,36700,37760,1060,102.89,1078.86,6.07,72.93,1201.46,29.96,3.47,-122.6,mixed_edge
1-5,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,3 | 1,367,35,9.54,36700,37760,1060,102.89,1078.86,6.07,72.93,1201.46,29.96,3.47,-122.6,mixed_edge
1-2,grade_group,SG,72,17,23.61,7200,7380,180,102.5,434.12,18.12,79.62,439.27,22.88,5.49,-5.15,mixed_edge
1-2,lane1_target_group_pair x other_a_count_bucket,B-B | 3,525,48,9.14,52500,53780,1280,102.44,1120.42,18.12,79.62,439.27,22.82,-8.98,681.15,mixed_edge
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | some_other_pressure,31,4,12.9,3100,3170,70,102.26,792.5,6.07,72.93,1201.46,29.33,6.83,-408.96,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | some_other_pressure,136,32,23.53,13600,13900,300,102.21,434.38,15.39,80.41,522.51,21.8,8.14,-88.13,mixed_edge
1-5,stadium_code,05,563,37,6.57,56300,57510,1210,102.15,1554.32,6.07,72.93,1201.46,29.22,0.5,352.86,price_distortion
1-5,stadium_code x target_lane,05 | 5,563,37,6.57,56300,57510,1210,102.15,1554.32,6.07,72.93,1201.46,29.22,0.5,352.86,price_distortion
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | low_other_pressure,52,19,36.54,5200,5300,100,101.92,278.95,15.39,80.41,522.51,21.51,21.15,-243.56,mixed_edge
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,766,144,18.8,76600,77990,1390,101.81,541.6,15.39,80.41,522.51,21.4,3.41,19.09,mixed_edge
1-4,lane1_target_exhibition_st_rank_pair,1-3,709,109,15.37,70900,72080,1180,101.66,661.28,10.28,77.68,755.43,23.98,5.09,-94.15,mixed_edge
1-4,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 3,709,109,15.37,70900,72080,1180,101.66,661.28,10.28,77.68,755.43,23.98,5.09,-94.15,mixed_edge
1-5,lane1_target_group_pair x target_outer_pressure_bucket,B-A | some_other_pressure,507,52,10.26,50700,51460,760,101.5,989.62,6.07,72.93,1201.46,28.57,4.19,-211.84,mixed_edge
1-5,lane1_target_class_pair,B1-A2,1171,75,6.4,117100,118830,1730,101.48,1584.4,6.07,72.93,1201.46,28.55,0.33,382.94,price_distortion
1-6,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,3 | 1,973,41,4.21,97300,98740,1440,101.48,2408.29,3.76,67.31,1788.6,34.17,0.45,619.69,price_distortion
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best->0.06 | low_other_pressure,76,20,26.32,7600,7700,100,101.32,385.0,15.39,80.41,522.51,20.91,10.93,-137.51,mixed_edge
1-4,lane1_target_exhibition_st_rank_pair,3-1,419,61,14.56,41900,42420,520,101.24,695.41,10.28,77.68,755.43,23.56,4.28,-60.02,mixed_edge
1-4,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,3 | 1,419,61,14.56,41900,42420,520,101.24,695.41,10.28,77.68,755.43,23.56,4.28,-60.02,mixed_edge
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | low_other_pressure,69,24,34.78,6900,6980,80,101.16,290.83,15.39,80.41,522.51,20.75,19.39,-231.68,mixed_edge
1-4,target_start_exhibition_gap_bucket,0.04-0.06,2825,335,11.86,282500,285720,3220,101.14,852.9,10.28,77.68,755.43,23.46,1.58,97.47,mixed_edge
1-4,target_lane x target_start_exhibition_gap_bucket,4 | 0.04-0.06,2825,335,11.86,282500,285720,3220,101.14,852.9,10.28,77.68,755.43,23.46,1.58,97.47,mixed_edge
1-3,stadium_code,22,432,82,18.98,43200,43680,480,101.11,532.68,15.39,80.41,522.51,20.7,3.59,10.17,mixed_edge
1-3,stadium_code x target_lane,22 | 3,432,82,18.98,43200,43680,480,101.11,532.68,15.39,80.41,522.51,20.7,3.59,10.17,mixed_edge
