combo,slice_family,slice_value,sample_races,hits,hit_rate_pct,stake_yen,return_yen,profit_yen,roi_pct,avg_hit_payout_yen,baseline_hit_rate_pct,baseline_roi_pct,baseline_avg_hit_payout_yen,roi_lift_pct,hit_rate_lift_pct,avg_payout_lift_yen,distortion_type
1-6,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,0.04-0.06 | 0.04-0.06,489,17,3.48,48900,81950,33050,167.59,4820.59,3.74,69.64,1862.49,97.95,-0.26,2958.1,price_distortion
1-6,lane1_target_start_gap_pair,0.04-0.06-best,562,46,8.19,56200,87180,30980,155.12,1895.22,3.74,69.64,1862.49,85.48,4.45,32.73,mixed_edge
1-6,target_lane x lane1_target_start_gap_pair,6 | 0.04-0.06-best,562,46,8.19,56200,87180,30980,155.12,1895.22,3.74,69.64,1862.49,85.48,4.45,32.73,mixed_edge
1-6,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,0.04-0.06 | best,562,46,8.19,56200,87180,30980,155.12,1895.22,3.74,69.64,1862.49,85.48,4.45,32.73,mixed_edge
1-4,lane1_target_class_pair,B2-A2,59,7,11.86,5900,9150,3250,155.08,1307.14,10.07,77.44,768.85,77.64,1.79,538.29,price_distortion
1-6,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.10+ | lane1_faster_0.03_0.06,77,4,5.19,7700,11730,4030,152.34,2932.5,3.74,69.64,1862.49,82.7,1.45,1070.01,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-best | high_other_pressure,433,24,5.54,43300,65590,22290,151.48,2732.92,3.74,69.64,1862.49,81.84,1.8,870.43,price_distortion
1-4,lane1_target_class_pair,B2-A1,37,3,8.11,3700,5420,1720,146.49,1806.67,10.07,77.44,768.85,69.05,-1.96,1037.82,price_distortion
1-6,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.10+ | lane1_faster_0.03_0.06,283,19,6.71,28300,41250,12950,145.76,2171.05,3.74,69.64,1862.49,76.12,2.97,308.56,price_distortion
1-5,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,4+ | 0,45,3,6.67,4500,6480,1980,144.0,2160.0,6.12,74.8,1222.62,69.2,0.55,937.38,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-best | some_other_pressure,71,10,14.08,7100,9990,2890,140.7,999.0,3.74,69.64,1862.49,71.06,10.34,-863.49,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,109,21,19.27,10900,14990,4090,137.52,713.81,6.12,74.8,1222.62,62.72,13.15,-508.81,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-<=0.03 | high_other_pressure,423,21,4.96,42300,58050,15750,137.23,2764.29,3.74,69.64,1862.49,67.59,1.22,901.8,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | low_other_pressure,35,4,11.43,3500,4770,1270,136.29,1192.5,3.74,69.64,1862.49,66.65,7.69,-669.99,probability_plus_price
1-2,lane1_target_class_pair,B2-A2,86,10,11.63,8600,11210,2610,130.35,1121.0,17.6,79.12,449.44,51.23,-5.97,671.56,price_distortion
1-6,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.10+ | target_faster_0.06+,365,14,3.84,36500,47310,10810,129.62,3379.29,3.74,69.64,1862.49,59.98,0.1,1516.8,price_distortion
1-5,lane1_target_group_pair x target_outer_pressure_bucket,B-B | low_other_pressure,41,6,14.63,4100,5270,1170,128.54,878.33,6.12,74.8,1222.62,53.74,8.51,-344.29,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | low_other_pressure,46,6,13.04,4600,5910,1310,128.48,985.0,3.74,69.64,1862.49,58.84,9.3,-877.49,probability_plus_price
1-5,target_exhibition_rank_bucket x other_exhibition_faster_than_target_count_bucket,3 | 0,241,27,11.2,24100,30870,6770,128.09,1143.33,6.12,74.8,1222.62,53.29,5.08,-79.29,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-best | high_other_pressure,471,43,9.13,47100,60290,13190,128.0,1402.09,6.12,74.8,1222.62,53.2,3.01,179.47,price_distortion
1-4,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,4+ | 1,338,53,15.68,33800,43180,9380,127.75,814.72,10.07,77.44,768.85,50.31,5.61,45.87,probability_plus_price
1-6,other_group_pattern,B-B-A-A,568,16,2.82,56800,71840,15040,126.48,4490.0,3.74,69.64,1862.49,56.84,-0.92,2627.51,price_distortion
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | some_other_pressure,154,48,31.17,15400,19300,3900,125.32,402.08,15.37,80.43,523.24,44.89,15.8,-121.16,probability_plus_price
1-3,lane1_target_group_pair x other_a_count_bucket,B-B | 4,48,3,6.25,4800,6010,1210,125.21,2003.33,15.37,80.43,523.24,44.78,-9.12,1480.09,price_distortion
1-6,lane1_target_exhibition_st_rank_pair,3-1,338,21,6.21,33800,42270,8470,125.06,2012.86,3.74,69.64,1862.49,55.42,2.47,150.37,price_distortion
1-6,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,3 | 1,338,21,6.21,33800,42270,8470,125.06,2012.86,3.74,69.64,1862.49,55.42,2.47,150.37,price_distortion
1-6,lane1_target_start_gap_pair,0.04-0.06-<=0.03,512,29,5.66,51200,63980,12780,124.96,2206.21,3.74,69.64,1862.49,55.32,1.92,343.72,price_distortion
1-6,target_lane x lane1_target_start_gap_pair,6 | 0.04-0.06-<=0.03,512,29,5.66,51200,63980,12780,124.96,2206.21,3.74,69.64,1862.49,55.32,1.92,343.72,price_distortion
1-6,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,0.04-0.06 | <=0.03,512,29,5.66,51200,63980,12780,124.96,2206.21,3.74,69.64,1862.49,55.32,1.92,343.72,price_distortion
1-6,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.05_0.10 | near_equal,761,26,3.42,76100,94610,18510,124.32,3638.85,3.74,69.64,1862.49,54.68,-0.32,1776.36,price_distortion
1-4,lane1_target_exhibition_st_rank_pair,1-2,608,99,16.28,60800,75050,14250,123.44,758.08,10.07,77.44,768.85,46.0,6.21,-10.77,probability_plus_price
1-4,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,608,99,16.28,60800,75050,14250,123.44,758.08,10.07,77.44,768.85,46.0,6.21,-10.77,probability_plus_price
1-3,lane1_target_exhibition_st_rank_pair,1-3,1177,268,22.77,117700,145220,27520,123.38,541.87,15.37,80.43,523.24,42.95,7.4,18.63,probability_plus_price
1-3,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 3,1177,268,22.77,117700,145220,27520,123.38,541.87,15.37,80.43,523.24,42.95,7.4,18.63,probability_plus_price
1-4,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.10+ | target_faster_0.06+,183,14,7.65,18300,22550,4250,123.22,1610.71,10.07,77.44,768.85,45.78,-2.42,841.86,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | some_other_pressure,68,27,39.71,6800,8330,1530,122.5,308.52,17.6,79.12,449.44,43.38,22.11,-140.92,probability_plus_price
1-4,lane1_target_national_rank_pair x target_outer_pressure_bucket,3-2 | high_other_pressure,301,43,14.29,30100,36830,6730,122.36,856.51,10.07,77.44,768.85,44.92,4.22,87.66,price_distortion
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | high_other_pressure,750,108,14.4,75000,91680,16680,122.24,848.89,10.07,77.44,768.85,44.8,4.33,80.04,price_distortion
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | low_other_pressure,70,31,44.29,7000,8550,1550,122.14,275.81,15.37,80.43,523.24,41.71,28.92,-247.43,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | low_other_pressure,67,26,38.81,6700,8140,1440,121.49,313.08,15.37,80.43,523.24,41.06,23.44,-210.16,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,89,9,10.11,8900,10780,1880,121.12,1197.78,3.74,69.64,1862.49,51.48,6.37,-664.71,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,>0.06->0.06 | low_other_pressure,49,10,20.41,4900,5930,1030,121.02,593.0,6.12,74.8,1222.62,46.22,14.29,-629.62,probability_plus_price
1-5,lane1_target_start_gap_pair,best-best,222,26,11.71,22200,26730,4530,120.41,1028.08,6.12,74.8,1222.62,45.61,5.59,-194.54,probability_plus_price
1-5,target_lane x lane1_target_start_gap_pair,5 | best-best,222,26,11.71,22200,26730,4530,120.41,1028.08,6.12,74.8,1222.62,45.61,5.59,-194.54,probability_plus_price
1-5,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | best,222,26,11.71,22200,26730,4530,120.41,1028.08,6.12,74.8,1222.62,45.61,5.59,-194.54,probability_plus_price
1-5,stadium_code,05,599,41,6.84,59900,72000,12100,120.2,1756.1,6.12,74.8,1222.62,45.4,0.72,533.48,price_distortion
1-5,stadium_code x target_lane,05 | 5,599,41,6.84,59900,72000,12100,120.2,1756.1,6.12,74.8,1222.62,45.4,0.72,533.48,price_distortion
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | high_other_pressure,178,17,9.55,17800,21350,3550,119.94,1255.88,6.12,74.8,1222.62,45.14,3.43,33.26,mixed_edge
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,826,171,20.7,82600,98530,15930,119.29,576.2,15.37,80.43,523.24,38.86,5.33,52.96,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | high_other_pressure,645,158,24.5,64500,76690,12190,118.9,485.38,17.6,79.12,449.44,39.78,6.9,35.94,probability_plus_price
1-4,other_group_pattern,A-B-A-A,449,43,9.58,44900,53040,8140,118.13,1233.49,10.07,77.44,768.85,40.69,-0.49,464.64,price_distortion
1-4,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.10+ | lane1_faster_0.03_0.06,91,13,14.29,9100,10680,1580,117.36,821.54,10.07,77.44,768.85,39.92,4.22,52.69,mixed_edge
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,>0.06-<=0.03 | some_other_pressure,101,27,26.73,10100,11850,1750,117.33,438.89,17.6,79.12,449.44,38.21,9.13,-10.55,probability_plus_price
1-2,lane1_target_group_pair x other_a_count_bucket,B-B | 3,549,51,9.29,54900,64390,9490,117.29,1262.55,17.6,79.12,449.44,38.17,-8.31,813.11,price_distortion
1-6,lane1_target_national_rank_pair x target_outer_pressure_bucket,1-3 | high_other_pressure,342,24,7.02,34200,40080,5880,117.19,1670.0,3.74,69.64,1862.49,47.55,3.28,-192.49,mixed_edge
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-0.04-0.06 | some_other_pressure,78,9,11.54,7800,9140,1340,117.18,1015.56,3.74,69.64,1862.49,47.54,7.8,-846.93,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | high_other_pressure,753,65,8.63,75300,88120,12820,117.03,1355.69,6.12,74.8,1222.62,42.23,2.51,133.07,price_distortion
1-3,lane1_target_start_gap_pair,best-0.04-0.06,1068,236,22.1,106800,124510,17710,116.58,527.58,15.37,80.43,523.24,36.15,6.73,4.34,probability_plus_price
1-3,target_lane x lane1_target_start_gap_pair,3 | best-0.04-0.06,1068,236,22.1,106800,124510,17710,116.58,527.58,15.37,80.43,523.24,36.15,6.73,4.34,probability_plus_price
1-3,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | 0.04-0.06,1068,236,22.1,106800,124510,17710,116.58,527.58,15.37,80.43,523.24,36.15,6.73,4.34,probability_plus_price
1-5,lane1_target_group_pair x other_a_count_bucket,A-B | 4,129,9,6.98,12900,15030,2130,116.51,1670.0,6.12,74.8,1222.62,41.71,0.86,447.38,price_distortion
1-3,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,3 | 0,212,46,21.7,21200,24640,3440,116.23,535.65,15.37,80.43,523.24,35.8,6.33,12.41,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,245,84,34.29,24500,28410,3910,115.96,338.21,17.6,79.12,449.44,36.84,16.69,-111.23,probability_plus_price
1-4,lane1_target_start_gap_pair,best-0.04-0.06,941,145,15.41,94100,108710,14610,115.53,749.72,10.07,77.44,768.85,38.09,5.34,-19.13,probability_plus_price
1-4,target_lane x lane1_target_start_gap_pair,4 | best-0.04-0.06,941,145,15.41,94100,108710,14610,115.53,749.72,10.07,77.44,768.85,38.09,5.34,-19.13,probability_plus_price
1-4,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | 0.04-0.06,941,145,15.41,94100,108710,14610,115.53,749.72,10.07,77.44,768.85,38.09,5.34,-19.13,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | high_other_pressure,847,162,19.13,84700,97070,12370,114.6,599.2,15.37,80.43,523.24,34.17,3.76,75.96,mixed_edge
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-0.04-0.06 | some_other_pressure,76,18,23.68,7600,8690,1090,114.34,482.78,15.37,80.43,523.24,33.91,8.31,-40.46,probability_plus_price
1-5,lane1_target_start_gap_pair,0.04-0.06-best,615,60,9.76,61500,70230,8730,114.2,1170.5,6.12,74.8,1222.62,39.4,3.64,-52.12,mixed_edge
1-5,target_lane x lane1_target_start_gap_pair,5 | 0.04-0.06-best,615,60,9.76,61500,70230,8730,114.2,1170.5,6.12,74.8,1222.62,39.4,3.64,-52.12,mixed_edge
1-5,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,0.04-0.06 | best,615,60,9.76,61500,70230,8730,114.2,1170.5,6.12,74.8,1222.62,39.4,3.64,-52.12,mixed_edge
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-best | some_other_pressure,91,19,20.88,9100,10370,1270,113.96,545.79,10.07,77.44,768.85,36.52,10.81,-223.06,probability_plus_price
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | high_other_pressure,549,76,13.84,54900,62530,7630,113.9,822.76,10.07,77.44,768.85,36.46,3.77,53.91,mixed_edge
1-3,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.05_0.10 | lane1_faster_0.03_0.06,235,43,18.3,23500,26760,3260,113.87,622.33,15.37,80.43,523.24,33.44,2.93,99.09,price_distortion
1-6,stadium_code,19,600,28,4.67,60000,68260,8260,113.77,2437.86,3.74,69.64,1862.49,44.13,0.93,575.37,price_distortion
1-6,stadium_code x target_lane,19 | 6,600,28,4.67,60000,68260,8260,113.77,2437.86,3.74,69.64,1862.49,44.13,0.93,575.37,price_distortion
1-4,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,939,141,15.02,93900,106590,12690,113.51,755.96,10.07,77.44,768.85,36.07,4.95,-12.89,mixed_edge
1-4,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.10+ | near_equal,496,54,10.89,49600,56260,6660,113.43,1041.85,10.07,77.44,768.85,35.99,0.82,273.0,price_distortion
1-5,lane1_target_start_gap_pair,best-0.04-0.06,904,87,9.62,90400,102420,12020,113.3,1177.24,6.12,74.8,1222.62,38.5,3.5,-45.38,mixed_edge
1-5,target_lane x lane1_target_start_gap_pair,5 | best-0.04-0.06,904,87,9.62,90400,102420,12020,113.3,1177.24,6.12,74.8,1222.62,38.5,3.5,-45.38,mixed_edge
1-5,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | 0.04-0.06,904,87,9.62,90400,102420,12020,113.3,1177.24,6.12,74.8,1222.62,38.5,3.5,-45.38,mixed_edge
1-6,target_exhibition_rank_bucket x other_exhibition_faster_than_target_count_bucket,3 | 0,314,14,4.46,31400,35490,4090,113.03,2535.0,3.74,69.64,1862.49,43.39,0.72,672.51,price_distortion
1-2,lane1_target_exhibition_st_rank_pair,1-2,1525,408,26.75,152500,172020,19520,112.8,421.62,17.6,79.12,449.44,33.68,9.15,-27.82,probability_plus_price
1-2,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,1525,408,26.75,152500,172020,19520,112.8,421.62,17.6,79.12,449.44,33.68,9.15,-27.82,probability_plus_price
1-2,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,1525,408,26.75,152500,172020,19520,112.8,421.62,17.6,79.12,449.44,33.68,9.15,-27.82,probability_plus_price
1-3,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,near_equal | lane1_faster_0.03_0.06,1130,222,19.65,113000,127420,14420,112.76,573.96,15.37,80.43,523.24,32.33,4.28,50.72,mixed_edge
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | high_other_pressure,818,179,21.88,81800,92100,10300,112.59,514.53,17.6,79.12,449.44,33.47,4.28,65.09,mixed_edge
1-5,lane1_target_national_rank_pair x target_outer_pressure_bucket,4+-1 | high_other_pressure,505,51,10.1,50500,56760,6260,112.4,1112.94,6.12,74.8,1222.62,37.6,3.98,-109.68,mixed_edge
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-<=0.03 | low_other_pressure,38,7,18.42,3800,4270,470,112.37,610.0,6.12,74.8,1222.62,37.57,12.3,-612.62,probability_plus_price
1-6,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,3 | 1,982,43,4.38,98200,110270,12070,112.29,2564.42,3.74,69.64,1862.49,42.65,0.64,701.93,price_distortion
1-6,stadium_code,09,708,24,3.39,70800,79340,8540,112.06,3305.83,3.74,69.64,1862.49,42.42,-0.35,1443.34,price_distortion
1-6,stadium_code x target_lane,09 | 6,708,24,3.39,70800,79340,8540,112.06,3305.83,3.74,69.64,1862.49,42.42,-0.35,1443.34,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06-0.04-0.06 | low_other_pressure,34,11,32.35,3400,3810,410,112.06,346.36,17.6,79.12,449.44,32.94,14.75,-103.08,probability_plus_price
1-5,lane1_target_group_pair x other_a_count_bucket,B-A | 2,951,71,7.47,95100,106140,11040,111.61,1494.93,6.12,74.8,1222.62,36.81,1.35,272.31,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,960,208,21.67,96000,106860,10860,111.31,513.75,17.6,79.12,449.44,32.19,4.07,64.31,mixed_edge
1-5,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.10+ | target_faster_0.03_0.06,239,22,9.21,23900,26590,2690,111.26,1208.64,6.12,74.8,1222.62,36.46,3.09,-13.98,mixed_edge
1-2,lane1_target_start_gap_pair,best-<=0.03,1322,333,25.19,132200,146810,14610,111.05,440.87,17.6,79.12,449.44,31.93,7.59,-8.57,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | best-<=0.03,1322,333,25.19,132200,146810,14610,111.05,440.87,17.6,79.12,449.44,31.93,7.59,-8.57,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,1322,333,25.19,132200,146810,14610,111.05,440.87,17.6,79.12,449.44,31.93,7.59,-8.57,probability_plus_price
1-2,lane1_target_exhibition_st_rank_pair,1-3,885,213,24.07,88500,98280,9780,111.05,461.41,17.6,79.12,449.44,31.93,6.47,11.97,probability_plus_price
1-2,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 3,885,213,24.07,88500,98280,9780,111.05,461.41,17.6,79.12,449.44,31.93,6.47,11.97,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,549,29,5.28,54900,60570,5670,110.33,2088.62,3.74,69.64,1862.49,40.69,1.54,226.13,price_distortion
1-5,lane1_target_national_rank_pair x target_outer_pressure_bucket,3-2 | some_other_pressure,233,27,11.59,23300,25630,2330,110.0,949.26,6.12,74.8,1222.62,35.2,5.47,-273.36,probability_plus_price
1-4,lane1_target_national_rank_pair,3-2,548,82,14.96,54800,60270,5470,109.98,735.0,10.07,77.44,768.85,32.54,4.89,-33.85,mixed_edge
1-4,target_lane x lane1_target_national_rank_pair,4 | 3-2,548,82,14.96,54800,60270,5470,109.98,735.0,10.07,77.44,768.85,32.54,4.89,-33.85,mixed_edge
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | high_other_pressure,171,18,10.53,17100,18790,1690,109.88,1043.89,10.07,77.44,768.85,32.44,0.46,275.04,price_distortion
1-6,lane1_target_start_gap_pair,best-<=0.03,677,42,6.2,67700,74250,6550,109.68,1767.86,3.74,69.64,1862.49,40.04,2.46,-94.63,mixed_edge
1-6,target_lane x lane1_target_start_gap_pair,6 | best-<=0.03,677,42,6.2,67700,74250,6550,109.68,1767.86,3.74,69.64,1862.49,40.04,2.46,-94.63,mixed_edge
1-6,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,677,42,6.2,67700,74250,6550,109.68,1767.86,3.74,69.64,1862.49,40.04,2.46,-94.63,mixed_edge
1-3,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,3 | 1,1729,351,20.3,172900,189410,16510,109.55,539.63,15.37,80.43,523.24,29.12,4.93,16.39,mixed_edge
1-3,lane1_target_exhibition_st_rank_pair,2-1,570,132,23.16,57000,62420,5420,109.51,472.88,15.37,80.43,523.24,29.08,7.79,-50.36,probability_plus_price
1-3,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,2 | 1,570,132,23.16,57000,62420,5420,109.51,472.88,15.37,80.43,523.24,29.08,7.79,-50.36,probability_plus_price
1-4,stadium_code,23,663,82,12.37,66300,72570,6270,109.46,885.0,10.07,77.44,768.85,32.02,2.3,116.15,price_distortion
1-4,stadium_code x target_lane,23 | 4,663,82,12.37,66300,72570,6270,109.46,885.0,10.07,77.44,768.85,32.02,2.3,116.15,price_distortion
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-0.04-0.06 | high_other_pressure,521,37,7.1,52100,57030,4930,109.46,1541.35,6.12,74.8,1222.62,34.66,0.98,318.73,price_distortion
1-3,other_group_pattern,A-B-B-A,958,129,13.47,95800,104820,9020,109.42,812.56,15.37,80.43,523.24,28.99,-1.9,289.32,price_distortion
1-2,lane1_target_start_gap_pair,best-0.04-0.06,1068,251,23.5,106800,116440,9640,109.03,463.9,17.6,79.12,449.44,29.91,5.9,14.46,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | best-0.04-0.06,1068,251,23.5,106800,116440,9640,109.03,463.9,17.6,79.12,449.44,29.91,5.9,14.46,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | 0.04-0.06,1068,251,23.5,106800,116440,9640,109.03,463.9,17.6,79.12,449.44,29.91,5.9,14.46,probability_plus_price
1-3,lane1_target_group_pair x other_a_count_bucket,A-B | 3,621,87,14.01,62100,67660,5560,108.95,777.7,15.37,80.43,523.24,28.52,-1.36,254.46,price_distortion
1-5,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.10+ | target_faster_0.06+,126,8,6.35,12600,13670,1070,108.49,1708.75,6.12,74.8,1222.62,33.69,0.23,486.13,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | low_other_pressure,71,23,32.39,7100,7690,590,108.31,334.35,17.6,79.12,449.44,29.19,14.79,-115.09,probability_plus_price
1-6,lane1_target_national_rank_pair x target_outer_pressure_bucket,4+-1 | low_other_pressure,307,30,9.77,30700,33210,2510,108.18,1107.0,3.74,69.64,1862.49,38.54,6.03,-755.49,probability_plus_price
1-6,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.05_0.10 | target_faster_0.03_0.06,325,14,4.31,32500,34890,2390,107.35,2492.14,3.74,69.64,1862.49,37.71,0.57,629.65,price_distortion
1-3,lane1_target_exhibition_st_rank_pair,1-2,961,229,23.83,96100,102660,6560,106.83,448.3,15.37,80.43,523.24,26.4,8.46,-74.94,probability_plus_price
1-3,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 2,961,229,23.83,96100,102660,6560,106.83,448.3,15.37,80.43,523.24,26.4,8.46,-74.94,probability_plus_price
1-5,lane1_target_exhibition_st_rank_pair,1-3,663,62,9.35,66300,70730,4430,106.68,1140.81,6.12,74.8,1222.62,31.88,3.23,-81.81,mixed_edge
